"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"Fisher";163.174;0.0312;0.0072;0.0138;0.403;0.839;"Full";35
"NBWaVE";118.53;0.03;0.0069;0.0133;0.5518;0.9451;"Full";35
"CMF";198.094;0.0313;0.0072;Inf;0.1594;0.7701;"Full";35
"NMF";NA;NA;NA;NA;NA;NA;"Full";35
"NNLM";103.027;0.03;0.0069;Inf;0.0559;0.9633;"Full";35
"AIRWLS";104.397;0.0298;0.0069;0.0115;0.538;0.9608;"Full";35
"Newton";54.646;0.0298;0.0069;0.0116;0.5639;0.9659;"Full";35
"C-SGD";30.48;0.0295;0.0068;0.0116;0.5357;0.9283;"Full";35
"B-SGD";20.023;0.0294;0.0068;0.0117;0.4495;0.8698;"Full";35
"AvaGrad";27.748;0.0349;0.1462;0.0211;-0.0338;0.292;"Train";35
"Fisher";163.174;0.031;0.1455;0.0111;0.403;0.839;"Train";35
"NBWaVE";118.53;0.0293;0.1451;0.013;0.5518;0.9451;"Train";35
"CMF";198.094;0.0311;0.1454;0.0108;0.1594;0.7701;"Train";35
"NMF";NA;NA;NA;NA;NA;NA;"Train";35
"NNLM";103.027;0.0299;0.1452;0.0104;0.0559;0.9633;"Train";35
"AIRWLS";104.397;0.0297;0.1452;0.0098;0.538;0.9608;"Train";35
"Newton";54.646;0.0297;0.1452;0.0098;0.5639;0.9659;"Train";35
"C-SGD";30.48;0.0289;0.145;0.011;0.5357;0.9283;"Train";35
"B-SGD";20.023;0.0284;0.145;0.0112;0.4495;0.8698;"Train";35
"AvaGrad";27.748;0.0351;0.495;0.0219;-0.0338;0.292;"Test";35
"Fisher";163.174;0.0317;0.4945;0.0217;0.403;0.839;"Test";35
"NBWaVE";118.53;0.0319;0.4946;0.0143;0.5518;0.9451;"Test";35
"CMF";198.094;0.0318;0.4947;Inf;0.1594;0.7701;"Test";35
"NMF";NA;NA;NA;NA;NA;NA;"Test";35
"NNLM";103.027;0.0305;0.4946;Inf;0.0559;0.9633;"Test";35
"AIRWLS";104.397;0.0303;0.4945;0.0163;0.538;0.9608;"Test";35
"Newton";54.646;0.0303;0.4945;0.0167;0.5639;0.9659;"Test";35
"C-SGD";30.48;0.0309;0.4946;0.0133;0.5357;0.9283;"Test";35
"B-SGD";20.023;0.0321;0.4946;0.0132;0.4495;0.8698;"Test";35
"AvaGrad";25.75;0.0357;0.0073;0.0222;-0.0281;0.2634;"Full";36
"Fisher";130.116;0.0322;0.0066;0.0146;0.3306;0.7633;"Full";36
"NBWaVE";116.785;0.0309;0.0063;0.0143;0.4672;0.8987;"Full";36
"CMF";203.364;0.0319;0.0066;0.0146;0.1878;0.7657;"Full";36
"NMF";218.991;0.0327;0.0067;0.0151;0.0508;0.7383;"Full";36
"NNLM";102.906;0.031;0.0064;0.012;0.0745;0.9157;"Full";36
"AIRWLS";104.253;0.0308;0.0064;0.0122;0.5119;0.9065;"Full";36
"Newton";54.377;0.0308;0.0064;0.0125;0.4785;0.8975;"Full";36
"C-SGD";30.38;0.0303;0.0063;0.0122;0.5308;0.9269;"Full";36
"B-SGD";19.951;0.0301;0.0062;0.0125;0.4398;0.8506;"Full";36
"AvaGrad";25.75;0.0357;0.1457;0.0219;-0.0281;0.2634;"Train";36
"Fisher";130.116;0.0321;0.1451;0.0119;0.3306;0.7633;"Train";36
"NBWaVE";116.785;0.0302;0.1447;0.014;0.4672;0.8987;"Train";36
"CMF";203.364;0.0318;0.145;0.0114;0.1878;0.7657;"Train";36
"NMF";218.991;0.0326;0.1452;0.0131;0.0508;0.7383;"Train";36
"NNLM";102.906;0.0309;0.1448;0.011;0.0745;0.9157;"Train";36
"AIRWLS";104.253;0.0306;0.1448;0.0104;0.5119;0.9065;"Train";36
"Newton";54.377;0.0306;0.1448;0.0104;0.4785;0.8975;"Train";36
"C-SGD";30.38;0.0298;0.1447;0.0116;0.5308;0.9269;"Train";36
"B-SGD";19.951;0.0292;0.1446;0.012;0.4398;0.8506;"Train";36
"AvaGrad";25.75;0.0357;0.4945;0.0228;-0.0281;0.2634;"Test";36
"Fisher";130.116;0.0326;0.494;0.0224;0.3306;0.7633;"Test";36
"NBWaVE";116.785;0.0327;0.4941;0.0153;0.4672;0.8987;"Test";36
"CMF";203.364;0.0323;0.4943;0.024;0.1878;0.7657;"Test";36
"NMF";218.991;0.033;0.494;0.0206;0.0508;0.7383;"Test";36
"NNLM";102.906;0.0313;0.4941;0.0147;0.0745;0.9157;"Test";36
"AIRWLS";104.253;0.0312;0.4941;0.0175;0.5119;0.9065;"Test";36
"Newton";54.377;0.0313;0.4941;0.0188;0.4785;0.8975;"Test";36
"C-SGD";30.38;0.0316;0.4941;0.014;0.5308;0.9269;"Test";36
"B-SGD";19.951;0.0328;0.4942;0.0139;0.4398;0.8506;"Test";36
"AvaGrad";36.191;0.0371;0.0084;0.02;-0.0105;0.2605;"Full";37
"Fisher";251.324;0.033;0.0075;0.0129;0.3532;0.7953;"Full";37
"NBWaVE";96.267;0.0317;0.0072;0.0124;0.5435;0.9655;"Full";37
"CMF";210.003;0.0333;0.0076;0.0135;0.0462;0.5179;"Full";37
"NMF";216.923;0.034;0.0077;0.0134;0.0577;0.6135;"Full";37
"NNLM";102.814;0.0318;0.0073;0.0105;0.0939;0.9222;"Full";37
"AIRWLS";105.66;0.0315;0.0072;0.0108;0.5131;0.9191;"Full";37
"Newton";54.118;0.0315;0.0072;0.0113;0.5238;0.9341;"Full";37
"C-SGD";30.09;0.0311;0.0071;0.0108;0.4932;0.8963;"Full";37
"B-SGD";19.572;0.0309;0.0071;0.0109;0.4134;0.8509;"Full";37
"AvaGrad";36.191;0.0371;0.1465;0.0198;-0.0105;0.2605;"Train";37
"Fisher";251.324;0.0328;0.1458;0.0103;0.3532;0.7953;"Train";37
"NBWaVE";96.267;0.0311;0.1454;0.0121;0.5435;0.9655;"Train";37
"CMF";210.003;0.0332;0.1458;0.0103;0.0462;0.5179;"Train";37
"NMF";216.923;0.0339;0.146;0.0115;0.0577;0.6135;"Train";37
"NNLM";102.814;0.0316;0.1455;0.0097;0.0939;0.9222;"Train";37
"AIRWLS";105.66;0.0313;0.1454;0.009;0.5131;0.9191;"Train";37
"Newton";54.118;0.0313;0.1454;0.009;0.5238;0.9341;"Train";37
"C-SGD";30.09;0.0306;0.1453;0.0103;0.4932;0.8963;"Train";37
"B-SGD";19.572;0.03;0.1452;0.0105;0.4134;0.8509;"Train";37
"AvaGrad";36.191;0.0371;0.4953;0.0205;-0.0105;0.2605;"Test";37
"Fisher";251.324;0.0335;0.4946;0.0202;0.3532;0.7953;"Test";37
"NBWaVE";96.267;0.0335;0.4947;0.013;0.5435;0.9655;"Test";37
"CMF";210.003;0.0337;0.4949;0.0225;0.0462;0.5179;"Test";37
"NMF";216.923;0.0343;0.4948;0.019;0.0577;0.6135;"Test";37
"NNLM";102.814;0.0322;0.4947;0.0127;0.0939;0.9222;"Test";37
"AIRWLS";105.66;0.032;0.4947;0.0156;0.5131;0.9191;"Test";37
"Newton";54.118;0.032;0.4947;0.0178;0.5238;0.9341;"Test";37
"C-SGD";30.09;0.0326;0.4947;0.0121;0.4932;0.8963;"Test";37
"B-SGD";19.572;0.0335;0.4948;0.0119;0.4134;0.8509;"Test";37
"AvaGrad";333.435;0.0364;0.0092;0.0172;-0.0133;0.2611;"Full";38
"Fisher";88.292;0.0333;0.0084;0.0119;0.1593;0.6178;"Full";38
"NBWaVE";91.941;0.0318;0.008;0.0118;0.4563;0.9036;"Full";38
"CMF";206.001;0.033;0.0084;0.0133;0.0263;0.474;"Full";38
"NMF";NA;NA;NA;NA;NA;NA;"Full";38
"NNLM";102.763;0.0321;0.0082;0.0101;0.0545;0.7604;"Full";38
"AIRWLS";105.42;0.0317;0.0081;0.0103;0.4608;0.8708;"Full";38
"Newton";54.622;0.0317;0.0081;0.0113;0.4255;0.8577;"Full";38
"C-SGD";30.418;0.0313;0.008;0.0103;0.4056;0.825;"Full";38
"B-SGD";19.646;0.0311;0.0079;0.0104;0.3497;0.7811;"Full";38
"AvaGrad";333.435;0.0364;0.1473;0.0171;-0.0133;0.2611;"Train";38
"Fisher";88.292;0.0331;0.1467;0.0099;0.1593;0.6178;"Train";38
"NBWaVE";91.941;0.0312;0.1462;0.0117;0.4563;0.9036;"Train";38
"CMF";206.001;0.0329;0.1465;0.0094;0.0263;0.474;"Train";38
"NMF";NA;NA;NA;NA;NA;NA;"Train";38
"NNLM";102.763;0.032;0.1463;0.0093;0.0545;0.7604;"Train";38
"AIRWLS";105.42;0.0316;0.1463;0.0087;0.4608;0.8708;"Train";38
"Newton";54.622;0.0316;0.1463;0.0086;0.4255;0.8577;"Train";38
"C-SGD";30.418;0.0308;0.1461;0.0098;0.4056;0.825;"Train";38
"B-SGD";19.646;0.0303;0.146;0.0101;0.3497;0.7811;"Train";38
"AvaGrad";333.435;0.0364;0.4954;0.0174;-0.0133;0.2611;"Test";38
"Fisher";88.292;0.0335;0.495;0.0177;0.1593;0.6178;"Test";38
"NBWaVE";91.941;0.0336;0.495;0.0122;0.4563;0.9036;"Test";38
"CMF";206.001;0.0334;0.4951;0.0242;0.0263;0.474;"Test";38
"NMF";NA;NA;NA;NA;NA;NA;"Test";38
"NNLM";102.763;0.0323;0.495;0.0123;0.0545;0.7604;"Test";38
"AIRWLS";105.42;0.0321;0.4949;0.0151;0.4608;0.8708;"Test";38
"Newton";54.622;0.0322;0.4949;0.0187;0.4255;0.8577;"Test";38
"C-SGD";30.418;0.0325;0.495;0.0117;0.4056;0.825;"Test";38
"B-SGD";19.646;0.0334;0.4951;0.0114;0.3497;0.7811;"Test";38
"AvaGrad";350.526;0.0386;0.0079;0.0205;-0.0159;0.2649;"Full";39
"Fisher";79.73;0.0344;0.0071;0.0143;0.3148;0.7715;"Full";39
"NBWaVE";113.445;0.0331;0.0068;0.0142;0.4635;0.8928;"Full";39
"CMF";209.363;0.0347;0.0072;Inf;0.0498;0.454;"Full";39
"NMF";NA;NA;NA;NA;NA;NA;"Full";39
"NNLM";102.663;0.0331;0.0069;Inf;0.0544;0.8421;"Full";39
"AIRWLS";104.409;0.0329;0.0068;0.0126;0.4534;0.8792;"Full";39
"Newton";54.502;0.0329;0.0068;0.0133;0.4342;0.8909;"Full";39
"C-SGD";30.018;0.0325;0.0067;0.0125;0.4577;0.8738;"Full";39
"B-SGD";19.777;0.0321;0.0067;0.0127;0.3874;0.8157;"Full";39
"AvaGrad";350.526;0.0386;0.1461;0.0204;-0.0159;0.2649;"Train";39
"Fisher";79.73;0.0343;0.1455;0.0123;0.3148;0.7715;"Train";39
"NBWaVE";113.445;0.0325;0.1451;0.0141;0.4635;0.8928;"Train";39
"CMF";209.363;0.0346;0.1455;0.0123;0.0498;0.454;"Train";39
"NMF";NA;NA;NA;NA;NA;NA;"Train";39
"NNLM";102.663;0.033;0.1452;0.0115;0.0544;0.8421;"Train";39
"AIRWLS";104.409;0.0328;0.1452;0.0108;0.4534;0.8792;"Train";39
"Newton";54.502;0.0328;0.1452;0.0108;0.4342;0.8909;"Train";39
"C-SGD";30.018;0.032;0.145;0.0119;0.4577;0.8738;"Train";39
"B-SGD";19.777;0.0312;0.1449;0.0123;0.3874;0.8157;"Train";39
"AvaGrad";350.526;0.0384;0.4949;0.0208;-0.0159;0.2649;"Test";39
"Fisher";79.73;0.0347;0.4944;0.0199;0.3148;0.7715;"Test";39
"NBWaVE";113.445;0.035;0.4945;0.0147;0.4635;0.8928;"Test";39
"CMF";209.363;0.035;0.4946;Inf;0.0498;0.454;"Test";39
"NMF";NA;NA;NA;NA;NA;NA;"Test";39
"NNLM";102.663;0.0333;0.4944;Inf;0.0544;0.8421;"Test";39
"AIRWLS";104.409;0.0333;0.4944;0.0178;0.4534;0.8792;"Test";39
"Newton";54.502;0.0333;0.4944;0.0204;0.4342;0.8909;"Test";39
"C-SGD";30.018;0.0337;0.4944;0.0139;0.4577;0.8738;"Test";39
"B-SGD";19.777;0.0348;0.4945;0.0136;0.3874;0.8157;"Test";39
"AvaGrad";337.263;0.0386;0.0082;0.0275;-0.016;0.2596;"Full";40
"Fisher";167.778;0.0342;0.0073;0.0149;0.3488;0.8026;"Full";40
"NBWaVE";93.59;0.0327;0.007;0.0137;0.5627;0.9663;"Full";40
"CMF";207.628;0.0338;0.0072;0.014;0.134;0.7733;"Full";40
"NMF";NA;NA;NA;NA;NA;NA;"Full";40
"NNLM";102.899;0.0329;0.007;0.0121;0.0646;0.9503;"Full";40
"AIRWLS";104.068;0.0326;0.007;0.0118;0.5452;0.9615;"Full";40
"Newton";53.87;0.0325;0.0069;0.0118;0.5658;0.9725;"Full";40
"C-SGD";29.819;0.0321;0.0069;0.0118;0.4972;0.9161;"Full";40
"B-SGD";19.677;0.0318;0.0068;0.012;0.4061;0.8444;"Full";40
"AvaGrad";337.263;0.0386;0.1464;0.0269;-0.016;0.2596;"Train";40
"Fisher";167.778;0.034;0.1458;0.0109;0.3488;0.8026;"Train";40
"NBWaVE";93.59;0.0321;0.1453;0.0131;0.5627;0.9663;"Train";40
"CMF";207.628;0.0337;0.1456;0.0103;0.134;0.7733;"Train";40
"NMF";NA;NA;NA;NA;NA;NA;"Train";40
"NNLM";102.899;0.0328;0.1453;0.0101;0.0646;0.9503;"Train";40
"AIRWLS";104.068;0.0324;0.1454;0.0095;0.5452;0.9615;"Train";40
"Newton";53.87;0.0324;0.1454;0.0095;0.5658;0.9725;"Train";40
"C-SGD";29.819;0.0316;0.1452;0.0108;0.4972;0.9161;"Train";40
"B-SGD";19.677;0.0308;0.1451;0.0112;0.4061;0.8444;"Train";40
"AvaGrad";337.263;0.0385;0.4949;0.0291;-0.016;0.2596;"Test";40
"Fisher";167.778;0.0345;0.4942;0.0263;0.3488;0.8026;"Test";40
"NBWaVE";93.59;0.0345;0.4944;0.0156;0.5627;0.9663;"Test";40
"CMF";207.628;0.0341;0.4944;0.0244;0.134;0.7733;"Test";40
"NMF";NA;NA;NA;NA;NA;NA;"Test";40
"NNLM";102.899;0.0332;0.4945;0.0176;0.0646;0.9503;"Test";40
"AIRWLS";104.068;0.0329;0.4943;0.0185;0.5452;0.9615;"Test";40
"Newton";53.87;0.033;0.4943;0.0182;0.5658;0.9725;"Test";40
"C-SGD";29.819;0.0336;0.4944;0.0147;0.4972;0.9161;"Test";40
"B-SGD";19.677;0.0346;0.4944;0.0141;0.4061;0.8444;"Test";40
"AvaGrad";25.312;0.0371;0.0078;0.022;-0.0406;0.2739;"Full";41
"Fisher";120.617;0.0331;0.007;0.0142;0.302;0.7526;"Full";41
"NBWaVE";95.565;0.0317;0.0067;0.0138;0.5187;0.9346;"Full";41
"CMF";209.706;0.0328;0.007;0.0141;0.0891;0.619;"Full";41
"NMF";NA;NA;NA;NA;NA;NA;"Full";41
"NNLM";102.916;0.0317;0.0067;0.0118;0.0475;0.8361;"Full";41
"AIRWLS";104.277;0.0315;0.0067;0.0121;0.5144;0.9171;"Full";41
"Newton";54.482;0.0315;0.0067;0.0125;0.4503;0.8854;"Full";41
"C-SGD";30.334;0.031;0.0066;0.012;0.4948;0.908;"Full";41
"B-SGD";19.991;0.0308;0.0065;0.0122;0.4048;0.8383;"Full";41
"AvaGrad";25.312;0.0371;0.1463;0.0218;-0.0406;0.2739;"Train";41
"Fisher";120.617;0.033;0.1456;0.0119;0.302;0.7526;"Train";41
"NBWaVE";95.565;0.0311;0.1452;0.0136;0.5187;0.9346;"Train";41
"CMF";209.706;0.0327;0.1455;0.0115;0.0891;0.619;"Train";41
"NMF";NA;NA;NA;NA;NA;NA;"Train";41
"NNLM";102.916;0.0316;0.1453;0.0111;0.0475;0.8361;"Train";41
"AIRWLS";104.277;0.0313;0.1453;0.0103;0.5144;0.9171;"Train";41
"Newton";54.482;0.0313;0.1453;0.0103;0.4503;0.8854;"Train";41
"C-SGD";30.334;0.0306;0.1451;0.0115;0.4948;0.908;"Train";41
"B-SGD";19.991;0.0299;0.145;0.0118;0.4048;0.8383;"Train";41
"AvaGrad";25.312;0.0371;0.4944;0.0226;-0.0406;0.2739;"Test";41
"Fisher";120.617;0.0335;0.4939;0.0207;0.302;0.7526;"Test";41
"NBWaVE";95.565;0.0336;0.494;0.0146;0.5187;0.9346;"Test";41
"CMF";209.706;0.0332;0.4941;0.0216;0.0891;0.619;"Test";41
"NMF";NA;NA;NA;NA;NA;NA;"Test";41
"NNLM";102.916;0.032;0.494;0.0141;0.0475;0.8361;"Test";41
"AIRWLS";104.277;0.0319;0.4939;0.0171;0.5144;0.9171;"Test";41
"Newton";54.482;0.032;0.4939;0.0187;0.4503;0.8854;"Test";41
"C-SGD";30.334;0.0323;0.494;0.0135;0.4948;0.908;"Test";41
"B-SGD";19.991;0.0333;0.494;0.0133;0.4048;0.8383;"Test";41
"AvaGrad";356.12;0.0388;0.0077;0.0211;-0.0133;0.2601;"Full";42
"Fisher";91.282;0.0344;0.0069;0.0139;0.3623;0.7938;"Full";42
"NBWaVE";114.573;0.033;0.0066;0.0137;0.5535;0.9659;"Full";42
"CMF";208.323;0.0343;0.0069;0.0149;0.0463;0.6037;"Full";42
"NMF";NA;NA;NA;NA;NA;NA;"Full";42
"NNLM";103.121;0.0329;0.0066;0.0118;0.0923;0.9318;"Full";42
"AIRWLS";104.429;0.0327;0.0066;0.0119;0.5175;0.9351;"Full";42
"Newton";55.069;0.0327;0.0066;0.0126;0.493;0.9365;"Full";42
"C-SGD";30.054;0.0323;0.0065;0.012;0.5132;0.9219;"Full";42
"B-SGD";20.138;0.032;0.0065;0.0121;0.4678;0.891;"Full";42
"AvaGrad";356.12;0.0388;0.1459;0.0209;-0.0133;0.2601;"Train";42
"Fisher";91.282;0.0343;0.1452;0.0117;0.3623;0.7938;"Train";42
"NBWaVE";114.573;0.0324;0.1449;0.0135;0.5535;0.9659;"Train";42
"CMF";208.323;0.0342;0.1452;0.0115;0.0463;0.6037;"Train";42
"NMF";NA;NA;NA;NA;NA;NA;"Train";42
"NNLM";103.121;0.0328;0.1449;0.011;0.0923;0.9318;"Train";42
"AIRWLS";104.429;0.0326;0.1449;0.0103;0.5175;0.9351;"Train";42
"Newton";55.069;0.0326;0.1449;0.0103;0.493;0.9365;"Train";42
"C-SGD";30.054;0.0319;0.1448;0.0115;0.5132;0.9219;"Train";42
"B-SGD";20.138;0.0311;0.1447;0.0118;0.4678;0.891;"Train";42
"AvaGrad";356.12;0.0387;0.4949;0.0214;-0.0133;0.2601;"Test";42
"Fisher";91.282;0.0347;0.4944;0.0199;0.3623;0.7938;"Test";42
"NBWaVE";114.573;0.0348;0.4944;0.0143;0.5535;0.9659;"Test";42
"CMF";208.323;0.0346;0.4945;0.0246;0.0463;0.6037;"Test";42
"NMF";NA;NA;NA;NA;NA;NA;"Test";42
"NNLM";103.121;0.0331;0.4944;0.014;0.0923;0.9318;"Test";42
"AIRWLS";104.429;0.033;0.4943;0.0165;0.5175;0.9351;"Test";42
"Newton";55.069;0.0331;0.4943;0.0191;0.493;0.9365;"Test";42
"C-SGD";30.054;0.0334;0.4944;0.0134;0.5132;0.9219;"Test";42
"B-SGD";20.138;0.0346;0.4944;0.0131;0.4678;0.891;"Test";42
"AvaGrad";351.29;0.0359;0.008;0.0203;-0.0168;0.2592;"Full";43
"Fisher";101.197;0.0321;0.0072;0.0129;0.242;0.706;"Full";43
"NBWaVE";113.288;0.0307;0.0069;0.0128;0.537;0.939;"Full";43
"CMF";212.216;0.0318;0.0072;Inf;0.1327;0.6908;"Full";43
"NMF";NA;NA;NA;NA;NA;NA;"Full";43
"NNLM";103.154;0.0308;0.0069;Inf;0.0594;0.8936;"Full";43
"AIRWLS";104.274;0.0305;0.0069;0.0108;0.5231;0.9281;"Full";43
"Newton";54.824;0.0305;0.0069;0.0116;0.5057;0.9185;"Full";43
"C-SGD";30.116;0.0301;0.0068;0.011;0.4863;0.8907;"Full";43
"B-SGD";19.893;0.0299;0.0068;0.0111;0.4199;0.8379;"Full";43
"AvaGrad";351.29;0.0359;0.1464;0.0201;-0.0168;0.2592;"Train";43
"Fisher";101.197;0.032;0.1458;0.0103;0.242;0.706;"Train";43
"NBWaVE";113.288;0.0301;0.1454;0.0126;0.537;0.939;"Train";43
"CMF";212.216;0.0317;0.1457;0.01;0.1327;0.6908;"Train";43
"NMF";NA;NA;NA;NA;NA;NA;"Train";43
"NNLM";103.154;0.0307;0.1454;0.0097;0.0594;0.8936;"Train";43
"AIRWLS";104.274;0.0304;0.1454;0.0091;0.5231;0.9281;"Train";43
"Newton";54.824;0.0304;0.1454;0.0091;0.5057;0.9185;"Train";43
"C-SGD";30.116;0.0296;0.1453;0.0104;0.4863;0.8907;"Train";43
"B-SGD";19.893;0.0291;0.1452;0.0106;0.4199;0.8379;"Train";43
"AvaGrad";351.29;0.0359;0.4947;0.0209;-0.0168;0.2592;"Test";43
"Fisher";101.197;0.0325;0.4941;0.0204;0.242;0.706;"Test";43
"NBWaVE";113.288;0.0325;0.4942;0.0134;0.537;0.939;"Test";43
"CMF";212.216;0.0321;0.4942;Inf;0.1327;0.6908;"Test";43
"NMF";NA;NA;NA;NA;NA;NA;"Test";43
"NNLM";103.154;0.0311;0.4942;Inf;0.0594;0.8936;"Test";43
"AIRWLS";104.274;0.0309;0.4941;0.0156;0.5231;0.9281;"Test";43
"Newton";54.824;0.031;0.4941;0.0186;0.5057;0.9185;"Test";43
"C-SGD";30.116;0.0315;0.4941;0.0127;0.4863;0.8907;"Test";43
"B-SGD";19.893;0.0324;0.4942;0.0125;0.4199;0.8379;"Test";43
"AvaGrad";332.475;0.0352;0.0085;0.0173;-0.0219;0.2662;"Full";44
"Fisher";94.234;0.0318;0.0077;0.0123;0.224;0.7102;"Full";44
"NBWaVE";134.077;0.0305;0.0074;0.012;0.5274;0.9358;"Full";44
"CMF";206.668;0.0317;0.0077;0.0132;0.0478;0.5984;"Full";44
"NMF";NA;NA;NA;NA;NA;NA;"Full";44
"NNLM";102.651;0.0305;0.0074;0.0101;0.0142;0.896;"Full";44
"AIRWLS";104.292;0.0302;0.0074;0.0104;0.5065;0.9231;"Full";44
"Newton";54.67;0.0303;0.0074;0.011;0.478;0.9079;"Full";44
"C-SGD";30.083;0.0298;0.0073;0.0104;0.4771;0.9137;"Full";44
"B-SGD";19.684;0.0296;0.0072;0.0105;0.4351;0.8643;"Full";44
"AvaGrad";332.475;0.0352;0.1469;0.0172;-0.0219;0.2662;"Train";44
"Fisher";94.234;0.0317;0.1462;0.01;0.224;0.7102;"Train";44
"NBWaVE";134.077;0.0299;0.1458;0.0118;0.5274;0.9358;"Train";44
"CMF";206.668;0.0317;0.1462;0.0096;0.0478;0.5984;"Train";44
"NMF";NA;NA;NA;NA;NA;NA;"Train";44
"NNLM";102.651;0.0304;0.1459;0.0093;0.0142;0.896;"Train";44
"AIRWLS";104.292;0.0301;0.1458;0.0087;0.5065;0.9231;"Train";44
"Newton";54.67;0.0302;0.1459;0.0087;0.478;0.9079;"Train";44
"C-SGD";30.083;0.0294;0.1457;0.0099;0.4771;0.9137;"Train";44
"B-SGD";19.684;0.0288;0.1456;0.0102;0.4351;0.8643;"Train";44
"AvaGrad";332.475;0.035;0.4948;0.0176;-0.0219;0.2662;"Test";44
"Fisher";94.234;0.032;0.4943;0.0189;0.224;0.7102;"Test";44
"NBWaVE";134.077;0.032;0.4944;0.0125;0.5274;0.9358;"Test";44
"CMF";206.668;0.032;0.4945;0.0231;0.0478;0.5984;"Test";44
"NMF";NA;NA;NA;NA;NA;NA;"Test";44
"NNLM";102.651;0.0307;0.4944;0.0123;0.0142;0.896;"Test";44
"AIRWLS";104.292;0.0305;0.4943;0.0152;0.5065;0.9231;"Test";44
"Newton";54.67;0.0306;0.4943;0.0175;0.478;0.9079;"Test";44
"C-SGD";30.083;0.0309;0.4944;0.0116;0.4771;0.9137;"Test";44
"B-SGD";19.684;0.0319;0.4944;0.0114;0.4351;0.8643;"Test";44
"AvaGrad";338.907;0.0351;0.0081;0.0169;0.0637;0.534;"Full";45
"Fisher";122.591;0.0338;0.0079;0.0135;0.2863;0.7381;"Full";45
"NBWaVE";116.47;0.0326;0.0076;0.0133;0.4579;0.8864;"Full";45
"CMF";196.736;0.0338;0.0079;0.0149;0.0267;0.5558;"Full";45
"NMF";217.532;0.0345;0.008;0.0141;0.0036;0.5705;"Full";45
"NNLM";102.605;0.0326;0.0076;0.0112;0.0642;0.8427;"Full";45
"AIRWLS";104.631;0.0324;0.0076;0.0115;0.4473;0.8658;"Full";45
"Newton";54.555;0.0324;0.0076;0.0123;0.4438;0.8741;"Full";45
"C-SGD";29.981;0.032;0.0075;0.0115;0.4341;0.8606;"Full";45
"B-SGD";19.822;0.0319;0.0075;0.0116;0.3713;0.7959;"Full";45
"AvaGrad";338.907;0.035;0.1461;0.0165;0.0637;0.534;"Train";45
"Fisher";122.591;0.0337;0.1459;0.0112;0.2863;0.7381;"Train";45
"NBWaVE";116.47;0.0319;0.1455;0.013;0.4579;0.8864;"Train";45
"CMF";196.736;0.0336;0.1458;0.0109;0.0267;0.5558;"Train";45
"NMF";217.532;0.0344;0.1461;0.0124;0.0036;0.5705;"Train";45
"NNLM";102.605;0.0324;0.1456;0.0104;0.0642;0.8427;"Train";45
"AIRWLS";104.631;0.0322;0.1456;0.0097;0.4473;0.8658;"Train";45
"Newton";54.555;0.0322;0.1456;0.0097;0.4438;0.8741;"Train";45
"C-SGD";29.981;0.0315;0.1454;0.0109;0.4341;0.8606;"Train";45
"B-SGD";19.822;0.031;0.1453;0.0112;0.3713;0.7959;"Train";45
"AvaGrad";338.907;0.0352;0.4954;0.0181;0.0637;0.534;"Test";45
"Fisher";122.591;0.0344;0.4951;0.0203;0.2863;0.7381;"Test";45
"NBWaVE";116.47;0.0346;0.4952;0.014;0.4579;0.8864;"Test";45
"CMF";196.736;0.0344;0.4954;0.0264;0.0267;0.5558;"Test";45
"NMF";217.532;0.0349;0.4952;0.0192;0.0036;0.5705;"Test";45
"NNLM";102.605;0.033;0.4952;0.0136;0.0642;0.8427;"Test";45
"AIRWLS";104.631;0.0329;0.4952;0.0169;0.4473;0.8658;"Test";45
"Newton";54.555;0.033;0.4952;0.0198;0.4438;0.8741;"Test";45
"C-SGD";29.981;0.0333;0.4952;0.0131;0.4341;0.8606;"Test";45
"B-SGD";19.822;0.0344;0.4953;0.0129;0.3713;0.7959;"Test";45
"AvaGrad";33.623;0.0365;0.0099;0.0186;-0.0109;0.2526;"Full";46
"Fisher";177.243;0.0328;0.0089;0.012;0.2668;0.7177;"Full";46
"NBWaVE";92.236;0.0314;0.0085;0.0113;0.4936;0.9505;"Full";46
"CMF";211.649;0.0325;0.0088;0.0112;0.0755;0.6707;"Full";46
"NMF";NA;NA;NA;NA;NA;NA;"Full";46
"NNLM";103.423;0.0316;0.0086;0.0095;0.0016;0.8514;"Full";46
"AIRWLS";105.471;0.0314;0.0085;0.0097;0.4419;0.8664;"Full";46
"Newton";54.409;0.0313;0.0085;0.0103;0.4338;0.8861;"Full";46
"C-SGD";30.336;0.0308;0.0084;0.0096;0.5123;0.9255;"Full";46
"B-SGD";20.045;0.0307;0.0084;0.0097;0.4133;0.8396;"Full";46
"AvaGrad";33.623;0.0364;0.1476;0.0184;-0.0109;0.2526;"Train";46
"Fisher";177.243;0.0326;0.1468;0.0092;0.2668;0.7177;"Train";46
"NBWaVE";92.236;0.0307;0.1463;0.0111;0.4936;0.9505;"Train";46
"CMF";211.649;0.0323;0.1467;0.0087;0.0755;0.6707;"Train";46
"NMF";NA;NA;NA;NA;NA;NA;"Train";46
"NNLM";103.423;0.0314;0.1465;0.0086;0.0016;0.8514;"Train";46
"AIRWLS";105.471;0.0312;0.1464;0.008;0.4419;0.8664;"Train";46
