"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"AvaGrad";65.515;0.0443;0.0108;0.0261;-0.025;0.2672;"Full";58
"Fisher";130.255;0.0402;0.0098;0.0174;0.3703;0.8616;"Full";58
"NBWaVE";119.126;0.0396;0.0096;0.0171;0.4752;0.9972;"Full";58
"CMF";199.872;0.04;0.0098;Inf;0.1378;0.6929;"Full";58
"NMF";NA;NA;NA;NA;NA;NA;"Full";58
"NNLM";153.899;0.0394;0.0096;Inf;-0.0077;0.7134;"Full";58
"AIRWLS";150.612;0.0386;0.0094;0.015;0.4998;0.9734;"Full";58
"Newton";94.005;0.0386;0.0094;0.0151;0.4891;0.9698;"Full";58
"C-SGD";44.461;0.0383;0.0094;0.0155;0.4555;0.961;"Full";58
"B-SGD";27.553;0.038;0.0093;0.0155;0.4403;0.9282;"Full";58
"AvaGrad";65.515;0.0443;0.1487;0.026;-0.025;0.2672;"Train";58
"Fisher";130.255;0.0402;0.1479;0.016;0.3703;0.8616;"Train";58
"NBWaVE";119.126;0.0395;0.1477;0.0169;0.4752;0.9972;"Train";58
"CMF";199.872;0.04;0.1478;0.0163;0.1378;0.6929;"Train";58
"NMF";NA;NA;NA;NA;NA;NA;"Train";58
"NNLM";153.899;0.0394;0.1477;0.0158;-0.0077;0.7134;"Train";58
"AIRWLS";150.612;0.0386;0.1475;0.0144;0.4998;0.9734;"Train";58
"Newton";94.005;0.0385;0.1475;0.0144;0.4891;0.9698;"Train";58
"C-SGD";44.461;0.0382;0.1475;0.0153;0.4555;0.961;"Train";58
"B-SGD";27.553;0.0378;0.1474;0.0153;0.4403;0.9282;"Train";58
"AvaGrad";65.515;0.0441;0.4962;0.0265;-0.025;0.2672;"Test";58
"Fisher";130.255;0.0403;0.4956;0.0215;0.3703;0.8616;"Test";58
"NBWaVE";119.126;0.04;0.4956;0.0175;0.4752;0.9972;"Test";58
"CMF";199.872;0.04;0.4957;Inf;0.1378;0.6929;"Test";58
"NMF";NA;NA;NA;NA;NA;NA;"Test";58
"NNLM";153.899;0.0394;0.4956;Inf;-0.0077;0.7134;"Test";58
"AIRWLS";150.612;0.0387;0.4955;0.0167;0.4998;0.9734;"Test";58
"Newton";94.005;0.0386;0.4955;0.0169;0.4891;0.9698;"Test";58
"C-SGD";44.461;0.0386;0.4955;0.0162;0.4555;0.961;"Test";58
"B-SGD";27.553;0.0385;0.4955;0.0161;0.4403;0.9282;"Test";58
"AvaGrad";69.256;0.0429;0.0125;0.0206;-0.0226;0.2565;"Full";59
"Fisher";205.783;0.0396;0.0115;0.0156;0.2958;0.8231;"Full";59
"NBWaVE";117.656;0.0391;0.0114;0.0156;0.4644;0.9845;"Full";59
"CMF";207.86;0.0396;0.0116;0.0157;0.0177;0.5363;"Full";59
"NMF";NA;NA;NA;NA;NA;NA;"Full";59
"NNLM";153.94;0.0389;0.0113;0.0148;-0.0048;0.7328;"Full";59
"AIRWLS";138.181;0.0382;0.0111;0.014;0.4579;0.9734;"Full";59
"Newton";87.547;0.0382;0.0112;0.0142;0.409;0.9478;"Full";59
"C-SGD";44.52;0.038;0.0111;0.0143;0.4543;0.9359;"Full";59
"B-SGD";28.031;0.0376;0.011;0.0143;0.4116;0.9252;"Full";59
"AvaGrad";69.256;0.0429;0.1499;0.0205;-0.0226;0.2565;"Train";59
"Fisher";205.783;0.0396;0.1491;0.0148;0.2958;0.8231;"Train";59
"NBWaVE";117.656;0.0389;0.1489;0.0155;0.4644;0.9845;"Train";59
"CMF";207.86;0.0396;0.1491;0.0149;0.0177;0.5363;"Train";59
"NMF";NA;NA;NA;NA;NA;NA;"Train";59
"NNLM";153.94;0.0388;0.1489;0.0145;-0.0048;0.7328;"Train";59
"AIRWLS";138.181;0.0381;0.1487;0.0134;0.4579;0.9734;"Train";59
"Newton";87.547;0.0381;0.1488;0.0134;0.409;0.9478;"Train";59
"C-SGD";44.52;0.0378;0.1487;0.0141;0.4543;0.9359;"Train";59
"B-SGD";28.031;0.0373;0.1486;0.0142;0.4116;0.9252;"Train";59
"AvaGrad";69.256;0.043;0.4974;0.0209;-0.0226;0.2565;"Test";59
"Fisher";205.783;0.0398;0.4969;0.0179;0.2958;0.8231;"Test";59
"NBWaVE";117.656;0.0396;0.4969;0.0159;0.4644;0.9845;"Test";59
"CMF";207.86;0.0398;0.497;0.0179;0.0177;0.5363;"Test";59
"NMF";NA;NA;NA;NA;NA;NA;"Test";59
"NNLM";153.94;0.0391;0.4969;0.0158;-0.0048;0.7328;"Test";59
"AIRWLS";138.181;0.0384;0.4968;0.0155;0.4579;0.9734;"Test";59
"Newton";87.547;0.0384;0.4968;0.0165;0.409;0.9478;"Test";59
"C-SGD";44.52;0.0385;0.4968;0.0148;0.4543;0.9359;"Test";59
"B-SGD";28.031;0.0383;0.4968;0.0148;0.4116;0.9252;"Test";59
"AvaGrad";925.496;0.0433;0.0101;0.0268;-0.0218;0.2571;"Full";60
"Fisher";210.225;0.0392;0.0092;0.0185;0.3786;0.9197;"Full";60
"NBWaVE";121.926;0.0387;0.009;0.0182;0.5009;0.9939;"Full";60
"CMF";205.759;0.039;0.0092;0.0182;0.175;0.7124;"Full";60
"NMF";NA;NA;NA;NA;NA;NA;"Full";60
"NNLM";211.036;0.0383;0.009;0.0172;-0.0065;0.7825;"Full";60
"AIRWLS";195.575;0.0376;0.0088;0.0161;0.4865;0.9969;"Full";60
"Newton";121.726;0.0376;0.0088;0.0162;0.5176;0.9966;"Full";60
"C-SGD";45.062;0.0374;0.0088;0.0167;0.4511;0.974;"Full";60
"B-SGD";27.947;0.037;0.0087;0.0168;0.4477;0.9676;"Full";60
"AvaGrad";925.496;0.0433;0.1481;0.0267;-0.0218;0.2571;"Train";60
"Fisher";210.225;0.0391;0.1473;0.0174;0.3786;0.9197;"Train";60
"NBWaVE";121.926;0.0385;0.1471;0.018;0.5009;0.9939;"Train";60
"CMF";205.759;0.039;0.1472;0.0175;0.175;0.7124;"Train";60
"NMF";NA;NA;NA;NA;NA;NA;"Train";60
"NNLM";211.036;0.0382;0.1471;0.0169;-0.0065;0.7825;"Train";60
"AIRWLS";195.575;0.0375;0.147;0.0156;0.4865;0.9969;"Train";60
"Newton";121.726;0.0375;0.147;0.0156;0.5176;0.9966;"Train";60
"C-SGD";45.062;0.0372;0.1469;0.0164;0.4511;0.974;"Train";60
"B-SGD";27.947;0.0368;0.1468;0.0165;0.4477;0.9676;"Train";60
"AvaGrad";925.496;0.0433;0.4959;0.0271;-0.0218;0.2571;"Test";60
"Fisher";210.225;0.0394;0.4954;0.0217;0.3786;0.9197;"Test";60
"NBWaVE";121.926;0.0392;0.4954;0.0187;0.5009;0.9939;"Test";60
"CMF";205.759;0.0391;0.4955;0.0201;0.175;0.7124;"Test";60
"NMF";NA;NA;NA;NA;NA;NA;"Test";60
"NNLM";211.036;0.0384;0.4954;0.0182;-0.0065;0.7825;"Test";60
"AIRWLS";195.575;0.0378;0.4953;0.0177;0.4865;0.9969;"Test";60
"Newton";121.726;0.0378;0.4953;0.0181;0.5176;0.9966;"Test";60
"C-SGD";45.062;0.0379;0.4953;0.0174;0.4511;0.974;"Test";60
"B-SGD";27.947;0.0378;0.4953;0.0174;0.4477;0.9676;"Test";60
"AvaGrad";861.856;0.0452;0.0107;0.0236;-0.0307;0.2654;"Full";61
"Fisher";185.67;0.0409;0.0097;0.0168;0.3262;0.8073;"Full";61
"NBWaVE";119.497;0.0402;0.0095;0.0166;0.4573;0.9966;"Full";61
"CMF";205.33;0.0408;0.0097;Inf;0.0731;0.5746;"Full";61
"NMF";NA;NA;NA;NA;NA;NA;"Full";61
"NNLM";154.462;0.0401;0.0095;Inf;-0.0275;0.7327;"Full";61
"AIRWLS";135.172;0.039;0.0093;0.0148;0.4772;0.9752;"Full";61
"Newton";100.348;0.039;0.0093;0.0148;0.4469;0.9582;"Full";61
"C-SGD";45.064;0.0389;0.0092;0.0153;0.4143;0.9433;"Full";61
"B-SGD";27.621;0.0385;0.0092;0.0152;0.3525;0.8893;"Full";61
"AvaGrad";861.856;0.0452;0.1484;0.0235;-0.0307;0.2654;"Train";61
"Fisher";185.67;0.0408;0.1475;0.016;0.3262;0.8073;"Train";61
"NBWaVE";119.497;0.04;0.1474;0.0164;0.4573;0.9966;"Train";61
"CMF";205.33;0.0407;0.1475;0.016;0.0731;0.5746;"Train";61
"NMF";NA;NA;NA;NA;NA;NA;"Train";61
"NNLM";154.462;0.04;0.1474;0.0155;-0.0275;0.7327;"Train";61
"AIRWLS";135.172;0.0389;0.1472;0.0143;0.4772;0.9752;"Train";61
"Newton";100.348;0.0389;0.1472;0.0143;0.4469;0.9582;"Train";61
"C-SGD";45.064;0.0387;0.1471;0.015;0.4143;0.9433;"Train";61
"B-SGD";27.621;0.0382;0.147;0.0151;0.3525;0.8893;"Train";61
"AvaGrad";861.856;0.0453;0.4965;0.0239;-0.0307;0.2654;"Test";61
"Fisher";185.67;0.0411;0.4959;0.0192;0.3262;0.8073;"Test";61
"NBWaVE";119.497;0.0408;0.4959;0.017;0.4573;0.9966;"Test";61
"CMF";205.33;0.0409;0.496;Inf;0.0731;0.5746;"Test";61
"NMF";NA;NA;NA;NA;NA;NA;"Test";61
"NNLM";154.462;0.0402;0.4959;Inf;-0.0275;0.7327;"Test";61
"AIRWLS";135.172;0.0392;0.4958;0.016;0.4772;0.9752;"Test";61
"Newton";100.348;0.0393;0.4958;0.0161;0.4469;0.9582;"Test";61
"C-SGD";45.064;0.0394;0.4958;0.0159;0.4143;0.9433;"Test";61
"B-SGD";27.621;0.0393;0.4958;0.0157;0.3525;0.8893;"Test";61
"AvaGrad";933.494;0.0407;0.0112;0.0221;-0.0196;0.2565;"Full";62
"Fisher";165.972;0.0372;0.0103;0.0153;0.2269;0.7066;"Full";62
"NBWaVE";116.027;0.0366;0.0101;0.0151;0.4651;0.9925;"Full";62
"CMF";201.449;0.0377;0.0104;0.0171;0.1174;0.6373;"Full";62
"NMF";277.758;0.0385;0.0106;0.0169;0.0395;0.6548;"Full";62
"NNLM";209.82;0.0365;0.0101;0.0144;0.0473;0.6411;"Full";62
"AIRWLS";143.303;0.0358;0.0099;0.0135;0.4063;0.8894;"Full";62
"Newton";103.294;0.0358;0.0099;0.0136;0.3333;0.8959;"Full";62
"C-SGD";45.187;0.0356;0.0099;0.0138;0.3424;0.9133;"Full";62
"B-SGD";27.847;0.0353;0.0098;0.014;0.2891;0.88;"Full";62
"AvaGrad";933.494;0.0406;0.1489;0.0219;-0.0196;0.2565;"Train";62
"Fisher";165.972;0.0372;0.1481;0.0141;0.2269;0.7066;"Train";62
"NBWaVE";116.027;0.0364;0.1479;0.015;0.4651;0.9925;"Train";62
"CMF";201.449;0.0375;0.1482;0.0148;0.1174;0.6373;"Train";62
"NMF";277.758;0.0385;0.1484;0.0161;0.0395;0.6548;"Train";62
"NNLM";209.82;0.0364;0.1479;0.0139;0.0473;0.6411;"Train";62
"AIRWLS";143.303;0.0357;0.1477;0.0128;0.4063;0.8894;"Train";62
"Newton";103.294;0.0357;0.1477;0.0127;0.3333;0.8959;"Train";62
"C-SGD";45.187;0.0354;0.1477;0.0136;0.3424;0.9133;"Train";62
"B-SGD";27.847;0.035;0.1476;0.0138;0.2891;0.88;"Train";62
"AvaGrad";933.494;0.0408;0.4967;0.0226;-0.0196;0.2565;"Test";62
"Fisher";165.972;0.0375;0.4962;0.0188;0.2269;0.7066;"Test";62
"NBWaVE";116.027;0.0372;0.4962;0.0155;0.4651;0.9925;"Test";62
"CMF";201.449;0.0381;0.4964;0.0239;0.1174;0.6373;"Test";62
"NMF";277.758;0.0387;0.4964;0.0192;0.0395;0.6548;"Test";62
"NNLM";209.82;0.0367;0.4962;0.0157;0.0473;0.6411;"Test";62
"AIRWLS";143.303;0.0361;0.4961;0.0155;0.4063;0.8894;"Test";62
"Newton";103.294;0.0361;0.4961;0.016;0.3333;0.8959;"Test";62
"C-SGD";45.187;0.0361;0.4961;0.0146;0.3424;0.9133;"Test";62
"B-SGD";27.847;0.036;0.4961;0.0146;0.2891;0.88;"Test";62
"AvaGrad";55.933;0.0441;0.0116;0.0209;-0.018;0.2624;"Full";63
"Fisher";107.22;0.0401;0.0105;0.0151;0.3196;0.8685;"Full";63
"NBWaVE";121.456;0.0395;0.0104;0.015;0.4808;0.9974;"Full";63
"CMF";208.833;0.0403;0.0106;0.0152;0.022;0.5669;"Full";63
"NMF";273.4;0.0413;0.0108;0.0162;-0.0078;0.5235;"Full";63
"NNLM";152.604;0.0396;0.0104;0.0142;-0.017;0.731;"Full";63
"AIRWLS";157.95;0.0385;0.0101;0.0133;0.4887;0.9932;"Full";63
"Newton";103.571;0.0384;0.0101;0.0134;0.5007;0.9928;"Full";63
"C-SGD";44.186;0.0383;0.0101;0.014;0.4217;0.9452;"Full";63
"B-SGD";27.186;0.0378;0.01;0.0139;0.4571;0.9603;"Full";63
"AvaGrad";55.933;0.0442;0.1492;0.0208;-0.018;0.2624;"Train";63
"Fisher";107.22;0.0401;0.1483;0.014;0.3196;0.8685;"Train";63
"NBWaVE";121.456;0.0394;0.1481;0.0149;0.4808;0.9974;"Train";63
"CMF";208.833;0.0403;0.1483;0.0142;0.022;0.5669;"Train";63
"NMF";273.4;0.0413;0.1486;0.0154;-0.0078;0.5235;"Train";63
"NNLM";152.604;0.0396;0.1482;0.0138;-0.017;0.731;"Train";63
"AIRWLS";157.95;0.0384;0.1479;0.0127;0.4887;0.9932;"Train";63
"Newton";103.571;0.0384;0.1479;0.0127;0.5007;0.9928;"Train";63
"C-SGD";44.186;0.0382;0.1479;0.0137;0.4217;0.9452;"Train";63
"B-SGD";27.186;0.0376;0.1478;0.0137;0.4571;0.9603;"Train";63
"AvaGrad";55.933;0.044;0.4969;0.0212;-0.018;0.2624;"Test";63
"Fisher";107.22;0.0402;0.4964;0.0183;0.3196;0.8685;"Test";63
"NBWaVE";121.456;0.0399;0.4963;0.0153;0.4808;0.9974;"Test";63
"CMF";208.833;0.0403;0.4965;0.018;0.022;0.5669;"Test";63
"NMF";273.4;0.0413;0.4965;0.0184;-0.0078;0.5235;"Test";63
"NNLM";152.604;0.0397;0.4964;0.0154;-0.017;0.731;"Test";63
"AIRWLS";157.95;0.0386;0.4962;0.0149;0.4887;0.9932;"Test";63
"Newton";103.571;0.0386;0.4962;0.0154;0.5007;0.9928;"Test";63
"C-SGD";44.186;0.0387;0.4963;0.0146;0.4217;0.9452;"Test";63
"B-SGD";27.186;0.0385;0.4962;0.0145;0.4571;0.9603;"Test";63
"AvaGrad";820.615;0.0438;0.0119;0.0235;-0.0278;0.2569;"Full";64
"Fisher";211.324;0.0399;0.0108;0.0159;0.399;0.9291;"Full";64
"NBWaVE";119.365;0.0394;0.0107;0.0158;0.4564;0.993;"Full";64
"CMF";208.984;0.0397;0.0108;0.0159;0.0415;0.6942;"Full";64
"NMF";276.516;0.0409;0.0111;0.0174;0.0304;0.7245;"Full";64
"NNLM";153.734;0.0392;0.0107;0.0152;0.0287;0.8648;"Full";64
"AIRWLS";111.035;0.0384;0.0105;0.0139;0.4672;0.9919;"Full";64
"Newton";93.869;0.0384;0.0105;0.0139;0.4835;0.9911;"Full";64
"C-SGD";44.834;0.0383;0.0104;0.0145;0.4832;0.9613;"Full";64
"B-SGD";27.8;0.0378;0.0103;0.0146;0.3559;0.8819;"Full";64
"AvaGrad";820.615;0.0439;0.1497;0.0234;-0.0278;0.2569;"Train";64
"Fisher";211.324;0.0399;0.1488;0.0151;0.399;0.9291;"Train";64
"NBWaVE";119.365;0.0392;0.1487;0.0157;0.4564;0.993;"Train";64
"CMF";208.984;0.0397;0.1488;0.0152;0.0415;0.6942;"Train";64
"NMF";276.516;0.0409;0.149;0.017;0.0304;0.7245;"Train";64
"NNLM";153.734;0.0392;0.1487;0.0149;0.0287;0.8648;"Train";64
"AIRWLS";111.035;0.0384;0.1485;0.0135;0.4672;0.9919;"Train";64
"Newton";93.869;0.0383;0.1485;0.0135;0.4835;0.9911;"Train";64
"C-SGD";44.834;0.0381;0.1484;0.0143;0.4832;0.9613;"Train";64
"B-SGD";27.8;0.0376;0.1483;0.0144;0.3559;0.8819;"Train";64
"AvaGrad";820.615;0.0438;0.4966;0.0238;-0.0278;0.2569;"Test";64
"Fisher";211.324;0.04;0.496;0.0183;0.399;0.9291;"Test";64
"NBWaVE";119.365;0.0398;0.496;0.0162;0.4564;0.993;"Test";64
"CMF";208.984;0.0397;0.4961;0.0177;0.0415;0.6942;"Test";64
"NMF";276.516;0.0409;0.4962;0.0188;0.0304;0.7245;"Test";64
"NNLM";153.734;0.0393;0.496;0.0163;0.0287;0.8648;"Test";64
"AIRWLS";111.035;0.0385;0.4959;0.0152;0.4672;0.9919;"Test";64
"Newton";93.869;0.0385;0.4959;0.0152;0.4835;0.9911;"Test";64
"C-SGD";44.834;0.0387;0.496;0.015;0.4832;0.9613;"Test";64
"B-SGD";27.8;0.0385;0.4959;0.0151;0.3559;0.8819;"Test";64
"AvaGrad";82.173;0.0425;0.0109;0.0252;-0.0118;0.2566;"Full";65
"Fisher";196.137;0.0388;0.01;0.0169;0.4322;0.9425;"Full";65
"NBWaVE";118.157;0.0384;0.0099;0.0168;0.4608;0.9977;"Full";65
"CMF";211.894;0.0386;0.01;0.0167;0.0345;0.6099;"Full";65
"NMF";NA;NA;NA;NA;NA;NA;"Full";65
"NNLM";152.978;0.0381;0.0098;0.0162;-0.0109;0.7301;"Full";65
"AIRWLS";117.899;0.0374;0.0097;0.0148;0.5;0.9986;"Full";65
"Newton";81.329;0.0374;0.0097;0.0148;0.4822;0.9985;"Full";65
"C-SGD";44.217;0.0372;0.0096;0.0155;0.4277;0.9739;"Full";65
"B-SGD";27.549;0.0368;0.0095;0.0154;0.4913;0.9833;"Full";65
"AvaGrad";82.173;0.0425;0.1488;0.0251;-0.0118;0.2566;"Train";65
"Fisher";196.137;0.0387;0.148;0.0161;0.4322;0.9425;"Train";65
"NBWaVE";118.157;0.0382;0.1479;0.0166;0.4608;0.9977;"Train";65
"CMF";211.894;0.0386;0.148;0.0162;0.0345;0.6099;"Train";65
"NMF";NA;NA;NA;NA;NA;NA;"Train";65
"NNLM";152.978;0.0381;0.1478;0.0159;-0.0109;0.7301;"Train";65
"AIRWLS";117.899;0.0373;0.1477;0.0144;0.5;0.9986;"Train";65
"Newton";81.329;0.0373;0.1477;0.0144;0.4822;0.9985;"Train";65
"C-SGD";44.217;0.037;0.1476;0.0152;0.4277;0.9739;"Train";65
"B-SGD";27.549;0.0366;0.1475;0.0152;0.4913;0.9833;"Train";65
"AvaGrad";82.173;0.0426;0.4963;0.0256;-0.0118;0.2566;"Test";65
"Fisher";196.137;0.0391;0.4958;0.0191;0.4322;0.9425;"Test";65
"NBWaVE";118.157;0.0389;0.4958;0.0173;0.4608;0.9977;"Test";65
"CMF";211.894;0.0388;0.4958;0.0184;0.0345;0.6099;"Test";65
"NMF";NA;NA;NA;NA;NA;NA;"Test";65
"NNLM";152.978;0.0383;0.4958;0.0172;-0.0109;0.7301;"Test";65
"AIRWLS";117.899;0.0376;0.4957;0.0161;0.5;0.9986;"Test";65
"Newton";81.329;0.0376;0.4957;0.0161;0.4822;0.9985;"Test";65
"C-SGD";44.217;0.0377;0.4957;0.0162;0.4277;0.9739;"Test";65
"B-SGD";27.549;0.0375;0.4957;0.0161;0.4913;0.9833;"Test";65
"AvaGrad";731.574;0.0455;0.011;0.0229;-0.0297;0.2567;"Full";66
"Fisher";185.601;0.0415;0.0101;0.0165;0.3225;0.8275;"Full";66
"NBWaVE";121.948;0.0408;0.0099;0.0164;0.4663;0.9875;"Full";66
"CMF";205.729;0.0416;0.0101;0.0169;0.0926;0.6286;"Full";66
"NMF";NA;NA;NA;NA;NA;NA;"Full";66
"NNLM";153.477;0.0406;0.0099;0.0156;-0.0264;0.8044;"Full";66
"AIRWLS";167.387;0.0398;0.0097;0.0146;0.463;0.9741;"Full";66
"Newton";118.77;0.0399;0.0097;0.0148;0.4427;0.954;"Full";66
"C-SGD";44.661;0.0396;0.0097;0.015;0.4384;0.9588;"Full";66
"B-SGD";27.726;0.0393;0.0096;0.0151;0.364;0.9157;"Full";66
"AvaGrad";731.574;0.0455;0.1489;0.0228;-0.0297;0.2567;"Train";66
"Fisher";185.601;0.0414;0.1481;0.0156;0.3225;0.8275;"Train";66
"NBWaVE";121.948;0.0406;0.1479;0.0163;0.4663;0.9875;"Train";66
"CMF";205.729;0.0416;0.1481;0.0159;0.0926;0.6286;"Train";66
"NMF";NA;NA;NA;NA;NA;NA;"Train";66
"NNLM";153.477;0.0406;0.1479;0.0152;-0.0264;0.8044;"Train";66
"AIRWLS";167.387;0.0398;0.1478;0.014;0.463;0.9741;"Train";66
"Newton";118.77;0.0398;0.1478;0.014;0.4427;0.954;"Train";66
"C-SGD";44.661;0.0394;0.1477;0.0148;0.4384;0.9588;"Train";66
"B-SGD";27.726;0.039;0.1476;0.015;0.364;0.9157;"Train";66
"AvaGrad";731.574;0.0455;0.4963;0.0231;-0.0297;0.2567;"Test";66
"Fisher";185.601;0.0416;0.4958;0.0191;0.3225;0.8275;"Test";66
"NBWaVE";121.948;0.0413;0.4958;0.0167;0.4663;0.9875;"Test";66
"CMF";205.729;0.0417;0.4959;0.0196;0.0926;0.6286;"Test";66
"NMF";NA;NA;NA;NA;NA;NA;"Test";66
"NNLM";153.477;0.0408;0.4958;0.0167;-0.0264;0.8044;"Test";66
"AIRWLS";167.387;0.04;0.4957;0.0164;0.463;0.9741;"Test";66
"Newton";118.77;0.0401;0.4957;0.0173;0.4427;0.954;"Test";66
"C-SGD";44.661;0.0401;0.4957;0.0157;0.4384;0.9588;"Test";66
"B-SGD";27.726;0.04;0.4957;0.0157;0.364;0.9157;"Test";66
"AvaGrad";85.125;0.0415;0.0118;0.0224;-0.022;0.2569;"Full";67
"Fisher";180.223;0.038;0.0108;0.0157;0.2802;0.7769;"Full";67
"NBWaVE";155.81;0.0374;0.0106;0.0155;0.4681;0.9893;"Full";67
"CMF";211.047;0.0377;0.0108;0.015;-0.0061;0.5543;"Full";67
"NMF";276.169;0.0387;0.011;0.0162;0.0341;0.5323;"Full";67
"NNLM";153.792;0.0373;0.0106;0.0145;-0.0389;0.604;"Full";67
"AIRWLS";167.194;0.0365;0.0104;0.0138;0.461;0.9654;"Full";67
"Newton";88.176;0.0365;0.0104;0.0138;0.4427;0.9747;"Full";67
"C-SGD";44.748;0.0363;0.0104;0.0141;0.4159;0.9361;"Full";67
"B-SGD";27.654;0.036;0.0103;0.0142;0.3562;0.8866;"Full";67
"AvaGrad";85.125;0.0416;0.1496;0.0222;-0.022;0.2569;"Train";67
"Fisher";180.223;0.038;0.1487;0.0149;0.2802;0.7769;"Train";67
"NBWaVE";155.81;0.0373;0.1486;0.0154;0.4681;0.9893;"Train";67
"CMF";211.047;0.0377;0.1487;0.0145;-0.0061;0.5543;"Train";67
"NMF";276.169;0.0387;0.1489;0.0158;0.0341;0.5323;"Train";67
"NNLM";153.792;0.0372;0.1486;0.0142;-0.0389;0.604;"Train";67
"AIRWLS";167.194;0.0365;0.1484;0.0134;0.461;0.9654;"Train";67
"Newton";88.176;0.0364;0.1484;0.0134;0.4427;0.9747;"Train";67
"C-SGD";44.748;0.0362;0.1483;0.0139;0.4159;0.9361;"Train";67
"B-SGD";27.654;0.0358;0.1482;0.014;0.3562;0.8866;"Train";67
"AvaGrad";85.125;0.0415;0.4966;0.0227;-0.022;0.2569;"Test";67
"Fisher";180.223;0.0381;0.4961;0.0179;0.2802;0.7769;"Test";67
"NBWaVE";155.81;0.0378;0.4961;0.0158;0.4681;0.9893;"Test";67
"CMF";211.047;0.0377;0.4961;0.0166;-0.0061;0.5543;"Test";67
"NMF";276.169;0.0387;0.4962;0.0175;0.0341;0.5323;"Test";67
"NNLM";153.792;0.0373;0.4961;0.0153;-0.0389;0.604;"Test";67
"AIRWLS";167.194;0.0367;0.496;0.0152;0.461;0.9654;"Test";67
"Newton";88.176;0.0366;0.496;0.0152;0.4427;0.9747;"Test";67
"C-SGD";44.748;0.0367;0.496;0.0146;0.4159;0.9361;"Test";67
"B-SGD";27.654;0.0367;0.496;0.0147;0.3562;0.8866;"Test";67
"AvaGrad";827.962;0.0449;0.0104;0.0255;-0.0156;0.2591;"Full";68
"Fisher";149.814;0.0406;0.0094;0.0175;0.3162;0.8136;"Full";68
"NBWaVE";122.434;0.0399;0.0093;0.0172;0.4558;0.9965;"Full";68
"CMF";209.368;0.0404;0.0094;Inf;0.1664;0.7195;"Full";68
"NMF";NA;NA;NA;NA;NA;NA;"Full";68
"NNLM";154.104;0.0397;0.0093;0.0164;0.0674;0.754;"Full";68
"AIRWLS";115.352;0.0389;0.0091;0.0152;0.5008;0.978;"Full";68
"Newton";81.016;0.0389;0.0091;0.0152;0.4863;0.9769;"Full";68
"C-SGD";44.907;0.0387;0.009;0.0156;0.4488;0.9652;"Full";68
"B-SGD";27.317;0.0384;0.009;0.0158;0.3701;0.9145;"Full";68
"AvaGrad";827.962;0.0448;0.1481;0.0253;-0.0156;0.2591;"Train";68
"Fisher";149.814;0.0405;0.1473;0.0164;0.3162;0.8136;"Train";68
"NBWaVE";122.434;0.0397;0.1472;0.017;0.4558;0.9965;"Train";68
"CMF";209.368;0.0404;0.1473;Inf;0.1664;0.7195;"Train";68
"NMF";NA;NA;NA;NA;NA;NA;"Train";68
"NNLM";154.104;0.0397;0.1472;0.016;0.0674;0.754;"Train";68
"AIRWLS";115.352;0.0388;0.147;0.0147;0.5008;0.978;"Train";68
"Newton";81.016;0.0388;0.147;0.0147;0.4863;0.9769;"Train";68
"C-SGD";44.907;0.0385;0.1469;0.0154;0.4488;0.9652;"Train";68
"B-SGD";27.317;0.0381;0.1468;0.0156;0.3701;0.9145;"Train";68
"AvaGrad";827.962;0.0449;0.4963;0.0259;-0.0156;0.2591;"Test";68
"Fisher";149.814;0.0408;0.4958;0.0206;0.3162;0.8136;"Test";68
"NBWaVE";122.434;0.0405;0.4958;0.0177;0.4558;0.9965;"Test";68
"CMF";209.368;0.0406;0.4958;Inf;0.1664;0.7195;"Test";68
"NMF";NA;NA;NA;NA;NA;NA;"Test";68
"NNLM";154.104;0.04;0.4958;0.0174;0.0674;0.754;"Test";68
"AIRWLS";115.352;0.0391;0.4957;0.0165;0.5008;0.978;"Test";68
"Newton";81.016;0.0391;0.4957;0.0166;0.4863;0.9769;"Test";68
"C-SGD";44.907;0.0392;0.4957;0.0163;0.4488;0.9652;"Test";68
"B-SGD";27.317;0.0391;0.4957;0.0164;0.3701;0.9145;"Test";68
"AvaGrad";201.724;0.0451;0.0114;0.0234;-0.016;0.2552;"Full";69
"Fisher";133.778;0.0412;0.0105;0.0161;0.2588;0.7668;"Full";69
"NBWaVE";124.899;0.0405;0.0103;0.0158;0.4605;0.9959;"Full";69
"CMF";209.315;0.041;0.0105;Inf;0.0272;0.5457;"Full";69
"NMF";NA;NA;NA;NA;NA;NA;"Full";69
"NNLM";153.486;0.0402;0.0103;0.0148;0.0096;0.7143;"Full";69
"AIRWLS";125.078;0.0394;0.0101;0.014;0.4808;0.9924;"Full";69
"Newton";82.741;0.0394;0.0101;0.0141;0.5026;0.9926;"Full";69
"C-SGD";44.673;0.0393;0.0101;0.0146;0.3714;0.9168;"Full";69
"B-SGD";27.574;0.0389;0.01;0.0145;0.4122;0.9292;"Full";69
"AvaGrad";201.724;0.045;0.1491;0.0232;-0.016;0.2552;"Train";69
"Fisher";133.778;0.0411;0.1483;0.015;0.2588;0.7668;"Train";69
"NBWaVE";124.899;0.0403;0.1481;0.0156;0.4605;0.9959;"Train";69
"CMF";209.315;0.0409;0.1483;Inf;0.0272;0.5457;"Train";69
