"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"AIRWLS";230.066;0.0458;0.011;0.019;0.4272;0.9862;"Full";35
"Newton";194.664;0.0458;0.011;0.019;0.4599;0.9906;"Full";35
"C-SGD";66.186;0.0457;0.011;0.0194;0.4104;0.9666;"Full";35
"B-SGD";42.197;0.0451;0.0109;0.0194;0.4012;0.9462;"Full";35
"AvaGrad";130.495;0.0521;0.15;0.027;-0.0203;0.2585;"Train";35
"Fisher";520.389;0.0476;0.1491;0.0202;0.3066;0.8986;"Train";35
"NBWaVE";213.043;0.047;0.149;0.0206;0.4179;0.998;"Train";35
"CMF";354.395;0.0474;0.1491;Inf;0.0129;0.5632;"Train";35
"NMF";NA;NA;NA;NA;NA;NA;"Train";35
"NNLM";277.147;0.0466;0.1489;0.0195;0.048;0.6674;"Train";35
"AIRWLS";230.066;0.0458;0.1488;0.0186;0.4272;0.9862;"Train";35
"Newton";194.664;0.0457;0.1488;0.0186;0.4599;0.9906;"Train";35
"C-SGD";66.186;0.0455;0.1487;0.0192;0.4104;0.9666;"Train";35
"B-SGD";42.197;0.0449;0.1486;0.0192;0.4012;0.9462;"Train";35
"AvaGrad";130.495;0.0521;0.4972;0.0273;-0.0203;0.2585;"Test";35
"Fisher";520.389;0.0478;0.4966;0.0226;0.3066;0.8986;"Test";35
"NBWaVE";213.043;0.0476;0.4966;0.021;0.4179;0.998;"Test";35
"CMF";354.395;0.0475;0.4967;0.022;0.0129;0.5632;"Test";35
"NMF";NA;NA;NA;NA;NA;NA;"Test";35
"NNLM";277.147;0.0468;0.4966;0.0204;0.048;0.6674;"Test";35
"AIRWLS";230.066;0.046;0.4965;0.02;0.4272;0.9862;"Test";35
"Newton";194.664;0.046;0.4965;0.0204;0.4599;0.9906;"Test";35
"C-SGD";66.186;0.0461;0.4965;0.0198;0.4104;0.9666;"Test";35
"B-SGD";42.197;0.0457;0.4965;0.0198;0.4012;0.9462;"Test";35
"AvaGrad";119.631;0.0471;0.0141;0.0278;-0.0279;0.2754;"Full";36
"Fisher";703.558;0.0433;0.013;0.019;0.4005;0.9077;"Full";36
"NBWaVE";210.983;0.0429;0.0129;0.0185;0.4623;0.998;"Full";36
"CMF";341.151;0.0431;0.013;0.0185;0.0179;0.7207;"Full";36
"NMF";NA;NA;NA;NA;NA;NA;"Full";36
"NNLM";360.572;0.0426;0.0129;0.0178;-0.0026;0.7878;"Full";36
"AIRWLS";209.242;0.0418;0.0126;0.0165;0.4043;0.9955;"Full";36
"Newton";220.86;0.0418;0.0126;0.0165;0.4612;0.9952;"Full";36
"C-SGD";66.211;0.0417;0.0126;0.0174;0.3702;0.9426;"Full";36
"B-SGD";42.26;0.0411;0.0125;0.0172;0.3448;0.9586;"Full";36
"AvaGrad";119.631;0.0471;0.1515;0.0277;-0.0279;0.2754;"Train";36
"Fisher";703.558;0.0433;0.1506;0.0176;0.4005;0.9077;"Train";36
"NBWaVE";210.983;0.0428;0.1504;0.0183;0.4623;0.998;"Train";36
"CMF";341.151;0.043;0.1505;0.0178;0.0179;0.7207;"Train";36
"NMF";NA;NA;NA;NA;NA;NA;"Train";36
"NNLM";360.572;0.0426;0.1504;0.0175;-0.0026;0.7878;"Train";36
"AIRWLS";209.242;0.0417;0.1502;0.016;0.4043;0.9955;"Train";36
"Newton";220.86;0.0417;0.1502;0.016;0.4612;0.9952;"Train";36
"C-SGD";66.211;0.0416;0.1502;0.0172;0.3702;0.9426;"Train";36
"B-SGD";42.26;0.0409;0.15;0.017;0.3448;0.9586;"Train";36
"AvaGrad";119.631;0.0472;0.498;0.0282;-0.0279;0.2754;"Test";36
"Fisher";703.558;0.0436;0.4974;0.0229;0.4005;0.9077;"Test";36
"NBWaVE";210.983;0.0433;0.4974;0.019;0.4623;0.998;"Test";36
"CMF";341.151;0.0432;0.4974;0.0208;0.0179;0.7207;"Test";36
"NMF";NA;NA;NA;NA;NA;NA;"Test";36
"NNLM";360.572;0.0428;0.4974;0.0189;-0.0026;0.7878;"Test";36
"AIRWLS";209.242;0.042;0.4973;0.0177;0.4043;0.9955;"Test";36
"Newton";220.86;0.042;0.4973;0.0177;0.4612;0.9952;"Test";36
"C-SGD";66.211;0.0422;0.4973;0.018;0.3702;0.9426;"Test";36
"B-SGD";42.26;0.0417;0.4973;0.0178;0.3448;0.9586;"Test";36
"AvaGrad";127.112;0.05;0.0135;0.0285;-0.0269;0.2651;"Full";37
"Fisher";238.221;0.0459;0.0124;0.0199;0.4077;0.9583;"Full";37
"NBWaVE";217.241;0.0455;0.0123;0.0195;0.4618;0.9979;"Full";37
"CMF";342.966;0.0457;0.0124;0.0198;0.1218;0.779;"Full";37
"NMF";484.078;0.0471;0.0127;0.0215;0.0792;0.7573;"Full";37
"NNLM";257.431;0.045;0.0122;0.0189;0.0045;0.7914;"Full";37
"AIRWLS";193.938;0.0443;0.012;0.0175;0.487;0.9999;"Full";37
"Newton";196.217;0.0442;0.012;0.0175;0.4761;0.9996;"Full";37
"C-SGD";66.48;0.0442;0.012;0.0183;0.4371;0.9812;"Full";37
"B-SGD";42.566;0.0435;0.0119;0.0181;0.4428;0.9839;"Full";37
"AvaGrad";127.112;0.05;0.1509;0.0284;-0.0269;0.2651;"Train";37
"Fisher";238.221;0.0458;0.15;0.0188;0.4077;0.9583;"Train";37
"NBWaVE";217.241;0.0453;0.1498;0.0193;0.4618;0.9979;"Train";37
"CMF";342.966;0.0456;0.1499;0.019;0.1218;0.779;"Train";37
"NMF";484.078;0.047;0.1502;0.0208;0.0792;0.7573;"Train";37
"NNLM";257.431;0.045;0.1498;0.0186;0.0045;0.7914;"Train";37
"AIRWLS";193.938;0.0442;0.1496;0.0171;0.487;0.9999;"Train";37
"Newton";196.217;0.0441;0.1496;0.0171;0.4761;0.9996;"Train";37
"C-SGD";66.48;0.044;0.1495;0.018;0.4371;0.9812;"Train";37
"B-SGD";42.566;0.0433;0.1494;0.018;0.4428;0.9839;"Train";37
"AvaGrad";127.112;0.0502;0.4979;0.0289;-0.0269;0.2651;"Test";37
"Fisher";238.221;0.0462;0.4972;0.0232;0.4077;0.9583;"Test";37
"NBWaVE";217.241;0.046;0.4973;0.0201;0.4618;0.9979;"Test";37
"CMF";342.966;0.0459;0.4973;0.022;0.1218;0.779;"Test";37
"NMF";484.078;0.0473;0.4974;0.0234;0.0792;0.7573;"Test";37
"NNLM";257.431;0.0453;0.4972;0.0199;0.0045;0.7914;"Test";37
"AIRWLS";193.938;0.0445;0.4971;0.0186;0.487;0.9999;"Test";37
"Newton";196.217;0.0445;0.4971;0.0186;0.4761;0.9996;"Test";37
"C-SGD";66.48;0.0447;0.4972;0.0188;0.4371;0.9812;"Test";37
"B-SGD";42.566;0.0441;0.4971;0.0187;0.4428;0.9839;"Test";37
"AvaGrad";107.949;0.052;0.0126;0.0311;-0.0166;0.2615;"Full";38
"Fisher";239.277;0.0474;0.0115;0.0213;0.3737;0.9595;"Full";38
"NBWaVE";221.177;0.0469;0.0114;0.021;0.4346;0.9997;"Full";38
"CMF";340.887;0.0471;0.0115;0.0216;0.0605;0.6991;"Full";38
"NMF";484.966;0.0485;0.0118;0.0235;0.076;0.7147;"Full";38
"NNLM";273.905;0.0464;0.0113;0.0207;0.0326;0.7343;"Full";38
"AIRWLS";201.221;0.0455;0.0111;0.0189;0.472;0.9999;"Full";38
"Newton";173.021;0.0455;0.0111;0.0189;0.416;0.9999;"Full";38
"C-SGD";67.182;0.0454;0.0111;0.0195;0.4944;0.9927;"Full";38
"B-SGD";42.444;0.0447;0.0109;0.0195;0.4778;0.9952;"Full";38
"AvaGrad";107.949;0.052;0.1502;0.031;-0.0166;0.2615;"Train";38
"Fisher";239.277;0.0473;0.1493;0.0203;0.3737;0.9595;"Train";38
"NBWaVE";221.177;0.0467;0.1492;0.0207;0.4346;0.9997;"Train";38
"CMF";340.887;0.047;0.1492;0.0209;0.0605;0.6991;"Train";38
"NMF";484.966;0.0485;0.1495;0.0229;0.076;0.7147;"Train";38
"NNLM";273.905;0.0464;0.1491;0.0203;0.0326;0.7343;"Train";38
"AIRWLS";201.221;0.0454;0.1489;0.0184;0.472;0.9999;"Train";38
"Newton";173.021;0.0454;0.1489;0.0184;0.416;0.9999;"Train";38
"C-SGD";67.182;0.0452;0.1489;0.0192;0.4944;0.9927;"Train";38
"B-SGD";42.444;0.0445;0.1487;0.0192;0.4778;0.9952;"Train";38
"AvaGrad";107.949;0.0521;0.4972;0.0315;-0.0166;0.2615;"Test";38
"Fisher";239.277;0.0477;0.4966;0.0243;0.3737;0.9595;"Test";38
"NBWaVE";221.177;0.0474;0.4966;0.0216;0.4346;0.9997;"Test";38
"CMF";340.887;0.0473;0.4967;0.0237;0.0605;0.6991;"Test";38
"NMF";484.966;0.0488;0.4967;0.0254;0.076;0.7147;"Test";38
"NNLM";273.905;0.0467;0.4966;0.0218;0.0326;0.7343;"Test";38
"AIRWLS";201.221;0.0458;0.4965;0.0202;0.472;0.9999;"Test";38
"Newton";173.021;0.0457;0.4965;0.0202;0.416;0.9999;"Test";38
"C-SGD";67.182;0.0459;0.4965;0.0201;0.4944;0.9927;"Test";38
"B-SGD";42.444;0.0454;0.4964;0.0201;0.4778;0.9952;"Test";38
"AvaGrad";114.526;0.0492;0.0139;0.0261;-0.0386;0.2624;"Full";39
"Fisher";307.319;0.0453;0.0129;0.0193;0.4003;0.9533;"Full";39
"NBWaVE";203.894;0.0449;0.0127;0.0193;0.4532;0.9988;"Full";39
"CMF";349.456;0.0451;0.0129;0.0197;0.0852;0.6356;"Full";39
"NMF";483.827;0.0463;0.0131;0.0208;-0.0128;0.598;"Full";39
"NNLM";273.571;0.0446;0.0127;0.0189;0.0186;0.8274;"Full";39
"AIRWLS";249.234;0.0437;0.0125;0.0174;0.4685;1;"Full";39
"Newton";170.067;0.0436;0.0124;0.0175;0.4259;1;"Full";39
"C-SGD";67.297;0.0436;0.0124;0.018;0.5097;0.9858;"Full";39
"B-SGD";42.385;0.043;0.0123;0.0181;0.4537;0.9863;"Full";39
"AvaGrad";114.526;0.0491;0.1513;0.026;-0.0386;0.2624;"Train";39
"Fisher";307.319;0.0452;0.1503;0.0186;0.4003;0.9533;"Train";39
"NBWaVE";203.894;0.0447;0.1502;0.0191;0.4532;0.9988;"Train";39
"CMF";349.456;0.0451;0.1503;0.019;0.0852;0.6356;"Train";39
"NMF";483.827;0.0462;0.1506;0.0204;-0.0128;0.598;"Train";39
"NNLM";273.571;0.0445;0.1502;0.0186;0.0186;0.8274;"Train";39
"AIRWLS";249.234;0.0436;0.15;0.0171;0.4685;1;"Train";39
"Newton";170.067;0.0436;0.15;0.0171;0.4259;1;"Train";39
"C-SGD";67.297;0.0435;0.1499;0.0178;0.5097;0.9858;"Train";39
"B-SGD";42.385;0.0428;0.1498;0.0179;0.4537;0.9863;"Train";39
"AvaGrad";114.526;0.0492;0.498;0.0263;-0.0386;0.2624;"Test";39
"Fisher";307.319;0.0455;0.4975;0.0213;0.4003;0.9533;"Test";39
"NBWaVE";203.894;0.0453;0.4974;0.0197;0.4532;0.9988;"Test";39
"CMF";349.456;0.0453;0.4975;0.0216;0.0852;0.6356;"Test";39
"NMF";483.827;0.0464;0.4976;0.022;-0.0128;0.598;"Test";39
"NNLM";273.571;0.0447;0.4974;0.0199;0.0186;0.8274;"Test";39
"AIRWLS";249.234;0.0439;0.4973;0.0185;0.4685;1;"Test";39
"Newton";170.067;0.0438;0.4973;0.0186;0.4259;1;"Test";39
"C-SGD";67.297;0.044;0.4973;0.0186;0.5097;0.9858;"Test";39
"B-SGD";42.385;0.0435;0.4973;0.0186;0.4537;0.9863;"Test";39
"AvaGrad";1398.674;0.0497;0.0144;0.0289;-0.0203;0.2606;"Full";40
"Fisher";406.377;0.0457;0.0133;0.0197;0.472;0.9794;"Full";40
"NBWaVE";214.374;0.0453;0.0132;0.0196;0.473;0.9985;"Full";40
"CMF";342.126;0.0453;0.0133;0.0196;0.083;0.7962;"Full";40
"NMF";483.535;0.0466;0.0136;0.0214;0.1567;0.7489;"Full";40
"NNLM";269.891;0.0449;0.0131;0.0191;-0.0169;0.8216;"Full";40
"AIRWLS";185.878;0.0442;0.0129;0.0175;0.4724;0.9992;"Full";40
"Newton";178.717;0.0441;0.0129;0.0175;0.4632;0.9993;"Full";40
"C-SGD";66.444;0.0442;0.0129;0.0187;0.4099;0.9694;"Full";40
"B-SGD";42.602;0.0436;0.0128;0.0184;0.364;0.9445;"Full";40
"AvaGrad";1398.674;0.0497;0.1515;0.0289;-0.0203;0.2606;"Train";40
"Fisher";406.377;0.0456;0.1506;0.0189;0.472;0.9794;"Train";40
"NBWaVE";214.374;0.0452;0.1505;0.0195;0.473;0.9985;"Train";40
"CMF";342.126;0.0453;0.1505;0.0191;0.083;0.7962;"Train";40
"NMF";483.535;0.0465;0.1508;0.021;0.1567;0.7489;"Train";40
"NNLM";269.891;0.0449;0.1504;0.0188;-0.0169;0.8216;"Train";40
"AIRWLS";185.878;0.0441;0.1502;0.0171;0.4724;0.9992;"Train";40
"Newton";178.717;0.0441;0.1502;0.0171;0.4632;0.9993;"Train";40
"C-SGD";66.444;0.044;0.1502;0.0185;0.4099;0.9694;"Train";40
"B-SGD";42.602;0.0434;0.1501;0.0182;0.364;0.9445;"Train";40
"AvaGrad";1398.674;0.0497;0.4986;0.0292;-0.0203;0.2606;"Test";40
"Fisher";406.377;0.0458;0.4979;0.022;0.472;0.9794;"Test";40
"NBWaVE";214.374;0.0457;0.498;0.0201;0.473;0.9985;"Test";40
"CMF";342.126;0.0454;0.498;0.0209;0.083;0.7962;"Test";40
"NMF";483.535;0.0467;0.498;0.0227;0.1567;0.7489;"Test";40
"NNLM";269.891;0.045;0.4979;0.0199;-0.0169;0.8216;"Test";40
"AIRWLS";185.878;0.0443;0.4978;0.0188;0.4724;0.9992;"Test";40
"Newton";178.717;0.0442;0.4978;0.0188;0.4632;0.9993;"Test";40
"C-SGD";66.444;0.0445;0.4979;0.0194;0.4099;0.9694;"Test";40
"B-SGD";42.602;0.044;0.4978;0.0189;0.364;0.9445;"Test";40
"AvaGrad";1666.817;0.0512;0.0137;0.0268;-0.0185;0.2603;"Full";41
"Fisher";338.739;0.0469;0.0126;0.0194;0.3462;0.8851;"Full";41
"NBWaVE";214.662;0.0464;0.0124;0.0192;0.4313;0.9981;"Full";41
"CMF";353.765;0.0466;0.0125;Inf;-0.0105;0.7033;"Full";41
"NMF";NA;NA;NA;NA;NA;NA;"Full";41
"NNLM";362.013;0.0459;0.0124;0.0184;-0.0354;0.7648;"Full";41
"AIRWLS";174.168;0.0451;0.0122;0.0174;0.4801;0.9953;"Full";41
"Newton";177.352;0.0451;0.0122;0.0174;0.4804;0.9956;"Full";41
"C-SGD";66.245;0.045;0.0121;0.0179;0.4613;0.985;"Full";41
"B-SGD";42.569;0.0444;0.012;0.0178;0.4476;0.9806;"Full";41
"AvaGrad";1666.817;0.0512;0.151;0.0267;-0.0185;0.2603;"Train";41
"Fisher";338.739;0.0468;0.1501;0.0187;0.3462;0.8851;"Train";41
"NBWaVE";214.662;0.0462;0.15;0.0191;0.4313;0.9981;"Train";41
"CMF";353.765;0.0465;0.15;Inf;-0.0105;0.7033;"Train";41
"NMF";NA;NA;NA;NA;NA;NA;"Train";41
"NNLM";362.013;0.0459;0.1499;0.0182;-0.0354;0.7648;"Train";41
"AIRWLS";174.168;0.0451;0.1497;0.0171;0.4801;0.9953;"Train";41
"Newton";177.352;0.045;0.1497;0.0171;0.4804;0.9956;"Train";41
"C-SGD";66.245;0.0448;0.1497;0.0177;0.4613;0.985;"Train";41
"B-SGD";42.569;0.0442;0.1495;0.0177;0.4476;0.9806;"Train";41
"AvaGrad";1666.817;0.0512;0.4979;0.027;-0.0185;0.2603;"Test";41
"Fisher";338.739;0.047;0.4973;0.0215;0.3462;0.8851;"Test";41
"NBWaVE";214.662;0.0468;0.4973;0.0195;0.4313;0.9981;"Test";41
"CMF";353.765;0.0466;0.4974;0.0208;-0.0105;0.7033;"Test";41
"NMF";NA;NA;NA;NA;NA;NA;"Test";41
"NNLM";362.013;0.046;0.4973;0.0191;-0.0354;0.7648;"Test";41
"AIRWLS";174.168;0.0453;0.4972;0.0184;0.4801;0.9953;"Test";41
"Newton";177.352;0.0453;0.4971;0.0184;0.4804;0.9956;"Test";41
"C-SGD";66.245;0.0454;0.4972;0.0183;0.4613;0.985;"Test";41
"B-SGD";42.569;0.0449;0.4971;0.0183;0.4476;0.9806;"Test";41
"AvaGrad";114.841;0.0488;0.0139;0.0261;-0.015;0.258;"Full";42
"Fisher";393.99;0.0447;0.0127;0.0195;0.416;0.935;"Full";42
"NBWaVE";206.477;0.0442;0.0126;0.0194;0.4782;0.9982;"Full";42
"CMF";341.413;0.0447;0.0128;0.0198;0.0014;0.6169;"Full";42
"NMF";485;0.0459;0.0131;0.0209;0.0215;0.6033;"Full";42
"NNLM";274.628;0.044;0.0126;0.0189;0.0722;0.6707;"Full";42
"AIRWLS";189.689;0.0431;0.0123;0.0176;0.4671;0.9967;"Full";42
"Newton";215.064;0.0431;0.0123;0.0176;0.4755;0.9953;"Full";42
"C-SGD";66.525;0.043;0.0123;0.0181;0.4882;0.9848;"Full";42
"B-SGD";42.279;0.0424;0.0122;0.0181;0.4773;0.9829;"Full";42
"AvaGrad";114.841;0.0488;0.1512;0.0261;-0.015;0.258;"Train";42
"Fisher";393.99;0.0446;0.1502;0.0188;0.416;0.935;"Train";42
"NBWaVE";206.477;0.0441;0.1501;0.0192;0.4782;0.9982;"Train";42
"CMF";341.413;0.0447;0.1503;0.0191;0.0014;0.6169;"Train";42
"NMF";485;0.0458;0.1505;0.0206;0.0215;0.6033;"Train";42
"NNLM";274.628;0.044;0.1501;0.0186;0.0722;0.6707;"Train";42
"AIRWLS";189.689;0.043;0.1499;0.0172;0.4671;0.9967;"Train";42
"Newton";215.064;0.043;0.1498;0.0172;0.4755;0.9953;"Train";42
"C-SGD";66.525;0.0428;0.1498;0.0179;0.4882;0.9848;"Train";42
"B-SGD";42.279;0.0422;0.1497;0.0179;0.4773;0.9829;"Train";42
"AvaGrad";114.841;0.0487;0.498;0.0264;-0.015;0.258;"Test";42
"Fisher";393.99;0.0448;0.4974;0.0215;0.416;0.935;"Test";42
"NBWaVE";206.477;0.0446;0.4974;0.0197;0.4782;0.9982;"Test";42
"CMF";341.413;0.0448;0.4975;0.0215;0.0014;0.6169;"Test";42
"NMF";485;0.0459;0.4975;0.022;0.0215;0.6033;"Test";42
"NNLM";274.628;0.0441;0.4974;0.0197;0.0722;0.6707;"Test";42
"AIRWLS";189.689;0.0432;0.4973;0.0186;0.4671;0.9967;"Test";42
"Newton";215.064;0.0432;0.4973;0.0187;0.4755;0.9953;"Test";42
"C-SGD";66.525;0.0433;0.4973;0.0185;0.4882;0.9848;"Test";42
"B-SGD";42.279;0.0428;0.4972;0.0185;0.4773;0.9829;"Test";42
"AvaGrad";1527.441;0.0482;0.0147;0.0258;-0.0142;0.4508;"Full";43
"Fisher";366.629;0.0456;0.0139;0.0187;0.4522;0.9676;"Full";43
"NBWaVE";217.07;0.0452;0.0138;0.0187;0.4501;0.998;"Full";43
"CMF";354.954;0.0455;0.0139;Inf;0.0328;0.7696;"Full";43
"NMF";486.714;0.0468;0.0143;0.0205;-0.0197;0.7833;"Full";43
"NNLM";275.745;0.045;0.0138;0.0185;0;0.8231;"Full";43
"AIRWLS";207.763;0.0441;0.0135;0.0169;0.4843;0.9984;"Full";43
"Newton";159.821;0.044;0.0135;0.0169;0.4716;0.9984;"Full";43
"C-SGD";66.637;0.044;0.0135;0.0175;0.4248;0.9579;"Full";43
"B-SGD";42.665;0.0434;0.0133;0.0175;0.387;0.9432;"Full";43
"AvaGrad";1527.441;0.0482;0.1518;0.0256;-0.0142;0.4508;"Train";43
"Fisher";366.629;0.0456;0.1512;0.0181;0.4522;0.9676;"Train";43
"NBWaVE";217.07;0.0451;0.151;0.0185;0.4501;0.998;"Train";43
"CMF";354.954;0.0454;0.1512;Inf;0.0328;0.7696;"Train";43
"NMF";486.714;0.0468;0.1515;0.0201;-0.0197;0.7833;"Train";43
"NNLM";275.745;0.0449;0.151;0.0181;0;0.8231;"Train";43
"AIRWLS";207.763;0.044;0.1508;0.0165;0.4843;0.9984;"Train";43
"Newton";159.821;0.0439;0.1508;0.0165;0.4716;0.9984;"Train";43
"C-SGD";66.637;0.0439;0.1508;0.0173;0.4248;0.9579;"Train";43
"B-SGD";42.665;0.0432;0.1506;0.0173;0.387;0.9432;"Train";43
"AvaGrad";1527.441;0.0483;0.4985;0.0263;-0.0142;0.4508;"Test";43
"Fisher";366.629;0.0458;0.4981;0.0204;0.4522;0.9676;"Test";43
"NBWaVE";217.07;0.0457;0.4981;0.0191;0.4501;0.998;"Test";43
"CMF";354.954;0.0457;0.4982;0.0211;0.0328;0.7696;"Test";43
"NMF";486.714;0.047;0.4982;0.0217;-0.0197;0.7833;"Test";43
"NNLM";275.745;0.0452;0.4981;0.0195;0;0.8231;"Test";43
"AIRWLS";207.763;0.0443;0.498;0.0179;0.4843;0.9984;"Test";43
"Newton";159.821;0.0442;0.498;0.0181;0.4716;0.9984;"Test";43
"C-SGD";66.637;0.0445;0.498;0.0181;0.4248;0.9579;"Test";43
"B-SGD";42.665;0.0439;0.4979;0.0179;0.387;0.9432;"Test";43
"AvaGrad";109.97;0.0502;0.0133;0.029;-0.0219;0.2625;"Full";44
"Fisher";305.848;0.046;0.0122;0.0201;0.4103;0.928;"Full";44
"NBWaVE";210.739;0.0455;0.0121;0.0198;0.4586;0.9989;"Full";44
"CMF";341.464;0.0458;0.0122;Inf;0.177;0.746;"Full";44
"NMF";NA;NA;NA;NA;NA;NA;"Full";44
"NNLM";274.53;0.0451;0.012;0.0193;-0.0235;0.7979;"Full";44
"AIRWLS";185.261;0.0443;0.0118;0.0179;0.4744;0.9988;"Full";44
"Newton";145.164;0.0442;0.0118;0.0179;0.4742;0.999;"Full";44
"C-SGD";66.209;0.0442;0.0118;0.0184;0.4606;0.9843;"Full";44
"B-SGD";42.152;0.0435;0.0116;0.0183;0.4796;0.987;"Full";44
"AvaGrad";109.97;0.0503;0.1508;0.0289;-0.0219;0.2625;"Train";44
"Fisher";305.848;0.0459;0.1498;0.0192;0.4103;0.928;"Train";44
"NBWaVE";210.739;0.0454;0.1497;0.0197;0.4586;0.9989;"Train";44
"CMF";341.464;0.0457;0.1498;0.0196;0.177;0.746;"Train";44
"NMF";NA;NA;NA;NA;NA;NA;"Train";44
"NNLM";274.53;0.045;0.1496;0.019;-0.0235;0.7979;"Train";44
"AIRWLS";185.261;0.0442;0.1495;0.0175;0.4744;0.9988;"Train";44
"Newton";145.164;0.0442;0.1495;0.0175;0.4742;0.999;"Train";44
"C-SGD";66.209;0.044;0.1494;0.0183;0.4606;0.9843;"Train";44
"B-SGD";42.152;0.0433;0.1493;0.0182;0.4796;0.987;"Train";44
"AvaGrad";109.97;0.0502;0.4976;0.0292;-0.0219;0.2625;"Test";44
"Fisher";305.848;0.0461;0.497;0.0228;0.4103;0.928;"Test";44
"NBWaVE";210.739;0.0459;0.497;0.0202;0.4586;0.9989;"Test";44
"CMF";341.464;0.0461;0.4972;Inf;0.177;0.746;"Test";44
"NMF";NA;NA;NA;NA;NA;NA;"Test";44
"NNLM";274.53;0.0452;0.497;0.0202;-0.0235;0.7979;"Test";44
"AIRWLS";185.261;0.0444;0.4969;0.019;0.4744;0.9988;"Test";44
"Newton";145.164;0.0443;0.4969;0.0191;0.4742;0.999;"Test";44
"C-SGD";66.209;0.0445;0.4969;0.0189;0.4606;0.9843;"Test";44
"B-SGD";42.152;0.044;0.4969;0.0188;0.4796;0.987;"Test";44
"AvaGrad";118.091;0.0484;0.0141;0.0259;-0.028;0.2603;"Full";45
"Fisher";339.571;0.0441;0.0128;0.0191;0.2832;0.8792;"Full";45
"NBWaVE";206.925;0.0436;0.0127;0.0189;0.4457;0.9973;"Full";45
"CMF";352.976;0.044;0.0129;Inf;-0.0047;0.5847;"Full";45
"NMF";NA;NA;NA;NA;NA;NA;"Full";45
"NNLM";276.544;0.0432;0.0126;0.0181;-0.0323;0.7742;"Full";45
"AIRWLS";325.513;0.0425;0.0124;0.0172;0.4256;0.9922;"Full";45
"Newton";183.053;0.0425;0.0124;0.0172;0.4699;0.9935;"Full";45
"C-SGD";66.06;0.0425;0.0124;0.0175;0.3946;0.978;"Full";45
"B-SGD";42.224;0.0418;0.0123;0.0176;0.3123;0.9545;"Full";45
"AvaGrad";118.091;0.0484;0.1513;0.0258;-0.028;0.2603;"Train";45
"Fisher";339.571;0.0441;0.1503;0.0184;0.2832;0.8792;"Train";45
"NBWaVE";206.925;0.0435;0.1501;0.0188;0.4457;0.9973;"Train";45
"CMF";352.976;0.044;0.1503;Inf;-0.0047;0.5847;"Train";45
"NMF";NA;NA;NA;NA;NA;NA;"Train";45
"NNLM";276.544;0.0432;0.1501;0.0178;-0.0323;0.7742;"Train";45
"AIRWLS";325.513;0.0424;0.1499;0.0167;0.4256;0.9922;"Train";45
"Newton";183.053;0.0424;0.1499;0.0167;0.4699;0.9935;"Train";45
"C-SGD";66.06;0.0423;0.1499;0.0174;0.3946;0.978;"Train";45
"B-SGD";42.224;0.0416;0.1497;0.0174;0.3123;0.9545;"Train";45
"AvaGrad";118.091;0.0485;0.4982;0.0262;-0.028;0.2603;"Test";45
"Fisher";339.571;0.0443;0.4975;0.021;0.2832;0.8792;"Test";45
"NBWaVE";206.925;0.0441;0.4975;0.0192;0.4457;0.9973;"Test";45
"CMF";352.976;0.0441;0.4976;Inf;-0.0047;0.5847;"Test";45
"NMF";NA;NA;NA;NA;NA;NA;"Test";45
"NNLM";276.544;0.0434;0.4975;0.0188;-0.0323;0.7742;"Test";45
"AIRWLS";325.513;0.0427;0.4974;0.0183;0.4256;0.9922;"Test";45
"Newton";183.053;0.0427;0.4974;0.0184;0.4699;0.9935;"Test";45
"C-SGD";66.06;0.0429;0.4974;0.0181;0.3946;0.978;"Test";45
"B-SGD";42.224;0.0424;0.4974;0.018;0.3123;0.9545;"Test";45
"AvaGrad";122.678;0.0489;0.0143;0.0267;-0.0231;0.2611;"Full";46
"Fisher";935.859;0.0449;0.0131;0.0197;0.4348;0.9594;"Full";46
"NBWaVE";205.398;0.0444;0.013;0.0196;0.4553;0.9995;"Full";46
"CMF";343.022;0.0446;0.0131;0.0194;-0.0182;0.5593;"Full";46
"NMF";NA;NA;NA;NA;NA;NA;"Full";46
"NNLM";366.866;0.0442;0.013;0.0188;-0.0136;0.6373;"Full";46
"AIRWLS";228.946;0.0432;0.0127;0.0177;0.4286;0.9999;"Full";46
"Newton";175.524;0.0432;0.0127;0.0178;0.4726;0.9998;"Full";46
"C-SGD";65.981;0.0432;0.0127;0.0182;0.4937;0.9899;"Full";46
"B-SGD";42.199;0.0427;0.0126;0.0183;0.4311;0.9624;"Full";46
"AvaGrad";122.678;0.0489;0.1516;0.0266;-0.0231;0.2611;"Train";46
"Fisher";935.859;0.0448;0.1506;0.0189;0.4348;0.9594;"Train";46
"NBWaVE";205.398;0.0443;0.1505;0.0195;0.4553;0.9995;"Train";46
"CMF";343.022;0.0446;0.1506;0.0188;-0.0182;0.5593;"Train";46
"NMF";NA;NA;NA;NA;NA;NA;"Train";46
"NNLM";366.866;0.0442;0.1505;0.0185;-0.0136;0.6373;"Train";46
"AIRWLS";228.946;0.0432;0.1502;0.0174;0.4286;0.9999;"Train";46
"Newton";175.524;0.0431;0.1502;0.0174;0.4726;0.9998;"Train";46
"C-SGD";65.981;0.043;0.1502;0.0181;0.4937;0.9899;"Train";46
"B-SGD";42.199;0.0425;0.1501;0.0182;0.4311;0.9624;"Train";46
