"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"NMF";430.574;0.0374;0.4938;0.0289;0.2033;0.7503;"Test";57
"NNLM";184.261;0.035;0.4941;0.0188;0.1319;0.9245;"Test";57
"AIRWLS";172.984;0.0355;0.494;0.0227;0.5442;0.8673;"Test";57
"Newton";70.968;0.0354;0.4939;0.0267;0.5318;0.8622;"Test";57
"C-SGD";40.602;0.0376;0.4941;0.0177;0.5192;0.8499;"Test";57
"B-SGD";29.142;0.0426;0.4942;0.0177;0.457;0.8033;"Test";57
"AvaGrad";43.808;0.0391;0.0085;0.0228;-0.021;0.2602;"Full";58
"Fisher";214.697;0.0349;0.0076;0.0141;0.366;0.7808;"Full";58
"NBWaVE";169.254;0.0323;0.007;0.0139;0.5199;0.8434;"Full";58
"CMF";538.441;0.0345;0.0075;0.0156;0.2104;0.7681;"Full";58
"NMF";431.294;0.0355;0.0077;0.0145;0.1172;0.7902;"Full";58
"NNLM";183.728;0.0334;0.0073;0.0115;0.3718;0.9402;"Full";58
"AIRWLS";172.882;0.0332;0.0072;0.0119;0.5696;0.8819;"Full";58
"Newton";70.557;0.0331;0.0072;0.0129;0.5571;0.875;"Full";58
"C-SGD";40.462;0.0328;0.0072;0.0118;0.5213;0.8638;"Full";58
"B-SGD";30.011;0.0327;0.0072;0.0122;0.4719;0.8297;"Full";58
"AvaGrad";43.808;0.0391;0.1466;0.0227;-0.021;0.2602;"Train";58
"Fisher";214.697;0.0346;0.146;0.0101;0.366;0.7808;"Train";58
"NBWaVE";169.254;0.0309;0.1452;0.0135;0.5199;0.8434;"Train";58
"CMF";538.441;0.0342;0.1459;0.0096;0.2104;0.7681;"Train";58
"NMF";431.294;0.0353;0.1461;0.0112;0.1172;0.7902;"Train";58
"NNLM";183.728;0.0332;0.1455;0.0097;0.3718;0.9402;"Train";58
"AIRWLS";172.882;0.0328;0.1455;0.0089;0.5696;0.8819;"Train";58
"Newton";70.557;0.0327;0.1455;0.009;0.5571;0.875;"Train";58
"C-SGD";40.462;0.0316;0.1453;0.0106;0.5213;0.8638;"Train";58
"B-SGD";30.011;0.0303;0.1453;0.0113;0.4719;0.8297;"Train";58
"AvaGrad";43.808;0.0389;0.4952;0.0232;-0.021;0.2602;"Test";58
"Fisher";214.697;0.0355;0.4945;0.0256;0.366;0.7808;"Test";58
"NBWaVE";169.254;0.0363;0.4947;0.0153;0.5199;0.8434;"Test";58
"CMF";538.441;0.0354;0.4946;0.0326;0.2104;0.7681;"Test";58
"NMF";431.294;0.036;0.4945;0.0238;0.1172;0.7902;"Test";58
"NNLM";183.728;0.0341;0.4948;0.0164;0.3718;0.9402;"Test";58
"AIRWLS";172.882;0.0341;0.4947;0.0202;0.5696;0.8819;"Test";58
"Newton";70.557;0.0343;0.4946;0.024;0.5571;0.875;"Test";58
"C-SGD";40.462;0.0359;0.4947;0.0152;0.5213;0.8638;"Test";58
"B-SGD";30.011;0.0397;0.4949;0.0145;0.4719;0.8297;"Test";58
"AvaGrad";438.899;0.0392;0.0067;0.0237;-0.0118;0.2576;"Full";59
"Fisher";197.18;0.0336;0.0057;0.0146;0.3878;0.7951;"Full";59
"NBWaVE";203.178;0.0311;0.0053;0.0143;0.5393;0.8625;"Full";59
"CMF";574.124;0.0331;0.0057;Inf;0.1246;0.7429;"Full";59
"NMF";NA;NA;NA;NA;NA;NA;"Full";59
"NNLM";184.325;0.0321;0.0055;0.0116;0.1315;0.9216;"Full";59
"AIRWLS";172.99;0.0318;0.0055;0.012;0.5595;0.877;"Full";59
"Newton";71.244;0.0318;0.0054;0.0128;0.5858;0.8742;"Full";59
"C-SGD";40.551;0.0316;0.0054;0.012;0.5395;0.8625;"Full";59
"B-SGD";29.121;0.0321;0.0055;0.0126;0.4571;0.8111;"Full";59
"AvaGrad";438.899;0.0393;0.1452;0.0235;-0.0118;0.2576;"Train";59
"Fisher";197.18;0.0334;0.1445;0.0106;0.3878;0.7951;"Train";59
"NBWaVE";203.178;0.0297;0.1439;0.0139;0.5393;0.8625;"Train";59
"CMF";574.124;0.0328;0.1445;0.0101;0.1246;0.7429;"Train";59
"NMF";NA;NA;NA;NA;NA;NA;"Train";59
"NNLM";184.325;0.0319;0.144;0.0101;0.1315;0.9216;"Train";59
"AIRWLS";172.99;0.0315;0.1441;0.0095;0.5595;0.877;"Train";59
"Newton";71.244;0.0314;0.1441;0.0095;0.5858;0.8742;"Train";59
"C-SGD";40.551;0.0302;0.144;0.0109;0.5395;0.8625;"Train";59
"B-SGD";29.121;0.029;0.144;0.0118;0.4571;0.8111;"Train";59
"AvaGrad";438.899;0.039;0.4939;0.024;-0.0118;0.2576;"Test";59
"Fisher";197.18;0.0343;0.4933;0.026;0.3878;0.7951;"Test";59
"NBWaVE";203.178;0.0352;0.4936;0.0154;0.5393;0.8625;"Test";59
"CMF";574.124;0.034;0.4932;Inf;0.1246;0.7429;"Test";59
"NMF";NA;NA;NA;NA;NA;NA;"Test";59
"NNLM";184.325;0.0327;0.4937;0.0159;0.1315;0.9216;"Test";59
"AIRWLS";172.99;0.0328;0.4935;0.0192;0.5595;0.877;"Test";59
"Newton";71.244;0.033;0.4935;0.0222;0.5858;0.8742;"Test";59
"C-SGD";40.551;0.0355;0.4937;0.0153;0.5395;0.8625;"Test";59
"B-SGD";29.121;0.0408;0.4938;0.0147;0.4571;0.8111;"Test";59
"AvaGrad";417.905;0.0381;0.0075;0.0237;-0.019;0.2666;"Full";60
"Fisher";186.93;0.0335;0.0066;0.0151;0.3947;0.7705;"Full";60
"NBWaVE";170.285;0.0311;0.0062;0.0147;0.4621;0.8302;"Full";60
"CMF";538.984;0.0327;0.0065;0.0174;0.2034;0.7701;"Full";60
"NMF";NA;NA;NA;NA;NA;NA;"Full";60
"NNLM";184.084;0.032;0.0064;0.0123;0.2233;0.8953;"Full";60
"AIRWLS";172.638;0.0318;0.0064;0.0126;0.5649;0.8749;"Full";60
"Newton";71.196;0.0318;0.0063;0.0138;0.574;0.8787;"Full";60
"C-SGD";40.523;0.0313;0.0063;0.0125;0.4908;0.835;"Full";60
"B-SGD";29.183;0.0312;0.0062;0.0129;0.4188;0.7692;"Full";60
"AvaGrad";417.905;0.0381;0.1457;0.0235;-0.019;0.2666;"Train";60
"Fisher";186.93;0.0332;0.145;0.0114;0.3947;0.7705;"Train";60
"NBWaVE";170.285;0.0296;0.1444;0.0142;0.4621;0.8302;"Train";60
"CMF";538.984;0.0324;0.1449;0.0106;0.2034;0.7701;"Train";60
"NMF";NA;NA;NA;NA;NA;NA;"Train";60
"NNLM";184.084;0.0318;0.1446;0.0108;0.2233;0.8953;"Train";60
"AIRWLS";172.638;0.0315;0.1446;0.0101;0.5649;0.8749;"Train";60
"Newton";71.196;0.0313;0.1446;0.0101;0.574;0.8787;"Train";60
"C-SGD";40.523;0.0302;0.1444;0.0115;0.4908;0.835;"Train";60
"B-SGD";29.183;0.0286;0.1443;0.0122;0.4188;0.7692;"Train";60
"AvaGrad";417.905;0.0381;0.4948;0.0242;-0.019;0.2666;"Test";60
"Fisher";186.93;0.0342;0.4942;0.0257;0.3947;0.7705;"Test";60
"NBWaVE";170.285;0.0352;0.4944;0.0159;0.4621;0.8302;"Test";60
"CMF";538.984;0.0336;0.4942;0.0366;0.2034;0.7701;"Test";60
"NMF";NA;NA;NA;NA;NA;NA;"Test";60
"NNLM";184.084;0.0328;0.4945;0.0164;0.2233;0.8953;"Test";60
"AIRWLS";172.638;0.0329;0.4944;0.0199;0.5649;0.8749;"Test";60
"Newton";71.196;0.0331;0.4944;0.0244;0.574;0.8787;"Test";60
"C-SGD";40.523;0.0346;0.4945;0.0152;0.4908;0.835;"Test";60
"B-SGD";29.183;0.0386;0.4946;0.0148;0.4188;0.7692;"Test";60
"AvaGrad";419.617;0.0396;0.0077;0.0213;-0.0184;0.2659;"Full";61
"Fisher";210.418;0.0349;0.0068;0.0138;0.4695;0.8579;"Full";61
"NBWaVE";172.142;0.0325;0.0063;0.0136;0.5182;0.8497;"Full";61
"CMF";529.298;0.0344;0.0067;0.0146;0.16;0.6869;"Full";61
"NMF";NA;NA;NA;NA;NA;NA;"Full";61
"NNLM";183.183;0.0335;0.0065;0.0112;0.1419;0.8592;"Full";61
"AIRWLS";172.273;0.0332;0.0065;0.0115;0.598;0.899;"Full";61
"Newton";70.951;0.0332;0.0065;0.0125;0.6042;0.8979;"Full";61
"C-SGD";40.137;0.0327;0.0064;0.0116;0.529;0.8652;"Full";61
"B-SGD";29.059;0.033;0.0065;0.0118;0.5376;0.8558;"Full";61
"AvaGrad";419.617;0.0396;0.1458;0.0211;-0.0184;0.2659;"Train";61
"Fisher";210.418;0.0346;0.1452;0.01;0.4695;0.8579;"Train";61
"NBWaVE";172.142;0.031;0.1445;0.0132;0.5182;0.8497;"Train";61
"CMF";529.298;0.034;0.1452;0.0096;0.16;0.6869;"Train";61
"NMF";NA;NA;NA;NA;NA;NA;"Train";61
"NNLM";183.183;0.0332;0.1447;0.0097;0.1419;0.8592;"Train";61
"AIRWLS";172.273;0.0328;0.1447;0.009;0.598;0.899;"Train";61
"Newton";70.951;0.0328;0.1447;0.009;0.6042;0.8979;"Train";61
"C-SGD";40.137;0.0315;0.1445;0.0105;0.529;0.8652;"Train";61
"B-SGD";29.059;0.0304;0.1445;0.011;0.5376;0.8558;"Train";61
"AvaGrad";419.617;0.0396;0.495;0.022;-0.0184;0.2659;"Test";61
"Fisher";210.418;0.0358;0.4943;0.0249;0.4695;0.8579;"Test";61
"NBWaVE";172.142;0.0368;0.4946;0.0148;0.5182;0.8497;"Test";61
"CMF";529.298;0.0354;0.4942;0.0288;0.16;0.6869;"Test";61
"NMF";NA;NA;NA;NA;NA;NA;"Test";61
"NNLM";183.183;0.0343;0.4946;0.0158;0.1419;0.8592;"Test";61
"AIRWLS";172.273;0.0344;0.4945;0.0187;0.598;0.899;"Test";61
"Newton";70.951;0.0345;0.4945;0.0227;0.6042;0.8979;"Test";61
"C-SGD";40.137;0.0362;0.4946;0.0146;0.529;0.8652;"Test";61
"B-SGD";29.059;0.0405;0.4947;0.0141;0.5376;0.8558;"Test";61
"AvaGrad";43.491;0.036;0.0092;0.0195;-0.0154;0.2634;"Full";62
"Fisher";201.105;0.0323;0.0083;0.0125;0.3232;0.7564;"Full";62
"NBWaVE";170.076;0.0301;0.0077;0.0122;0.4963;0.8359;"Full";62
"CMF";542.413;0.0321;0.0083;0.0143;0.1498;0.7178;"Full";62
"NMF";429.674;0.0328;0.0084;0.0128;0.0479;0.7199;"Full";62
"NNLM";183.483;0.031;0.008;0.01;0.1324;0.8576;"Full";62
"AIRWLS";172.449;0.0309;0.008;0.0105;0.518;0.8597;"Full";62
"Newton";70.904;0.0309;0.0079;0.0114;0.5282;0.8616;"Full";62
"C-SGD";40.253;0.0304;0.0078;0.0103;0.4704;0.8097;"Full";62
"B-SGD";28.94;0.0303;0.0078;0.0106;0.4052;0.7715;"Full";62
"AvaGrad";43.491;0.0361;0.1474;0.0194;-0.0154;0.2634;"Train";62
"Fisher";201.105;0.0321;0.1468;0.0091;0.3232;0.7564;"Train";62
"NBWaVE";170.076;0.0288;0.1459;0.0119;0.4963;0.8359;"Train";62
"CMF";542.413;0.0318;0.1465;0.0086;0.1498;0.7178;"Train";62
"NMF";429.674;0.0326;0.1468;0.01;0.0479;0.7199;"Train";62
"NNLM";183.483;0.0308;0.1462;0.0086;0.1324;0.8576;"Train";62
"AIRWLS";172.449;0.0306;0.1463;0.008;0.518;0.8597;"Train";62
"Newton";70.904;0.0306;0.1463;0.008;0.5282;0.8616;"Train";62
"C-SGD";40.253;0.0295;0.1461;0.0093;0.4704;0.8097;"Train";62
"B-SGD";28.94;0.0282;0.146;0.01;0.4052;0.7715;"Train";62
"AvaGrad";43.491;0.036;0.4952;0.0199;-0.0154;0.2634;"Test";62
"Fisher";201.105;0.0329;0.4945;0.0222;0.3232;0.7564;"Test";62
"NBWaVE";170.076;0.0337;0.4948;0.0131;0.4963;0.8359;"Test";62
"CMF";542.413;0.033;0.4949;0.0306;0.1498;0.7178;"Test";62
"NMF";429.674;0.0333;0.4946;0.0207;0.0479;0.7199;"Test";62
"NNLM";183.483;0.0316;0.4948;0.014;0.1324;0.8576;"Test";62
"AIRWLS";172.449;0.0319;0.4947;0.0176;0.518;0.8597;"Test";62
"Newton";70.904;0.0318;0.4946;0.0211;0.5282;0.8616;"Test";62
"C-SGD";40.253;0.0331;0.4948;0.0132;0.4704;0.8097;"Test";62
"B-SGD";28.94;0.0363;0.495;0.0124;0.4052;0.7715;"Test";62
"AvaGrad";441.617;0.038;0.0071;0.0239;-0.0268;0.2776;"Full";63
"Fisher";340.94;0.033;0.0062;0.0148;0.4316;0.8115;"Full";63
"NBWaVE";174.294;0.0305;0.0057;0.0139;0.5122;0.845;"Full";63
"CMF";541.076;0.0327;0.0062;0.0145;0.0958;0.7177;"Full";63
"NMF";429.414;0.0339;0.0064;0.0151;0.1035;0.7218;"Full";63
"NNLM";183.217;0.0316;0.006;0.0113;0.1179;0.9063;"Full";63
"AIRWLS";172.449;0.0313;0.0059;0.0115;0.55;0.8782;"Full";63
"Newton";70.707;0.0313;0.0059;0.0125;0.5393;0.875;"Full";63
"C-SGD";40.194;0.031;0.0059;0.0116;0.5739;0.8774;"Full";63
"B-SGD";29.182;0.0313;0.0059;0.0119;0.5267;0.8555;"Full";63
"AvaGrad";441.617;0.038;0.1455;0.0235;-0.0268;0.2776;"Train";63
"Fisher";340.94;0.0327;0.1448;0.0101;0.4316;0.8115;"Train";63
"NBWaVE";174.294;0.029;0.1441;0.0133;0.5122;0.845;"Train";63
"CMF";541.076;0.0324;0.1447;0.0096;0.0958;0.7177;"Train";63
"NMF";429.414;0.0336;0.145;0.0111;0.1035;0.7218;"Train";63
"NNLM";183.217;0.0313;0.1444;0.0097;0.1179;0.9063;"Train";63
"AIRWLS";172.449;0.0309;0.1444;0.0091;0.55;0.8782;"Train";63
"Newton";70.707;0.0308;0.1444;0.0091;0.5393;0.875;"Train";63
"C-SGD";40.194;0.0297;0.1442;0.0104;0.5739;0.8774;"Train";63
"B-SGD";29.182;0.0286;0.1442;0.011;0.5267;0.8555;"Train";63
"AvaGrad";441.617;0.0381;0.4943;0.025;-0.0268;0.2776;"Test";63
"Fisher";340.94;0.034;0.4937;0.0282;0.4316;0.8115;"Test";63
"NBWaVE";174.294;0.0347;0.494;0.0154;0.5122;0.845;"Test";63
"CMF";541.076;0.0337;0.4938;0.0285;0.0958;0.7177;"Test";63
"NMF";429.414;0.0347;0.4938;0.0266;0.1035;0.7218;"Test";63
"NNLM";183.217;0.0325;0.4941;0.016;0.1179;0.9063;"Test";63
"AIRWLS";172.449;0.0327;0.4939;0.0184;0.55;0.8782;"Test";63
"Newton";70.707;0.0328;0.4939;0.0224;0.5393;0.875;"Test";63
"C-SGD";40.194;0.0348;0.494;0.0149;0.5739;0.8774;"Test";63
"B-SGD";29.182;0.0391;0.4942;0.0145;0.5267;0.8555;"Test";63
"AvaGrad";33.932;0.034;0.0083;0.0191;-0.0214;0.265;"Full";64
"Fisher";265.525;0.0305;0.0074;0.0128;0.3299;0.7299;"Full";64
"NBWaVE";193.573;0.0283;0.0069;0.0127;0.4494;0.8074;"Full";64
"CMF";535.598;0.0303;0.0074;0.0145;0.1905;0.7259;"Full";64
"NMF";430.823;0.0311;0.0076;0.0131;0.0598;0.6825;"Full";64
"NNLM";183.574;0.0292;0.0071;0.0103;0.2209;0.8678;"Full";64
"AIRWLS";174.946;0.029;0.0071;0.011;0.4772;0.8209;"Full";64
"Newton";69.994;0.029;0.0071;0.0122;0.4527;0.8186;"Full";64
"C-SGD";40.15;0.0286;0.007;0.0107;0.474;0.8282;"Full";64
"B-SGD";28.965;0.0287;0.007;0.011;0.3935;0.7605;"Full";64
"AvaGrad";33.932;0.034;0.1466;0.0189;-0.0214;0.265;"Train";64
"Fisher";265.525;0.0302;0.146;0.0093;0.3299;0.7299;"Train";64
"NBWaVE";193.573;0.027;0.1452;0.0123;0.4494;0.8074;"Train";64
"CMF";535.598;0.03;0.1459;0.0088;0.1905;0.7259;"Train";64
"NMF";430.823;0.0309;0.1461;0.0103;0.0598;0.6825;"Train";64
"NNLM";183.574;0.029;0.1455;0.0089;0.2209;0.8678;"Train";64
"AIRWLS";174.946;0.0287;0.1455;0.0082;0.4772;0.8209;"Train";64
"Newton";69.994;0.0287;0.1456;0.0081;0.4527;0.8186;"Train";64
"C-SGD";40.15;0.0275;0.1453;0.0096;0.474;0.8282;"Train";64
"B-SGD";28.965;0.0265;0.1453;0.0103;0.3935;0.7605;"Train";64
"AvaGrad";33.932;0.0341;0.4948;0.0197;-0.0214;0.265;"Test";64
"Fisher";265.525;0.0312;0.4941;0.0227;0.3299;0.7299;"Test";64
"NBWaVE";193.573;0.0319;0.4944;0.0138;0.4494;0.8074;"Test";64
"CMF";535.598;0.0312;0.4944;0.0306;0.1905;0.7259;"Test";64
"NMF";430.823;0.0317;0.4942;0.0209;0.0598;0.6825;"Test";64
"NNLM";183.574;0.0299;0.4944;0.0144;0.2209;0.8678;"Test";64
"AIRWLS";174.946;0.03;0.4943;0.0192;0.4772;0.8209;"Test";64
"Newton";69.994;0.0301;0.4942;0.024;0.4527;0.8186;"Test";64
"C-SGD";40.15;0.0315;0.4944;0.0136;0.474;0.8282;"Test";64
"B-SGD";28.965;0.0349;0.4945;0.013;0.3935;0.7605;"Test";64
"AvaGrad";55.889;0.0373;0.0086;0.0182;-0.0198;0.2699;"Full";65
"Fisher";276.07;0.0337;0.0078;0.0125;0.3145;0.7385;"Full";65
"NBWaVE";172.528;0.0311;0.0072;0.0125;0.4599;0.8129;"Full";65
"CMF";573.988;0.0337;0.0078;0.0167;0.0076;0.6072;"Full";65
"NMF";430.354;0.0344;0.0079;0.0128;0.052;0.6462;"Full";65
"NNLM";183.516;0.0323;0.0075;0.0103;0.0769;0.8509;"Full";65
"AIRWLS";172.691;0.0321;0.0075;0.0107;0.5018;0.841;"Full";65
"Newton";70.86;0.0321;0.0075;0.0116;0.5117;0.8434;"Full";65
"C-SGD";39.929;0.0315;0.0073;0.0106;0.5169;0.8395;"Full";65
"B-SGD";28.816;0.0316;0.0074;0.0107;0.4828;0.8131;"Full";65
"AvaGrad";55.889;0.0373;0.1467;0.0181;-0.0198;0.2699;"Train";65
"Fisher";276.07;0.0334;0.1461;0.0091;0.3145;0.7385;"Train";65
"NBWaVE";172.528;0.0298;0.1452;0.0121;0.4599;0.8129;"Train";65
"CMF";573.988;0.0334;0.1461;0.0088;0.0076;0.6072;"Train";65
"NMF";430.354;0.0342;0.1462;0.0099;0.052;0.6462;"Train";65
"NNLM";183.516;0.0321;0.1456;0.0087;0.0769;0.8509;"Train";65
"AIRWLS";172.691;0.0317;0.1456;0.008;0.5018;0.841;"Train";65
"Newton";70.86;0.0317;0.1456;0.008;0.5117;0.8434;"Train";65
"C-SGD";39.929;0.0303;0.1454;0.0095;0.5169;0.8395;"Train";65
"B-SGD";28.816;0.0293;0.1453;0.0099;0.4828;0.8131;"Train";65
"AvaGrad";55.889;0.0373;0.4954;0.0186;-0.0198;0.2699;"Test";65
"Fisher";276.07;0.0344;0.4947;0.0222;0.3145;0.7385;"Test";65
"NBWaVE";172.528;0.0351;0.495;0.0135;0.4599;0.8129;"Test";65
"CMF";573.988;0.0348;0.4949;0.0393;0.0076;0.6072;"Test";65
"NMF";430.354;0.035;0.4948;0.0212;0.052;0.6462;"Test";65
"NNLM";183.516;0.0331;0.4951;0.015;0.0769;0.8509;"Test";65
"AIRWLS";172.691;0.0331;0.4949;0.0182;0.5018;0.841;"Test";65
"Newton";70.86;0.0332;0.4949;0.022;0.5117;0.8434;"Test";65
"C-SGD";39.929;0.0349;0.4951;0.0137;0.5169;0.8395;"Test";65
"B-SGD";28.816;0.0382;0.4952;0.0131;0.4828;0.8131;"Test";65
"AvaGrad";43.176;0.0382;0.0088;0.0214;-0.0154;0.2603;"Full";66
"Fisher";284.458;0.0334;0.0077;0.013;0.5296;0.8782;"Full";66
"NBWaVE";197.96;0.0312;0.0072;0.0124;0.5351;0.8698;"Full";66
"CMF";536.099;0.0333;0.0077;Inf;0.0876;0.8047;"Full";66
"NMF";429.885;0.0343;0.0079;0.0134;0.0447;0.7498;"Full";66
"NNLM";183.488;0.032;0.0074;0.01;0.1961;0.9391;"Full";66
"AIRWLS";173.219;0.0318;0.0074;0.0104;0.6224;0.9099;"Full";66
"Newton";70.764;0.0318;0.0074;0.0115;0.6146;0.9193;"Full";66
"C-SGD";40.193;0.0313;0.0073;0.0103;0.5905;0.8881;"Full";66
"B-SGD";28.865;0.0313;0.0073;0.0106;0.5634;0.8841;"Full";66
"AvaGrad";43.176;0.0382;0.1468;0.0211;-0.0154;0.2603;"Train";66
"Fisher";284.458;0.033;0.146;0.009;0.5296;0.8782;"Train";66
"NBWaVE";197.96;0.0298;0.1453;0.012;0.5351;0.8698;"Train";66
"CMF";536.099;0.033;0.1459;0.0087;0.0876;0.8047;"Train";66
"NMF";429.885;0.0341;0.1462;0.0101;0.0447;0.7498;"Train";66
"NNLM";183.488;0.0317;0.1455;0.0087;0.1961;0.9391;"Train";66
"AIRWLS";173.219;0.0314;0.1455;0.008;0.6224;0.9099;"Train";66
"Newton";70.764;0.0313;0.1456;0.008;0.6146;0.9193;"Train";66
"C-SGD";40.193;0.0303;0.1454;0.0093;0.5905;0.8881;"Train";66
"B-SGD";28.865;0.0291;0.1453;0.0099;0.5634;0.8841;"Train";66
"AvaGrad";43.176;0.0383;0.4954;0.0221;-0.0154;0.2603;"Test";66
"Fisher";284.458;0.0343;0.4946;0.0242;0.5296;0.8782;"Test";66
"NBWaVE";197.96;0.0351;0.4949;0.0136;0.5351;0.8698;"Test";66
"CMF";536.099;0.0343;0.4948;Inf;0.0876;0.8047;"Test";66
"NMF";429.885;0.0351;0.4947;0.0228;0.0447;0.7498;"Test";66
"NNLM";183.488;0.0329;0.4949;0.0139;0.1961;0.9391;"Test";66
"AIRWLS";173.219;0.0329;0.4948;0.0175;0.6224;0.9099;"Test";66
"Newton";70.764;0.033;0.4948;0.0216;0.6146;0.9193;"Test";66
"C-SGD";40.193;0.0342;0.4949;0.0133;0.5905;0.8881;"Test";66
"B-SGD";28.865;0.0378;0.4951;0.0125;0.5634;0.8841;"Test";66
"AvaGrad";436.747;0.0355;0.0082;0.0212;-0.0092;0.2583;"Full";67
"Fisher";228.779;0.0315;0.0073;0.0134;0.3484;0.7638;"Full";67
"NBWaVE";168.364;0.0292;0.0068;0.0131;0.4889;0.8347;"Full";67
"CMF";537.234;0.0314;0.0073;0.0164;0.1409;0.6491;"Full";67
"NMF";429.852;0.0322;0.0075;0.0137;0.0899;0.6729;"Full";67
"NNLM";184.795;0.0303;0.0071;0.0107;0.2196;0.85;"Full";67
"AIRWLS";172.42;0.0301;0.007;0.0112;0.5434;0.8732;"Full";67
"Newton";70.929;0.0301;0.007;0.0122;0.5595;0.874;"Full";67
"C-SGD";40.398;0.0297;0.0069;0.0111;0.5392;0.845;"Full";67
"B-SGD";28.981;0.0296;0.0069;0.0113;0.4318;0.8122;"Full";67
"AvaGrad";436.747;0.0354;0.1462;0.021;-0.0092;0.2583;"Train";67
"Fisher";228.779;0.0313;0.1456;0.0096;0.3484;0.7638;"Train";67
"NBWaVE";168.364;0.0279;0.1448;0.0127;0.4889;0.8347;"Train";67
"CMF";537.234;0.031;0.1456;0.0092;0.1409;0.6491;"Train";67
"NMF";429.852;0.032;0.1457;0.0107;0.0899;0.6729;"Train";67
"NNLM";184.795;0.0301;0.1451;0.0092;0.2196;0.85;"Train";67
"AIRWLS";172.42;0.0298;0.1451;0.0085;0.5434;0.8732;"Train";67
"Newton";70.929;0.0297;0.1451;0.0085;0.5595;0.874;"Train";67
"C-SGD";40.398;0.0287;0.1449;0.01;0.5392;0.845;"Train";67
"B-SGD";28.981;0.0273;0.1448;0.0106;0.4318;0.8122;"Train";67
"AvaGrad";436.747;0.0356;0.4953;0.0217;-0.0092;0.2583;"Test";67
"Fisher";228.779;0.0323;0.4947;0.024;0.3484;0.7638;"Test";67
"NBWaVE";168.364;0.0331;0.495;0.0142;0.4889;0.8347;"Test";67
"CMF";537.234;0.0323;0.4946;0.0371;0.1409;0.6491;"Test";67
"NMF";429.852;0.0328;0.4947;0.0225;0.0899;0.6729;"Test";67
"NNLM";184.795;0.031;0.495;0.0149;0.2196;0.85;"Test";67
"AIRWLS";172.42;0.0311;0.4949;0.0187;0.5434;0.8732;"Test";67
"Newton";70.929;0.0312;0.4948;0.0228;0.5595;0.874;"Test";67
"C-SGD";40.398;0.0328;0.495;0.0143;0.5392;0.845;"Test";67
"B-SGD";28.981;0.0361;0.4951;0.0134;0.4318;0.8122;"Test";67
"AvaGrad";32.103;0.038;0.0085;0.0231;-0.0305;0.2945;"Full";68
"Fisher";244.109;0.0338;0.0076;0.0143;0.2872;0.7329;"Full";68
"NBWaVE";170.651;0.0313;0.007;0.0138;0.4632;0.8175;"Full";68
"CMF";540.296;0.0335;0.0075;0.0155;0.0657;0.6769;"Full";68
"NMF";NA;NA;NA;NA;NA;NA;"Full";68
"NNLM";183.334;0.0324;0.0073;0.0116;0.073;0.8588;"Full";68
"AIRWLS";173.429;0.0322;0.0072;0.0119;0.5025;0.8263;"Full";68
"Newton";70.589;0.0321;0.0072;0.0128;0.5013;0.8367;"Full";68
"C-SGD";39.924;0.0317;0.0071;0.0116;0.4747;0.8045;"Full";68
"B-SGD";29.043;0.0316;0.0071;0.0118;0.3924;0.7856;"Full";68
"AvaGrad";32.103;0.0379;0.1466;0.0228;-0.0305;0.2945;"Train";68
"Fisher";244.109;0.0335;0.146;0.0104;0.2872;0.7329;"Train";68
"NBWaVE";170.651;0.03;0.1452;0.0134;0.4632;0.8175;"Train";68
"CMF";540.296;0.0332;0.1457;0.0098;0.0657;0.6769;"Train";68
"NMF";NA;NA;NA;NA;NA;NA;"Train";68
"NNLM";183.334;0.0322;0.1454;0.0098;0.073;0.8588;"Train";68
"AIRWLS";173.429;0.0318;0.1455;0.0091;0.5025;0.8263;"Train";68
"Newton";70.589;0.0317;0.1455;0.0091;0.5013;0.8367;"Train";68
"C-SGD";39.924;0.0307;0.1453;0.0105;0.4747;0.8045;"Train";68
"B-SGD";29.043;0.0294;0.1452;0.0111;0.3924;0.7856;"Train";68
"AvaGrad";32.103;0.038;0.4951;0.0238;-0.0305;0.2945;"Test";68
"Fisher";244.109;0.0346;0.4944;0.0255;0.2872;0.7329;"Test";68
"NBWaVE";170.651;0.0353;0.4947;0.0149;0.4632;0.8175;"Test";68
"CMF";540.296;0.0345;0.4948;0.0318;0.0657;0.6769;"Test";68
"NMF";NA;NA;NA;NA;NA;NA;"Test";68
"NNLM";183.334;0.0332;0.4948;0.0167;0.073;0.8588;"Test";68
"AIRWLS";173.429;0.0332;0.4947;0.0197;0.5025;0.8263;"Test";68
"Newton";70.589;0.0333;0.4946;0.0233;0.5013;0.8367;"Test";68
"C-SGD";39.924;0.0345;0.4948;0.0146;0.4747;0.8045;"Test";68
"B-SGD";29.043;0.0377;0.4949;0.0138;0.3924;0.7856;"Test";68
"AvaGrad";159.424;0.0361;0.0086;0.018;-0.0161;0.2578;"Full";69
"Fisher";228.196;0.0321;0.0076;0.0124;0.2087;0.6468;"Full";69
"NBWaVE";173.147;0.0297;0.0071;0.0123;0.3902;0.7886;"Full";69
"CMF";542.431;0.0324;0.0077;0.0147;0.032;0.5383;"Full";69
"NMF";429.986;0.0329;0.0078;0.0129;0.0269;0.5447;"Full";69
"NNLM";184.084;0.0308;0.0074;0.0102;0.0569;0.7091;"Full";69
"AIRWLS";171.853;0.0306;0.0073;0.0108;0.3832;0.7548;"Full";69
