"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"Fisher";9.256;0.0248;0.1427;0.0101;0.2083;0.6354;"Train";46
"NBWaVE";16.517;0.0231;0.1424;0.0117;0.4144;0.8829;"Train";46
"CMF";34.149;0.0256;0.1427;0.0111;0.037;0.5234;"Train";46
"NMF";26.612;0.026;0.1428;0.0121;0.0517;0.5081;"Train";46
"NNLM";17.377;0.024;0.1425;0.0097;0.0735;0.6564;"Train";46
"AIRWLS";21.155;0.0232;0.1424;0.0084;0.3622;0.8331;"Train";46
"Newton";11.167;0.0232;0.1424;0.0084;0.3812;0.8375;"Train";46
"C-SGD";10.143;0.0226;0.1423;0.0094;0.3635;0.7995;"Train";46
"B-SGD";5.831;0.0223;0.1423;0.0098;0.2982;0.743;"Train";46
"AvaGrad";5.84;0.029;0.4931;0.0201;-0.0255;0.2552;"Test";46
"Fisher";9.256;0.0254;0.4927;0.0183;0.2083;0.6354;"Test";46
"NBWaVE";16.517;0.0251;0.4927;0.0125;0.4144;0.8829;"Test";46
"CMF";34.149;0.0261;0.4929;0.0194;0.037;0.5234;"Test";46
"NMF";26.612;0.0265;0.4928;0.0173;0.0517;0.5081;"Test";46
"NNLM";17.377;0.0245;0.4928;0.0121;0.0735;0.6564;"Test";46
"AIRWLS";21.155;0.0239;0.4927;0.0132;0.3622;0.8331;"Test";46
"Newton";11.167;0.0239;0.4927;0.0137;0.3812;0.8375;"Test";46
"C-SGD";10.143;0.0244;0.4927;0.0113;0.3635;0.7995;"Test";46
"B-SGD";5.831;0.0254;0.4928;0.0115;0.2982;0.743;"Test";46
"AvaGrad";5.049;0.0295;0.0045;0.0182;-0.0199;0.2539;"Full";47
"Fisher";10.577;0.0255;0.0039;0.0109;0.2881;0.7522;"Full";47
"NBWaVE";16.347;0.0241;0.0037;0.0108;0.5001;0.9357;"Full";47
"CMF";33.1;0.0263;0.0041;0.0117;0.0573;0.5291;"Full";47
"NMF";27.324;0.0269;0.0042;0.0124;0.0793;0.5236;"Full";47
"NNLM";17.357;0.0249;0.0039;0.0096;0.0539;0.5746;"Full";47
"AIRWLS";21.079;0.0238;0.0037;0.0086;0.4427;0.9242;"Full";47
"Newton";11.322;0.0238;0.0037;0.0088;0.4925;0.9314;"Full";47
"C-SGD";10.144;0.0235;0.0037;0.0088;0.4753;0.9192;"Full";47
"B-SGD";5.886;0.024;0.0037;0.0098;0.1812;0.6472;"Full";47
"AvaGrad";5.049;0.0295;0.1431;0.0179;-0.0199;0.2539;"Train";47
"Fisher";10.577;0.0253;0.1426;0.0086;0.2881;0.7522;"Train";47
"NBWaVE";16.347;0.0236;0.1424;0.0105;0.5001;0.9357;"Train";47
"CMF";33.1;0.0262;0.1426;0.0096;0.0573;0.5291;"Train";47
"NMF";27.324;0.0268;0.1428;0.0109;0.0793;0.5236;"Train";47
"NNLM";17.357;0.0248;0.1424;0.0088;0.0539;0.5746;"Train";47
"AIRWLS";21.079;0.0236;0.1423;0.0071;0.4427;0.9242;"Train";47
"Newton";11.322;0.0236;0.1423;0.0071;0.4925;0.9314;"Train";47
"C-SGD";10.144;0.023;0.1422;0.0082;0.4753;0.9192;"Train";47
"B-SGD";5.886;0.0229;0.1423;0.0093;0.1812;0.6472;"Train";47
"AvaGrad";5.049;0.0296;0.4934;0.0192;-0.0199;0.2539;"Test";47
"Fisher";10.577;0.0259;0.4931;0.0174;0.2881;0.7522;"Test";47
"NBWaVE";16.347;0.0255;0.493;0.0116;0.5001;0.9357;"Test";47
"CMF";33.1;0.0266;0.4933;0.0178;0.0573;0.5291;"Test";47
"NMF";27.324;0.0272;0.4932;0.0169;0.0793;0.5236;"Test";47
"NNLM";17.357;0.0252;0.4932;0.0117;0.0539;0.5746;"Test";47
"AIRWLS";21.079;0.0243;0.4931;0.0129;0.4427;0.9242;"Test";47
"Newton";11.322;0.0243;0.4931;0.0136;0.4925;0.9314;"Test";47
"C-SGD";10.144;0.0249;0.4931;0.0105;0.4753;0.9192;"Test";47
"B-SGD";5.886;0.0269;0.4932;0.0111;0.1812;0.6472;"Test";47
"AvaGrad";62.15;0.024;0.0045;0.0169;0.0404;0.5662;"Full";48
"Fisher";17.07;0.0226;0.0042;0.0123;0.322;0.7583;"Full";48
"NBWaVE";23.974;0.0217;0.0041;0.0117;0.4079;0.8373;"Full";48
"CMF";31.791;0.0228;0.0043;Inf;0.1237;0.6578;"Full";48
"NMF";26.618;0.0236;0.0044;0.0145;-0.0403;0.5997;"Full";48
"NNLM";17.397;0.0219;0.0041;0.0106;0.1954;0.6697;"Full";48
"AIRWLS";21.1;0.0213;0.004;0.0093;0.3888;0.8192;"Full";48
"Newton";11.275;0.0213;0.004;0.0091;0.3824;0.8143;"Full";48
"C-SGD";10.104;0.0212;0.004;0.01;0.3476;0.7671;"Full";48
"B-SGD";5.824;0.0211;0.004;0.0104;0.3099;0.7392;"Full";48
"AvaGrad";62.15;0.0239;0.1431;0.0149;0.0404;0.5662;"Train";48
"Fisher";17.07;0.0225;0.143;0.0099;0.322;0.7583;"Train";48
"NBWaVE";23.974;0.0213;0.1427;0.0113;0.4079;0.8373;"Train";48
"CMF";31.791;0.0228;0.1429;Inf;0.1237;0.6578;"Train";48
"NMF";26.618;0.0235;0.1431;0.0128;-0.0403;0.5997;"Train";48
"NNLM";17.397;0.0219;0.1428;0.0099;0.1954;0.6697;"Train";48
"AIRWLS";21.1;0.0212;0.1427;0.008;0.3888;0.8192;"Train";48
"Newton";11.275;0.0212;0.1427;0.008;0.3824;0.8143;"Train";48
"C-SGD";10.104;0.0208;0.1426;0.0094;0.3476;0.7671;"Train";48
"B-SGD";5.824;0.0205;0.1426;0.0098;0.3099;0.7392;"Train";48
"AvaGrad";62.15;0.0243;0.4933;0.0228;0.0404;0.5662;"Test";48
"Fisher";17.07;0.023;0.493;0.0192;0.322;0.7583;"Test";48
"NBWaVE";23.974;0.0228;0.4931;0.013;0.4079;0.8373;"Test";48
"CMF";31.791;0.0231;0.4933;Inf;0.1237;0.6578;"Test";48
"NMF";26.618;0.0239;0.4931;0.0194;-0.0403;0.5997;"Test";48
"NNLM";17.397;0.0222;0.4932;0.0128;0.1954;0.6697;"Test";48
"AIRWLS";21.1;0.0216;0.4931;0.0128;0.3888;0.8192;"Test";48
"Newton";11.275;0.0216;0.4931;0.0124;0.3824;0.8143;"Test";48
"C-SGD";10.104;0.022;0.4932;0.0117;0.3476;0.7671;"Test";48
"B-SGD";5.824;0.023;0.4932;0.0118;0.3099;0.7392;"Test";48
"AvaGrad";8.646;0.026;0.0053;0.0183;-0.0436;0.2594;"Full";49
"Fisher";14.759;0.023;0.0047;0.0112;0.2447;0.7117;"Full";49
"NBWaVE";20.485;0.022;0.0045;0.0106;0.3956;0.8507;"Full";49
"CMF";32.118;0.0228;0.0047;0.0101;0.0201;0.4904;"Full";49
"NMF";26.709;0.0236;0.0048;0.012;0.0259;0.4698;"Full";49
"NNLM";17.516;0.0223;0.0046;0.0092;0.0194;0.5931;"Full";49
"AIRWLS";21.209;0.0217;0.0045;0.0083;0.4091;0.8512;"Full";49
"Newton";11.348;0.0217;0.0045;0.0082;0.4101;0.8655;"Full";49
"C-SGD";10.181;0.0215;0.0044;0.009;0.2382;0.7022;"Full";49
"B-SGD";5.904;0.0215;0.0044;0.0094;0.1501;0.6079;"Full";49
"AvaGrad";8.646;0.026;0.1443;0.018;-0.0436;0.2594;"Train";49
"Fisher";14.759;0.0228;0.1439;0.009;0.2447;0.7117;"Train";49
"NBWaVE";20.485;0.0216;0.1437;0.0102;0.3956;0.8507;"Train";49
"CMF";32.118;0.0227;0.1438;0.0088;0.0201;0.4904;"Train";49
"NMF";26.709;0.0235;0.144;0.0105;0.0259;0.4698;"Train";49
"NNLM";17.516;0.0222;0.1437;0.0084;0.0194;0.5931;"Train";49
"AIRWLS";21.209;0.0216;0.1437;0.0072;0.4091;0.8512;"Train";49
"Newton";11.348;0.0216;0.1437;0.0073;0.4101;0.8655;"Train";49
"C-SGD";10.181;0.021;0.1435;0.0085;0.2382;0.7022;"Train";49
"B-SGD";5.904;0.0206;0.1435;0.0089;0.1501;0.6079;"Train";49
"AvaGrad";8.646;0.0261;0.4928;0.0193;-0.0436;0.2594;"Test";49
"Fisher";14.759;0.0234;0.4923;0.0174;0.2447;0.7117;"Test";49
"NBWaVE";20.485;0.0232;0.4924;0.0116;0.3956;0.8507;"Test";49
"CMF";32.118;0.023;0.4925;0.0141;0.0201;0.4904;"Test";49
"NMF";26.709;0.0239;0.4924;0.0161;0.0259;0.4698;"Test";49
"NNLM";17.516;0.0225;0.4924;0.0114;0.0194;0.5931;"Test";49
"AIRWLS";21.209;0.0221;0.4923;0.0112;0.4091;0.8512;"Test";49
"Newton";11.348;0.0221;0.4923;0.011;0.4101;0.8655;"Test";49
"C-SGD";10.181;0.023;0.4924;0.0105;0.2382;0.7022;"Test";49
"B-SGD";5.904;0.0242;0.4924;0.0107;0.1501;0.6079;"Test";49
"AvaGrad";34.954;0.0282;0.0053;0.0184;-0.0435;0.2539;"Full";50
"Fisher";16.839;0.0243;0.0046;0.0107;0.3154;0.7631;"Full";50
"NBWaVE";20.525;0.0232;0.0044;0.0101;0.4904;0.9279;"Full";50
"CMF";31.547;0.0244;0.0046;0.0099;0.2049;0.6217;"Full";50
"NMF";NA;NA;NA;NA;NA;NA;"Full";50
"NNLM";17.472;0.0234;0.0045;0.0085;0.0923;0.6615;"Full";50
"AIRWLS";21.108;0.0228;0.0043;0.0079;0.4454;0.8947;"Full";50
"Newton";11.224;0.0228;0.0043;0.0079;0.4689;0.8925;"Full";50
"C-SGD";10.248;0.0224;0.0043;0.0083;0.393;0.8331;"Full";50
"B-SGD";5.878;0.0223;0.0042;0.0084;0.364;0.8065;"Full";50
"AvaGrad";34.954;0.0281;0.144;0.018;-0.0435;0.2539;"Train";50
"Fisher";16.839;0.0241;0.1435;0.0083;0.3154;0.7631;"Train";50
"NBWaVE";20.525;0.0227;0.1432;0.0098;0.4904;0.9279;"Train";50
"CMF";31.547;0.0243;0.1434;0.0084;0.2049;0.6217;"Train";50
"NMF";NA;NA;NA;NA;NA;NA;"Train";50
"NNLM";17.472;0.0233;0.1432;0.0078;0.0923;0.6615;"Train";50
"AIRWLS";21.108;0.0226;0.1431;0.0067;0.4454;0.8947;"Train";50
"Newton";11.224;0.0226;0.1431;0.0067;0.4689;0.8925;"Train";50
"C-SGD";10.248;0.022;0.143;0.0078;0.393;0.8331;"Train";50
"B-SGD";5.878;0.0216;0.143;0.008;0.364;0.8065;"Train";50
"AvaGrad";34.954;0.0283;0.4934;0.0196;-0.0435;0.2539;"Test";50
"Fisher";16.839;0.0248;0.4929;0.0175;0.3154;0.7631;"Test";50
"NBWaVE";20.525;0.0245;0.4929;0.011;0.4904;0.9279;"Test";50
"CMF";31.547;0.0248;0.4931;0.0142;0.2049;0.6217;"Test";50
"NMF";NA;NA;NA;NA;NA;NA;"Test";50
"NNLM";17.472;0.0238;0.493;0.0104;0.0923;0.6615;"Test";50
"AIRWLS";21.108;0.0232;0.4929;0.0115;0.4454;0.8947;"Test";50
"Newton";11.224;0.0232;0.4929;0.0114;0.4689;0.8925;"Test";50
"C-SGD";10.248;0.0237;0.493;0.0095;0.393;0.8331;"Test";50
"B-SGD";5.878;0.0245;0.493;0.0096;0.364;0.8065;"Test";50
"AvaGrad";15.85;0.0284;0.0044;0.019;-0.0264;0.2493;"Full";51
"Fisher";9.476;0.0244;0.0038;0.0115;0.2264;0.7092;"Full";51
"NBWaVE";20.899;0.0231;0.0036;0.0116;0.428;0.8888;"Full";51
"CMF";32.795;0.0253;0.004;Inf;0.0619;0.5599;"Full";51
"NMF";26.653;0.0256;0.004;0.0129;0.0174;0.5863;"Full";51
"NNLM";17.52;0.0236;0.0037;0.0099;0.1384;0.6903;"Full";51
"AIRWLS";21.071;0.0228;0.0036;0.0092;0.4682;0.9046;"Full";51
"Newton";11.226;0.0228;0.0036;0.0094;0.4528;0.8965;"Full";51
"C-SGD";10.215;0.0225;0.0035;0.0097;0.4151;0.8727;"Full";51
"B-SGD";5.86;0.0229;0.0036;0.0104;0.2128;0.7006;"Full";51
"AvaGrad";15.85;0.0283;0.1431;0.0188;-0.0264;0.2493;"Train";51
"Fisher";9.476;0.0243;0.1427;0.0094;0.2264;0.7092;"Train";51
"NBWaVE";20.899;0.0226;0.1424;0.0112;0.428;0.8888;"Train";51
"CMF";32.795;0.0249;0.1426;0.01;0.0619;0.5599;"Train";51
"NMF";26.653;0.0254;0.1428;0.0114;0.0174;0.5863;"Train";51
"NNLM";17.52;0.0235;0.1425;0.0091;0.1384;0.6903;"Train";51
"AIRWLS";21.071;0.0226;0.1424;0.0078;0.4682;0.9046;"Train";51
"Newton";11.226;0.0226;0.1424;0.0078;0.4528;0.8965;"Train";51
"C-SGD";10.215;0.0221;0.1423;0.009;0.4151;0.8727;"Train";51
"B-SGD";5.86;0.0219;0.1424;0.0097;0.2128;0.7006;"Train";51
"AvaGrad";15.85;0.0285;0.4931;0.0196;-0.0264;0.2493;"Test";51
"Fisher";9.476;0.0249;0.4927;0.0178;0.2264;0.7092;"Test";51
"NBWaVE";20.899;0.0245;0.4927;0.0126;0.428;0.8888;"Test";51
"CMF";32.795;0.0265;0.493;Inf;0.0619;0.5599;"Test";51
"NMF";26.653;0.026;0.4927;0.0173;0.0174;0.5863;"Test";51
"NNLM";17.52;0.024;0.4927;0.0121;0.1384;0.6903;"Test";51
"AIRWLS";21.071;0.0233;0.4927;0.0134;0.4682;0.9046;"Test";51
"Newton";11.226;0.0233;0.4927;0.014;0.4528;0.8965;"Test";51
"C-SGD";10.215;0.0238;0.4927;0.0117;0.4151;0.8727;"Test";51
"B-SGD";5.86;0.026;0.4927;0.0124;0.2128;0.7006;"Test";51
"AvaGrad";16.179;0.0239;0.0054;0.0168;-0.0546;0.2831;"Full";52
"Fisher";10.578;0.0212;0.0048;0.0096;0.2193;0.6766;"Full";52
"NBWaVE";32.25;0.0203;0.0046;0.0092;0.493;0.9453;"Full";52
"CMF";32.006;0.0217;0.0049;0.015;0.1222;0.6248;"Full";52
"NMF";26.649;0.0225;0.0051;0.0115;0.1088;0.6186;"Full";52
"NNLM";17.496;0.0206;0.0047;0.0081;0.1344;0.6844;"Full";52
"AIRWLS";20.948;0.02;0.0045;0.0069;0.3633;0.8298;"Full";52
"Newton";11.239;0.02;0.0045;0.007;0.3764;0.8205;"Full";52
"C-SGD";10.142;0.0199;0.0045;0.0075;0.3483;0.8067;"Full";52
"B-SGD";5.91;0.0201;0.0046;0.008;0.2298;0.6784;"Full";52
"AvaGrad";16.179;0.0239;0.1442;0.0163;-0.0546;0.2831;"Train";52
"Fisher";10.578;0.0212;0.1438;0.0069;0.2193;0.6766;"Train";52
"NBWaVE";32.25;0.02;0.1435;0.0087;0.493;0.9453;"Train";52
"CMF";32.006;0.0216;0.1438;0.0075;0.1222;0.6248;"Train";52
"NMF";26.649;0.0224;0.144;0.0092;0.1088;0.6186;"Train";52
"NNLM";17.496;0.0206;0.1435;0.007;0.1344;0.6844;"Train";52
"AIRWLS";20.948;0.0199;0.1434;0.0056;0.3633;0.8298;"Train";52
"Newton";11.239;0.0199;0.1435;0.0056;0.3764;0.8205;"Train";52
"C-SGD";10.142;0.0196;0.1434;0.0068;0.3483;0.8067;"Train";52
"B-SGD";5.91;0.0194;0.1434;0.0073;0.2298;0.6784;"Train";52
"AvaGrad";16.179;0.0238;0.4932;0.0181;-0.0546;0.2831;"Test";52
"Fisher";10.578;0.0214;0.4927;0.0173;0.2193;0.6766;"Test";52
"NBWaVE";32.25;0.0211;0.4927;0.0103;0.493;0.9453;"Test";52
"CMF";32.006;0.0222;0.4929;0.0365;0.1222;0.6248;"Test";52
"NMF";26.649;0.0226;0.4928;0.0181;0.1088;0.6186;"Test";52
"NNLM";17.496;0.0207;0.4929;0.0115;0.1344;0.6844;"Test";52
"AIRWLS";20.948;0.0202;0.4928;0.0105;0.3633;0.8298;"Test";52
"Newton";11.239;0.0202;0.4927;0.011;0.3764;0.8205;"Test";52
"C-SGD";10.142;0.0208;0.4928;0.0095;0.3483;0.8067;"Test";52
"B-SGD";5.91;0.0224;0.4928;0.0101;0.2298;0.6784;"Test";52
"AvaGrad";14.031;0.0254;0.0055;0.0147;-0.0423;0.2572;"Full";53
"Fisher";20.44;0.0224;0.0049;0.0093;0.1803;0.6397;"Full";53
"NBWaVE";23.592;0.0212;0.0046;0.009;0.3841;0.8464;"Full";53
"CMF";33.085;0.0228;0.005;0.0092;0.0234;0.4812;"Full";53
"NMF";NA;NA;NA;NA;NA;NA;"Full";53
"NNLM";17.496;0.022;0.0048;0.0077;0.0358;0.5879;"Full";53
"AIRWLS";20.961;0.021;0.0046;0.0072;0.4007;0.8571;"Full";53
"Newton";11.149;0.021;0.0046;0.0073;0.3867;0.8536;"Full";53
"C-SGD";10.159;0.0207;0.0045;0.0074;0.329;0.8159;"Full";53
"B-SGD";5.882;0.0207;0.0045;0.0078;0.2516;0.6806;"Full";53
"AvaGrad";14.031;0.0254;0.144;0.0145;-0.0423;0.2572;"Train";53
"Fisher";20.44;0.0223;0.1435;0.0074;0.1803;0.6397;"Train";53
"NBWaVE";23.592;0.0208;0.1432;0.0088;0.3841;0.8464;"Train";53
"CMF";33.085;0.0228;0.1435;0.0076;0.0234;0.4812;"Train";53
"NMF";NA;NA;NA;NA;NA;NA;"Train";53
"NNLM";17.496;0.0219;0.1434;0.0071;0.0358;0.5879;"Train";53
"AIRWLS";20.961;0.0209;0.1432;0.006;0.4007;0.8571;"Train";53
"Newton";11.149;0.0209;0.1432;0.006;0.3867;0.8536;"Train";53
"C-SGD";10.159;0.0204;0.1431;0.0069;0.329;0.8159;"Train";53
"B-SGD";5.882;0.02;0.143;0.0075;0.2516;0.6806;"Train";53
"AvaGrad";14.031;0.0254;0.4937;0.0153;-0.0423;0.2572;"Test";53
"Fisher";20.44;0.0228;0.4933;0.0145;0.1803;0.6397;"Test";53
"NBWaVE";23.592;0.0224;0.4933;0.0095;0.3841;0.8464;"Test";53
"CMF";33.085;0.0231;0.4935;0.0137;0.0234;0.4812;"Test";53
"NMF";NA;NA;NA;NA;NA;NA;"Test";53
"NNLM";17.496;0.0222;0.4934;0.0095;0.0358;0.5879;"Test";53
"AIRWLS";20.961;0.0213;0.4933;0.0104;0.4007;0.8571;"Test";53
"Newton";11.149;0.0213;0.4933;0.0107;0.3867;0.8536;"Test";53
"C-SGD";10.159;0.0215;0.4933;0.0086;0.329;0.8159;"Test";53
"B-SGD";5.882;0.0226;0.4934;0.0087;0.2516;0.6806;"Test";53
"AvaGrad";5.686;0.0256;0.005;0.0172;-0.0342;0.256;"Full";54
"Fisher";8.264;0.0226;0.0044;0.011;0.1574;0.5951;"Full";54
"NBWaVE";20.585;0.0215;0.0042;0.0107;0.3948;0.852;"Full";54
"CMF";33.042;0.0226;0.0044;0.0106;0.0927;0.4898;"Full";54
"NMF";NA;NA;NA;NA;NA;NA;"Full";54
"NNLM";17.505;0.0217;0.0043;0.0089;0.0614;0.5972;"Full";54
"AIRWLS";21.046;0.0212;0.0042;0.0087;0.3243;0.7557;"Full";54
"Newton";11.222;0.0212;0.0042;0.0087;0.3164;0.7495;"Full";54
"C-SGD";10.176;0.0209;0.0041;0.0089;0.2954;0.7483;"Full";54
"B-SGD";5.909;0.0209;0.0041;0.009;0.2586;0.6685;"Full";54
"AvaGrad";5.686;0.0257;0.1435;0.017;-0.0342;0.256;"Train";54
"Fisher";8.264;0.0226;0.1431;0.009;0.1574;0.5951;"Train";54
"NBWaVE";20.585;0.0211;0.1428;0.0105;0.3948;0.852;"Train";54
"CMF";33.042;0.0225;0.143;0.0089;0.0927;0.4898;"Train";54
"NMF";NA;NA;NA;NA;NA;NA;"Train";54
"NNLM";17.505;0.0216;0.1428;0.0084;0.0614;0.5972;"Train";54
"AIRWLS";21.046;0.0212;0.1428;0.0074;0.3243;0.7557;"Train";54
"Newton";11.222;0.0212;0.1428;0.0074;0.3164;0.7495;"Train";54
"C-SGD";10.176;0.0206;0.1427;0.0085;0.2954;0.7483;"Train";54
"B-SGD";5.909;0.0202;0.1426;0.0087;0.2586;0.6685;"Train";54
"AvaGrad";5.686;0.0254;0.4935;0.0179;-0.0342;0.256;"Test";54
"Fisher";8.264;0.0228;0.4932;0.0168;0.1574;0.5951;"Test";54
"NBWaVE";20.585;0.0226;0.4932;0.0113;0.3948;0.852;"Test";54
"CMF";33.042;0.0226;0.4934;0.0154;0.0927;0.4898;"Test";54
"NMF";NA;NA;NA;NA;NA;NA;"Test";54
"NNLM";17.505;0.0217;0.4933;0.0105;0.0614;0.5972;"Test";54
"AIRWLS";21.046;0.0214;0.4932;0.0124;0.3243;0.7557;"Test";54
"Newton";11.222;0.0214;0.4932;0.0125;0.3164;0.7495;"Test";54
"C-SGD";10.176;0.0219;0.4933;0.0101;0.2954;0.7483;"Test";54
"B-SGD";5.909;0.0231;0.4933;0.0101;0.2586;0.6685;"Test";54
"AvaGrad";16.655;0.0268;0.0048;0.0148;-0.0382;0.2573;"Full";55
"Fisher";8.965;0.0239;0.0042;0.0101;0.0824;0.5154;"Full";55
"NBWaVE";19.346;0.0224;0.004;0.0094;0.455;0.9099;"Full";55
"CMF";32.918;0.0241;0.0043;0.01;0.0792;0.487;"Full";55
"NMF";26.687;0.0246;0.0044;0.0106;0.0436;0.4941;"Full";55
"NNLM";17.458;0.023;0.0041;0.008;0.0838;0.5749;"Full";55
"AIRWLS";21.031;0.0222;0.004;0.0076;0.4129;0.8942;"Full";55
"Newton";11.016;0.0222;0.004;0.0078;0.4145;0.8778;"Full";55
"C-SGD";10.177;0.022;0.0039;0.0077;0.3593;0.8421;"Full";55
"B-SGD";5.885;0.0222;0.004;0.008;0.2306;0.6815;"Full";55
"AvaGrad";16.655;0.0268;0.1435;0.0145;-0.0382;0.2573;"Train";55
"Fisher";8.965;0.0237;0.1431;0.0078;0.0824;0.5154;"Train";55
"NBWaVE";19.346;0.0219;0.1428;0.0091;0.455;0.9099;"Train";55
"CMF";32.918;0.024;0.1431;0.0079;0.0792;0.487;"Train";55
"NMF";26.687;0.0245;0.1432;0.0091;0.0436;0.4941;"Train";55
"NNLM";17.458;0.0229;0.1429;0.0074;0.0838;0.5749;"Train";55
"AIRWLS";21.031;0.0221;0.1428;0.0064;0.4129;0.8942;"Train";55
"Newton";11.016;0.0221;0.1428;0.0064;0.4145;0.8778;"Train";55
"C-SGD";10.177;0.0216;0.1427;0.0072;0.3593;0.8421;"Train";55
"B-SGD";5.885;0.0213;0.1427;0.0076;0.2306;0.6815;"Train";55
"AvaGrad";16.655;0.0268;0.4932;0.0156;-0.0382;0.2573;"Test";55
"Fisher";8.965;0.0243;0.4928;0.0166;0.0824;0.5154;"Test";55
"NBWaVE";19.346;0.0236;0.4928;0.0102;0.455;0.9099;"Test";55
"CMF";32.918;0.0244;0.493;0.0162;0.0792;0.487;"Test";55
"NMF";26.687;0.0248;0.4928;0.0149;0.0436;0.4941;"Test";55
"NNLM";17.458;0.0234;0.4929;0.0099;0.0838;0.5749;"Test";55
"AIRWLS";21.031;0.0226;0.4928;0.011;0.4129;0.8942;"Test";55
"Newton";11.016;0.0227;0.4928;0.0117;0.4145;0.8778;"Test";55
"C-SGD";10.177;0.023;0.4928;0.0091;0.3593;0.8421;"Test";55
"B-SGD";5.885;0.0248;0.4929;0.0091;0.2306;0.6815;"Test";55
"AvaGrad";4.992;0.0295;0.0044;0.0181;-0.0417;0.2589;"Full";56
"Fisher";9.031;0.0257;0.0038;0.0108;0.2121;0.6651;"Full";56
"NBWaVE";16.339;0.0243;0.0036;0.0104;0.4282;0.8822;"Full";56
"CMF";34.015;0.0266;0.004;0.012;0.0797;0.5081;"Full";56
"NMF";26.66;0.0271;0.004;0.0123;0.0441;0.5557;"Full";56
"NNLM";17.48;0.0247;0.0037;0.0088;0.029;0.729;"Full";56
"AIRWLS";21.211;0.024;0.0036;0.0081;0.3677;0.7932;"Full";56
"Newton";11.154;0.024;0.0036;0.0082;0.3614;0.7944;"Full";56
"C-SGD";10.183;0.0238;0.0036;0.0089;0.3111;0.7656;"Full";56
"B-SGD";5.859;0.024;0.0036;0.0091;0.2751;0.682;"Full";56
"AvaGrad";4.992;0.0295;0.1431;0.0178;-0.0417;0.2589;"Train";56
"Fisher";9.031;0.0256;0.1426;0.0081;0.2121;0.6651;"Train";56
"NBWaVE";16.339;0.0239;0.1424;0.0102;0.4282;0.8822;"Train";56
"CMF";34.015;0.0265;0.1427;0.0091;0.0797;0.5081;"Train";56
"NMF";26.66;0.0271;0.1428;0.0104;0.0441;0.5557;"Train";56
"NNLM";17.48;0.0247;0.1424;0.0081;0.029;0.729;"Train";56
"AIRWLS";21.211;0.0239;0.1423;0.0067;0.3677;0.7932;"Train";56
"Newton";11.154;0.0239;0.1423;0.0067;0.3614;0.7944;"Train";56
"C-SGD";10.183;0.0232;0.1423;0.0085;0.3111;0.7656;"Train";56
"B-SGD";5.859;0.023;0.1423;0.0087;0.2751;0.682;"Train";56
"AvaGrad";4.992;0.0294;0.4931;0.0189;-0.0417;0.2589;"Test";56
"Fisher";9.031;0.0259;0.4928;0.0183;0.2121;0.6651;"Test";56
"NBWaVE";16.339;0.0256;0.4928;0.0111;0.4282;0.8822;"Test";56
"CMF";34.015;0.0268;0.493;0.0204;0.0797;0.5081;"Test";56
"NMF";26.66;0.0273;0.4929;0.0176;0.0441;0.5557;"Test";56
"NNLM";17.48;0.0249;0.4929;0.011;0.029;0.729;"Test";56
"AIRWLS";21.211;0.0243;0.4928;0.0123;0.3677;0.7932;"Test";56
"Newton";11.154;0.0243;0.4928;0.0125;0.3614;0.7944;"Test";56
"C-SGD";10.183;0.0254;0.4929;0.0099;0.3111;0.7656;"Test";56
"B-SGD";5.859;0.0266;0.4929;0.0102;0.2751;0.682;"Test";56
"AvaGrad";9.778;0.0303;0.0047;0.0182;-0.0565;0.2737;"Full";57
"Fisher";10.939;0.0262;0.004;0.0114;0.166;0.568;"Full";57
"NBWaVE";16.356;0.0248;0.0038;0.0105;0.4019;0.835;"Full";57
"CMF";33.963;0.0263;0.0041;0.0112;0.1018;0.5407;"Full";57
"NMF";26.665;0.0273;0.0042;0.0121;0.1022;0.5295;"Full";57
"NNLM";17.456;0.025;0.0039;0.0089;0.0799;0.6428;"Full";57
"AIRWLS";21.03;0.0243;0.0038;0.0082;0.3795;0.8597;"Full";57
"Newton";11.26;0.0242;0.0038;0.0082;0.409;0.8707;"Full";57
"C-SGD";10.189;0.0241;0.0037;0.0086;0.4089;0.8573;"Full";57
"B-SGD";5.866;0.0243;0.0038;0.0091;0.2467;0.6425;"Full";57
"AvaGrad";9.778;0.0303;0.1436;0.0178;-0.0565;0.2737;"Train";57
"Fisher";10.939;0.0262;0.1431;0.0089;0.166;0.568;"Train";57
"NBWaVE";16.356;0.0243;0.1429;0.0103;0.4019;0.835;"Train";57
"CMF";33.963;0.0263;0.1431;0.0089;0.1018;0.5407;"Train";57
"NMF";26.665;0.0273;0.1433;0.0103;0.1022;0.5295;"Train";57
"NNLM";17.456;0.025;0.1428;0.0082;0.0799;0.6428;"Train";57
"AIRWLS";21.03;0.0242;0.1428;0.0072;0.3795;0.8597;"Train";57
"Newton";11.26;0.0242;0.1428;0.0072;0.409;0.8707;"Train";57
"C-SGD";10.189;0.0237;0.1427;0.0081;0.4089;0.8573;"Train";57
"B-SGD";5.866;0.0233;0.1427;0.0086;0.2467;0.6425;"Train";57
"AvaGrad";9.778;0.0301;0.4928;0.0196;-0.0565;0.2737;"Test";57
"Fisher";10.939;0.0264;0.4923;0.0183;0.166;0.568;"Test";57
