"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"NMF";114.689;0.0314;0.0086;0.0126;0.0545;0.6272;"Full";35
"NNLM";67.403;0.0298;0.0082;0.01;0.0256;0.7457;"Full";35
"AIRWLS";79.899;0.0291;0.008;0.0091;0.5042;0.9568;"Full";35
"Newton";46.826;0.0291;0.008;0.0092;0.4666;0.9594;"Full";35
"C-SGD";26.251;0.0287;0.0079;0.0094;0.4944;0.971;"Full";35
"B-SGD";15.609;0.0286;0.0079;0.0097;0.3831;0.8919;"Full";35
"AvaGrad";29.318;0.0338;0.1475;0.0178;-0.0159;0.2567;"Train";35
"Fisher";38.454;0.0305;0.1468;0.0097;0.2501;0.755;"Train";35
"NBWaVE";56.369;0.0295;0.1465;0.0108;0.5211;0.9927;"Train";35
"CMF";101.419;0.0305;0.1467;0.0098;0.1412;0.6387;"Train";35
"NMF";114.689;0.0314;0.147;0.0112;0.0545;0.6272;"Train";35
"NNLM";67.403;0.0298;0.1465;0.0094;0.0256;0.7457;"Train";35
"AIRWLS";79.899;0.029;0.1464;0.0084;0.5042;0.9568;"Train";35
"Newton";46.826;0.029;0.1464;0.0084;0.4666;0.9594;"Train";35
"C-SGD";26.251;0.0286;0.1463;0.0092;0.4944;0.971;"Train";35
"B-SGD";15.609;0.0284;0.1462;0.0095;0.3831;0.8919;"Train";35
"AvaGrad";29.318;0.0336;0.4952;0.0188;-0.0159;0.2567;"Test";35
"Fisher";38.454;0.0306;0.4947;0.0169;0.2501;0.755;"Test";35
"NBWaVE";56.369;0.0301;0.4947;0.0113;0.5211;0.9927;"Test";35
"CMF";101.419;0.0305;0.4949;0.0152;0.1412;0.6387;"Test";35
"NMF";114.689;0.0314;0.4948;0.0163;0.0545;0.6272;"Test";35
"NNLM";67.403;0.0298;0.4948;0.0115;0.0256;0.7457;"Test";35
"AIRWLS";79.899;0.0291;0.4947;0.0113;0.5042;0.9568;"Test";35
"Newton";46.826;0.0291;0.4946;0.0117;0.4666;0.9594;"Test";35
"C-SGD";26.251;0.0291;0.4946;0.0102;0.4944;0.971;"Test";35
"B-SGD";15.609;0.0294;0.4947;0.0104;0.3831;0.8919;"Test";35
"AvaGrad";22.959;0.0391;0.0079;0.0201;-0.0243;0.2585;"Full";36
"Fisher";42.621;0.0345;0.007;0.0139;0.3684;0.8613;"Full";36
"NBWaVE";55.394;0.0336;0.0068;0.0138;0.5047;0.996;"Full";36
"CMF";105.394;0.0354;0.0073;0.0145;0.017;0.5564;"Full";36
"NMF";NA;NA;NA;NA;NA;NA;"Full";36
"NNLM";64.04;0.0339;0.0069;0.0129;0.017;0.7836;"Full";36
"AIRWLS";60.109;0.0327;0.0067;0.012;0.484;0.9638;"Full";36
"Newton";47.114;0.0327;0.0067;0.0122;0.4769;0.9652;"Full";36
"C-SGD";26.121;0.0323;0.0066;0.0122;0.478;0.9829;"Full";36
"B-SGD";15.416;0.0321;0.0066;0.0123;0.4999;0.9593;"Full";36
"AvaGrad";22.959;0.0392;0.1464;0.0199;-0.0243;0.2585;"Train";36
"Fisher";42.621;0.0345;0.1456;0.0128;0.3684;0.8613;"Train";36
"NBWaVE";55.394;0.0334;0.1454;0.0136;0.5047;0.996;"Train";36
"CMF";105.394;0.0354;0.1457;0.0134;0.017;0.5564;"Train";36
"NMF";NA;NA;NA;NA;NA;NA;"Train";36
"NNLM";64.04;0.0338;0.1454;0.0125;0.017;0.7836;"Train";36
"AIRWLS";60.109;0.0327;0.1452;0.0112;0.484;0.9638;"Train";36
"Newton";47.114;0.0327;0.1452;0.0113;0.4769;0.9652;"Train";36
"C-SGD";26.121;0.0322;0.1452;0.0119;0.478;0.9829;"Train";36
"B-SGD";15.416;0.0319;0.1451;0.012;0.4999;0.9593;"Train";36
"AvaGrad";22.959;0.0389;0.4946;0.0205;-0.0243;0.2585;"Test";36
"Fisher";42.621;0.0345;0.4941;0.0169;0.3684;0.8613;"Test";36
"NBWaVE";55.394;0.0341;0.4941;0.0141;0.5047;0.996;"Test";36
"CMF";105.394;0.0354;0.4943;0.0177;0.017;0.5564;"Test";36
"NMF";NA;NA;NA;NA;NA;NA;"Test";36
"NNLM";64.04;0.0339;0.4941;0.0141;0.017;0.7836;"Test";36
"AIRWLS";60.109;0.0328;0.494;0.0141;0.484;0.9638;"Test";36
"Newton";47.114;0.0328;0.494;0.0148;0.4769;0.9652;"Test";36
"C-SGD";26.121;0.0327;0.494;0.0129;0.478;0.9829;"Test";36
"B-SGD";15.416;0.0329;0.494;0.013;0.4999;0.9593;"Test";36
"AvaGrad";282.449;0.0379;0.008;0.0211;-0.0294;0.2522;"Full";37
"Fisher";52.106;0.034;0.0072;0.0144;0.3512;0.855;"Full";37
"NBWaVE";55.017;0.0332;0.0071;0.0142;0.5233;0.9909;"Full";37
"CMF";102.559;0.0343;0.0073;Inf;0.0255;0.4846;"Full";37
"NMF";113.854;0.0352;0.0075;0.0156;0.0044;0.4894;"Full";37
"NNLM";67.489;0.0333;0.0071;0.0133;-0.0118;0.7053;"Full";37
"AIRWLS";85.04;0.0324;0.0069;0.0124;0.5001;0.9726;"Full";37
"Newton";40.853;0.0324;0.0069;0.0125;0.522;0.9792;"Full";37
"C-SGD";26.231;0.0322;0.0069;0.0127;0.3976;0.9136;"Full";37
"B-SGD";15.624;0.032;0.0069;0.0129;0.3401;0.8655;"Full";37
"AvaGrad";282.449;0.0379;0.1464;0.021;-0.0294;0.2522;"Train";37
"Fisher";52.106;0.0339;0.1457;0.0132;0.3512;0.855;"Train";37
"NBWaVE";55.017;0.033;0.1455;0.014;0.5233;0.9909;"Train";37
"CMF";102.559;0.0343;0.1457;0.0135;0.0255;0.4846;"Train";37
"NMF";113.854;0.0351;0.1459;0.0149;0.0044;0.4894;"Train";37
"NNLM";67.489;0.0333;0.1455;0.0129;-0.0118;0.7053;"Train";37
"AIRWLS";85.04;0.0323;0.1454;0.0116;0.5001;0.9726;"Train";37
"Newton";40.853;0.0323;0.1454;0.0116;0.522;0.9792;"Train";37
"C-SGD";26.231;0.0319;0.1453;0.0124;0.3976;0.9136;"Train";37
"B-SGD";15.624;0.0315;0.1453;0.0126;0.3401;0.8655;"Train";37
"AvaGrad";282.449;0.0379;0.4948;0.0215;-0.0294;0.2522;"Test";37
"Fisher";52.106;0.0342;0.4943;0.0176;0.3512;0.855;"Test";37
"NBWaVE";55.017;0.0339;0.4943;0.0146;0.5233;0.9909;"Test";37
"CMF";102.559;0.0345;0.4944;Inf;0.0255;0.4846;"Test";37
"NMF";113.854;0.0354;0.4944;0.0176;0.0044;0.4894;"Test";37
"NNLM";67.489;0.0336;0.4943;0.0146;-0.0118;0.7053;"Test";37
"AIRWLS";85.04;0.0327;0.4942;0.0147;0.5001;0.9726;"Test";37
"Newton";40.853;0.0327;0.4942;0.015;0.522;0.9792;"Test";37
"C-SGD";26.231;0.0329;0.4942;0.0134;0.3976;0.9136;"Test";37
"B-SGD";15.624;0.0334;0.4943;0.0136;0.3401;0.8655;"Test";37
"AvaGrad";23.794;0.0372;0.0069;0.0249;-0.0242;0.2527;"Full";38
"Fisher";48.633;0.0329;0.0061;0.016;0.4091;0.9004;"Full";38
"NBWaVE";73.496;0.0323;0.006;0.0158;0.538;0.9956;"Full";38
"CMF";101.705;0.0332;0.0062;0.0169;0.0959;0.6348;"Full";38
"NMF";NA;NA;NA;NA;NA;NA;"Full";38
"NNLM";67.196;0.032;0.006;0.0151;0.1112;0.8686;"Full";38
"AIRWLS";55.346;0.0311;0.0058;0.0136;0.5109;0.9947;"Full";38
"Newton";40.931;0.0311;0.0058;0.0136;0.5394;0.995;"Full";38
"C-SGD";26.153;0.031;0.0058;0.0141;0.5353;0.989;"Full";38
"B-SGD";15.428;0.0308;0.0058;0.0143;0.4815;0.975;"Full";38
"AvaGrad";23.794;0.0372;0.1452;0.0248;-0.0242;0.2527;"Train";38
"Fisher";48.633;0.0328;0.1445;0.0149;0.4091;0.9004;"Train";38
"NBWaVE";73.496;0.0321;0.1444;0.0156;0.538;0.9956;"Train";38
"CMF";101.705;0.0331;0.1446;0.0159;0.0959;0.6348;"Train";38
"NMF";NA;NA;NA;NA;NA;NA;"Train";38
"NNLM";67.196;0.032;0.1444;0.0147;0.1112;0.8686;"Train";38
"AIRWLS";55.346;0.0311;0.1443;0.013;0.5109;0.9947;"Train";38
"Newton";40.931;0.0311;0.1443;0.013;0.5394;0.995;"Train";38
"C-SGD";26.153;0.0308;0.1442;0.0138;0.5353;0.989;"Train";38
"B-SGD";15.428;0.0305;0.1442;0.0141;0.4815;0.975;"Train";38
"AvaGrad";23.794;0.0372;0.4944;0.0253;-0.0242;0.2527;"Test";38
"Fisher";48.633;0.0331;0.494;0.0192;0.4091;0.9004;"Test";38
"NBWaVE";73.496;0.0328;0.4939;0.0164;0.538;0.9956;"Test";38
"CMF";101.705;0.0333;0.4941;0.0199;0.0959;0.6348;"Test";38
"NMF";NA;NA;NA;NA;NA;NA;"Test";38
"NNLM";67.196;0.0322;0.494;0.0163;0.1112;0.8686;"Test";38
"AIRWLS";55.346;0.0313;0.4939;0.0155;0.5109;0.9947;"Test";38
"Newton";40.931;0.0313;0.4939;0.0155;0.5394;0.995;"Test";38
"C-SGD";26.153;0.0314;0.4939;0.015;0.5353;0.989;"Test";38
"B-SGD";15.428;0.0319;0.4939;0.015;0.4815;0.975;"Test";38
"AvaGrad";89.008;0.0356;0.0085;0.0207;-0.0176;0.2614;"Full";39
"Fisher";125.872;0.0323;0.0077;0.0144;0.1291;0.5509;"Full";39
"NBWaVE";70.85;0.0313;0.0075;0.014;0.4946;0.9708;"Full";39
"CMF";98.394;0.0321;0.0077;0.0138;0.0149;0.4174;"Full";39
"NMF";NA;NA;NA;NA;NA;NA;"Full";39
"NNLM";67.173;0.0313;0.0075;0.0128;-0.0097;0.6171;"Full";39
"AIRWLS";81.83;0.0306;0.0074;0.0122;0.326;0.8338;"Full";39
"Newton";38.756;0.0306;0.0074;0.0123;0.3179;0.8323;"Full";39
"C-SGD";26.039;0.0303;0.0073;0.0123;0.4241;0.8892;"Full";39
"B-SGD";15.316;0.0302;0.0073;0.0125;0.2735;0.7625;"Full";39
"AvaGrad";89.008;0.0356;0.1461;0.0205;-0.0176;0.2614;"Train";39
"Fisher";125.872;0.0322;0.1455;0.0131;0.1291;0.5509;"Train";39
"NBWaVE";70.85;0.031;0.1453;0.0138;0.4946;0.9708;"Train";39
"CMF";98.394;0.032;0.1454;0.0128;0.0149;0.4174;"Train";39
"NMF";NA;NA;NA;NA;NA;NA;"Train";39
"NNLM";67.173;0.0312;0.1453;0.0124;-0.0097;0.6171;"Train";39
"AIRWLS";81.83;0.0305;0.1451;0.0113;0.326;0.8338;"Train";39
"Newton";38.756;0.0305;0.1451;0.0113;0.3179;0.8323;"Train";39
"C-SGD";26.039;0.0301;0.1451;0.012;0.4241;0.8892;"Train";39
"B-SGD";15.316;0.0297;0.145;0.0123;0.2735;0.7625;"Train";39
"AvaGrad";89.008;0.0358;0.4961;0.0212;-0.0176;0.2614;"Test";39
"Fisher";125.872;0.0327;0.4956;0.0182;0.1291;0.5509;"Test";39
"NBWaVE";70.85;0.0321;0.4955;0.0145;0.4946;0.9708;"Test";39
"CMF";98.394;0.0324;0.4957;0.0166;0.0149;0.4174;"Test";39
"NMF";NA;NA;NA;NA;NA;NA;"Test";39
"NNLM";67.173;0.0316;0.4956;0.0139;-0.0097;0.6171;"Test";39
"AIRWLS";81.83;0.031;0.4955;0.0146;0.326;0.8338;"Test";39
"Newton";38.756;0.031;0.4955;0.015;0.3179;0.8323;"Test";39
"C-SGD";26.039;0.0309;0.4955;0.0132;0.4241;0.8892;"Test";39
"B-SGD";15.316;0.0314;0.4956;0.0133;0.2735;0.7625;"Test";39
"AvaGrad";31.617;0.0366;0.0077;0.0219;-0.0083;0.2508;"Full";40
"Fisher";112.213;0.0326;0.0069;0.0143;0.3407;0.8419;"Full";40
"NBWaVE";125.298;0.0319;0.0067;0.0141;0.4964;0.9907;"Full";40
"CMF";102.787;0.033;0.007;0.0154;0.0869;0.6184;"Full";40
"NMF";NA;NA;NA;NA;NA;NA;"Full";40
"NNLM";67.201;0.0319;0.0067;0.0135;0.0212;0.7948;"Full";40
"AIRWLS";69.922;0.031;0.0066;0.0121;0.5187;0.9973;"Full";40
"Newton";47.094;0.031;0.0066;0.0122;0.4903;0.9954;"Full";40
"C-SGD";25.915;0.0308;0.0065;0.0126;0.4911;0.977;"Full";40
"B-SGD";15.469;0.0308;0.0065;0.0129;0.3508;0.9001;"Full";40
"AvaGrad";31.617;0.0365;0.1458;0.0217;-0.0083;0.2508;"Train";40
"Fisher";112.213;0.0325;0.1452;0.013;0.3407;0.8419;"Train";40
"NBWaVE";125.298;0.0317;0.145;0.0139;0.4964;0.9907;"Train";40
"CMF";102.787;0.0329;0.1452;0.0137;0.0869;0.6184;"Train";40
"NMF";NA;NA;NA;NA;NA;NA;"Train";40
"NNLM";67.201;0.0318;0.145;0.013;0.0212;0.7948;"Train";40
"AIRWLS";69.922;0.0309;0.1448;0.0113;0.5187;0.9973;"Train";40
"Newton";47.094;0.0309;0.1448;0.0113;0.4903;0.9954;"Train";40
"C-SGD";25.915;0.0306;0.1448;0.0122;0.4911;0.977;"Train";40
"B-SGD";15.469;0.0304;0.1448;0.0126;0.3508;0.9001;"Train";40
"AvaGrad";31.617;0.0367;0.4949;0.0225;-0.0083;0.2508;"Test";40
"Fisher";112.213;0.033;0.4945;0.018;0.3407;0.8419;"Test";40
"NBWaVE";125.298;0.0327;0.4945;0.0148;0.4964;0.9907;"Test";40
"CMF";102.787;0.0334;0.4947;0.0203;0.0869;0.6184;"Test";40
"NMF";NA;NA;NA;NA;NA;NA;"Test";40
"NNLM";67.201;0.0322;0.4945;0.0151;0.0212;0.7948;"Test";40
"AIRWLS";69.922;0.0313;0.4944;0.0144;0.5187;0.9973;"Test";40
"Newton";47.094;0.0313;0.4944;0.0147;0.4903;0.9954;"Test";40
"C-SGD";25.915;0.0314;0.4944;0.0137;0.4911;0.977;"Test";40
"B-SGD";15.469;0.0319;0.4945;0.0139;0.3508;0.9001;"Test";40
"AvaGrad";22.75;0.0375;0.008;0.0189;-0.0383;0.2567;"Full";41
"Fisher";72.674;0.0336;0.0072;0.0129;0.2332;0.7163;"Full";41
"NBWaVE";76.129;0.0326;0.007;0.0127;0.5003;0.99;"Full";41
"CMF";103.604;0.0337;0.0072;0.013;0.037;0.4472;"Full";41
"NMF";114.105;0.0345;0.0073;0.0138;0.0651;0.5352;"Full";41
"NNLM";67.314;0.0326;0.007;0.0116;0.0168;0.7503;"Full";41
"AIRWLS";85.019;0.032;0.0069;0.0111;0.3619;0.8576;"Full";41
"Newton";46.428;0.032;0.0069;0.0113;0.319;0.8309;"Full";41
"C-SGD";25.953;0.0315;0.0068;0.0112;0.4347;0.9267;"Full";41
"B-SGD";15.348;0.0314;0.0067;0.0114;0.342;0.8291;"Full";41
"AvaGrad";22.75;0.0375;0.1464;0.0188;-0.0383;0.2567;"Train";41
"Fisher";72.674;0.0335;0.1458;0.0118;0.2332;0.7163;"Train";41
"NBWaVE";76.129;0.0324;0.1456;0.0126;0.5003;0.99;"Train";41
"CMF";103.604;0.0337;0.1458;0.012;0.037;0.4472;"Train";41
"NMF";114.105;0.0344;0.1459;0.0132;0.0651;0.5352;"Train";41
"NNLM";67.314;0.0325;0.1456;0.0112;0.0168;0.7503;"Train";41
"AIRWLS";85.019;0.0319;0.1455;0.0103;0.3619;0.8576;"Train";41
"Newton";46.428;0.0319;0.1455;0.0103;0.319;0.8309;"Train";41
"C-SGD";25.953;0.0313;0.1454;0.011;0.4347;0.9267;"Train";41
"B-SGD";15.348;0.031;0.1453;0.0112;0.342;0.8291;"Train";41
"AvaGrad";22.75;0.0374;0.4945;0.0194;-0.0383;0.2567;"Test";41
"Fisher";72.674;0.0337;0.494;0.0161;0.2332;0.7163;"Test";41
"NBWaVE";76.129;0.0333;0.494;0.0131;0.5003;0.99;"Test";41
"CMF";103.604;0.0338;0.4941;0.0158;0.037;0.4472;"Test";41
"NMF";114.105;0.0346;0.4941;0.0155;0.0651;0.5352;"Test";41
"NNLM";67.314;0.0327;0.494;0.0126;0.0168;0.7503;"Test";41
"AIRWLS";85.019;0.0321;0.4939;0.0134;0.3619;0.8576;"Test";41
"Newton";46.428;0.0322;0.4939;0.0141;0.319;0.8309;"Test";41
"C-SGD";25.953;0.0321;0.4939;0.0119;0.4347;0.9267;"Test";41
"B-SGD";15.348;0.0325;0.4939;0.012;0.342;0.8291;"Test";41
"AvaGrad";279.052;0.0353;0.008;0.0184;-0.0163;0.2522;"Full";42
"Fisher";71.337;0.0315;0.0071;0.0127;0.2582;0.7291;"Full";42
"NBWaVE";58.698;0.0308;0.007;0.0124;0.5092;0.9934;"Full";42
"CMF";103.003;0.0319;0.0072;Inf;0.0602;0.5457;"Full";42
"NMF";114.076;0.0323;0.0073;0.0137;0.0315;0.5757;"Full";42
"NNLM";67.373;0.0308;0.007;0.0116;0.0181;0.7346;"Full";42
"AIRWLS";82.705;0.0299;0.0068;0.0108;0.5028;0.9767;"Full";42
"Newton";47.093;0.0299;0.0068;0.0109;0.5136;0.9813;"Full";42
"C-SGD";26.201;0.0297;0.0068;0.0111;0.4555;0.9481;"Full";42
"B-SGD";15.757;0.0296;0.0067;0.0113;0.3598;0.8348;"Full";42
"AvaGrad";279.052;0.0353;0.1463;0.0182;-0.0163;0.2522;"Train";42
"Fisher";71.337;0.0314;0.1456;0.0115;0.2582;0.7291;"Train";42
"NBWaVE";58.698;0.0305;0.1454;0.0122;0.5092;0.9934;"Train";42
"CMF";103.003;0.0318;0.1456;Inf;0.0602;0.5457;"Train";42
"NMF";114.076;0.0323;0.1457;0.0129;0.0315;0.5757;"Train";42
"NNLM";67.373;0.0307;0.1454;0.0112;0.0181;0.7346;"Train";42
"AIRWLS";82.705;0.0298;0.1452;0.01;0.5028;0.9767;"Train";42
"Newton";47.093;0.0298;0.1452;0.01;0.5136;0.9813;"Train";42
"C-SGD";26.201;0.0295;0.1452;0.0108;0.4555;0.9481;"Train";42
"B-SGD";15.757;0.0292;0.1451;0.011;0.3598;0.8348;"Train";42
"AvaGrad";279.052;0.0354;0.4948;0.019;-0.0163;0.2522;"Test";42
"Fisher";71.337;0.0318;0.4943;0.0162;0.2582;0.7291;"Test";42
"NBWaVE";58.698;0.0315;0.4943;0.013;0.5092;0.9934;"Test";42
"CMF";103.003;0.0321;0.4945;0.0167;0.0602;0.5457;"Test";42
"NMF";114.076;0.0326;0.4944;0.0158;0.0315;0.5757;"Test";42
"NNLM";67.373;0.031;0.4944;0.0129;0.0181;0.7346;"Test";42
"AIRWLS";82.705;0.0303;0.4943;0.013;0.5028;0.9767;"Test";42
"Newton";47.093;0.0303;0.4943;0.0133;0.5136;0.9813;"Test";42
"C-SGD";26.201;0.0303;0.4943;0.012;0.4555;0.9481;"Test";42
"B-SGD";15.757;0.0307;0.4943;0.012;0.3598;0.8348;"Test";42
"AvaGrad";30.506;0.0368;0.0077;0.023;-0.0142;0.2607;"Full";43
"Fisher";81.079;0.0325;0.0068;0.0147;0.3463;0.8097;"Full";43
"NBWaVE";55.208;0.0318;0.0066;0.0145;0.4962;0.9887;"Full";43
"CMF";97.467;0.0331;0.0069;0.0158;0.0593;0.609;"Full";43
"NMF";NA;NA;NA;NA;NA;NA;"Full";43
"NNLM";67.149;0.0317;0.0066;0.0137;-0.0148;0.7986;"Full";43
"AIRWLS";70.244;0.0308;0.0065;0.0124;0.4516;0.9297;"Full";43
"Newton";46.429;0.0309;0.0065;0.0126;0.3989;0.9056;"Full";43
"C-SGD";26.313;0.0305;0.0064;0.0128;0.4449;0.9515;"Full";43
"B-SGD";15.304;0.0304;0.0064;0.0129;0.4527;0.9441;"Full";43
"AvaGrad";30.506;0.0369;0.146;0.0229;-0.0142;0.2607;"Train";43
"Fisher";81.079;0.0325;0.1453;0.0134;0.3463;0.8097;"Train";43
"NBWaVE";55.208;0.0316;0.1452;0.0144;0.4962;0.9887;"Train";43
"CMF";97.467;0.0332;0.1454;0.0145;0.0593;0.609;"Train";43
"NMF";NA;NA;NA;NA;NA;NA;"Train";43
"NNLM";67.149;0.0317;0.1452;0.0132;-0.0148;0.7986;"Train";43
"AIRWLS";70.244;0.0308;0.145;0.0117;0.4516;0.9297;"Train";43
"Newton";46.429;0.0309;0.145;0.0118;0.3989;0.9056;"Train";43
"C-SGD";26.313;0.0304;0.1449;0.0125;0.4449;0.9515;"Train";43
"B-SGD";15.304;0.0301;0.1449;0.0127;0.4527;0.9441;"Train";43
"AvaGrad";30.506;0.0366;0.4945;0.0234;-0.0142;0.2607;"Test";43
"Fisher";81.079;0.0325;0.494;0.0182;0.3463;0.8097;"Test";43
"NBWaVE";55.208;0.0322;0.494;0.0148;0.4962;0.9887;"Test";43
"CMF";97.467;0.033;0.4942;0.0193;0.0593;0.609;"Test";43
"NMF";NA;NA;NA;NA;NA;NA;"Test";43
"NNLM";67.149;0.0316;0.494;0.0149;-0.0148;0.7986;"Test";43
"AIRWLS";70.244;0.0309;0.4939;0.0144;0.4516;0.9297;"Test";43
"Newton";46.429;0.0309;0.4939;0.015;0.3989;0.9056;"Test";43
"C-SGD";26.313;0.0308;0.4939;0.0135;0.4449;0.9515;"Test";43
"B-SGD";15.304;0.0311;0.494;0.0135;0.4527;0.9441;"Test";43
"AvaGrad";38.089;0.0387;0.0078;0.0275;-0.0278;0.3097;"Full";44
"Fisher";52.094;0.0347;0.007;0.0165;0.2003;0.6363;"Full";44
"NBWaVE";55.463;0.0338;0.0068;0.0152;0.501;0.9789;"Full";44
"CMF";99.325;0.0345;0.007;0.0171;0.1263;0.55;"Full";44
"NMF";114.179;0.0354;0.0072;0.0173;0.0529;0.5409;"Full";44
"NNLM";67.222;0.0336;0.0068;0.0136;0.0279;0.634;"Full";44
"AIRWLS";85.178;0.033;0.0067;0.0132;0.3531;0.8793;"Full";44
"Newton";46.463;0.033;0.0067;0.0129;0.3772;0.8832;"Full";44
"C-SGD";26.281;0.0326;0.0067;0.0138;0.4579;0.9345;"Full";44
"B-SGD";15.357;0.0325;0.0066;0.0137;0.3655;0.8549;"Full";44
"AvaGrad";38.089;0.0388;0.1461;0.0267;-0.0278;0.3097;"Train";44
"Fisher";52.094;0.0346;0.1455;0.0132;0.2003;0.6363;"Train";44
"NBWaVE";55.463;0.0336;0.1453;0.0144;0.501;0.9789;"Train";44
"CMF";99.325;0.0345;0.1455;0.0132;0.1263;0.55;"Train";44
"NMF";114.179;0.0354;0.1456;0.0145;0.0529;0.5409;"Train";44
"NNLM";67.222;0.0336;0.1452;0.0126;0.0279;0.634;"Train";44
"AIRWLS";85.178;0.033;0.1451;0.0116;0.3531;0.8793;"Train";44
"Newton";46.463;0.033;0.1452;0.0116;0.3772;0.8832;"Train";44
"C-SGD";26.281;0.0325;0.1451;0.0132;0.4579;0.9345;"Train";44
"B-SGD";15.357;0.0322;0.145;0.013;0.3655;0.8549;"Train";44
"AvaGrad";38.089;0.0386;0.4947;0.0297;-0.0278;0.3097;"Test";44
"Fisher";52.094;0.0348;0.4942;0.0259;0.2003;0.6363;"Test";44
"NBWaVE";55.463;0.0343;0.4942;0.0174;0.501;0.9789;"Test";44
"CMF";99.325;0.0346;0.4943;0.0281;0.1263;0.55;"Test";44
"NMF";114.179;0.0354;0.4943;0.0251;0.0529;0.5409;"Test";44
"NNLM";67.222;0.0336;0.4943;0.0165;0.0279;0.634;"Test";44
"AIRWLS";85.178;0.0331;0.4942;0.0178;0.3531;0.8793;"Test";44
"Newton";46.463;0.0331;0.4942;0.0162;0.3772;0.8832;"Test";44
"C-SGD";26.281;0.0331;0.4942;0.0156;0.4579;0.9345;"Test";44
"B-SGD";15.357;0.0335;0.4942;0.0157;0.3655;0.8549;"Test";44
"AvaGrad";284.608;0.0374;0.0077;0.0242;-0.0529;0.4997;"Full";45
"Fisher";61.424;0.0346;0.0071;0.0145;0.4063;0.8951;"Full";45
"NBWaVE";74.593;0.034;0.007;0.014;0.5223;0.9951;"Full";45
"CMF";103.376;0.0356;0.0074;Inf;0.1201;0.804;"Full";45
"NMF";114.258;0.0362;0.0074;0.0165;0.0536;0.7514;"Full";45
"NNLM";67.323;0.0344;0.0071;0.0147;0.0363;0.8547;"Full";45
"AIRWLS";62.755;0.0328;0.0068;0.0116;0.5241;0.9973;"Full";45
"Newton";32.59;0.0328;0.0068;0.0116;0.5382;0.9973;"Full";45
"C-SGD";25.833;0.0327;0.0068;0.0122;0.5091;0.9783;"Full";45
"B-SGD";15.551;0.0326;0.0068;0.0124;0.4941;0.9751;"Full";45
"AvaGrad";284.608;0.0374;0.1459;0.0236;-0.0529;0.4997;"Train";45
"Fisher";61.424;0.0345;0.1454;0.0129;0.4063;0.8951;"Train";45
"NBWaVE";74.593;0.0337;0.1453;0.0136;0.5223;0.9951;"Train";45
"CMF";103.376;0.035;0.1454;Inf;0.1201;0.804;"Train";45
"NMF";114.258;0.0361;0.1457;0.0154;0.0536;0.7514;"Train";45
"NNLM";67.323;0.034;0.1452;0.0131;0.0363;0.8547;"Train";45
"AIRWLS";62.755;0.0328;0.1451;0.011;0.5241;0.9973;"Train";45
"Newton";32.59;0.0327;0.1451;0.011;0.5382;0.9973;"Train";45
"C-SGD";25.833;0.0325;0.145;0.0119;0.5091;0.9783;"Train";45
"B-SGD";15.551;0.0322;0.145;0.0121;0.4941;0.9751;"Train";45
"AvaGrad";284.608;0.0375;0.4949;0.026;-0.0529;0.4997;"Test";45
"Fisher";61.424;0.035;0.4945;0.0191;0.4063;0.8951;"Test";45
"NBWaVE";74.593;0.0346;0.4945;0.0149;0.5223;0.9951;"Test";45
"CMF";103.376;0.0373;0.495;Inf;0.1201;0.804;"Test";45
"NMF";114.258;0.0364;0.4946;0.0198;0.0536;0.7514;"Test";45
"NNLM";67.323;0.0353;0.4948;0.0194;0.0363;0.8547;"Test";45
"AIRWLS";62.755;0.0331;0.4945;0.0133;0.5241;0.9973;"Test";45
"Newton";32.59;0.033;0.4945;0.0133;0.5382;0.9973;"Test";45
"C-SGD";25.833;0.0332;0.4945;0.0132;0.5091;0.9783;"Test";45
"B-SGD";15.551;0.0335;0.4945;0.0134;0.4941;0.9751;"Test";45
"AvaGrad";42.297;0.0383;0.0072;0.0263;-0.0214;0.2588;"Full";46
"Fisher";63.485;0.0336;0.0063;0.0158;0.3752;0.8553;"Full";46
"NBWaVE";78.136;0.0329;0.0062;0.0153;0.5406;0.9961;"Full";46
"CMF";100.013;0.0341;0.0065;0.016;0.3055;0.8051;"Full";46
"NMF";113.594;0.0351;0.0066;0.0178;0.2344;0.7784;"Full";46
"NNLM";63.983;0.0331;0.0063;0.0146;0.1154;0.8368;"Full";46
"AIRWLS";81.035;0.0318;0.006;0.0129;0.4966;0.9952;"Full";46
"Newton";46.719;0.0318;0.006;0.0129;0.4946;0.9943;"Full";46
"C-SGD";25.689;0.0316;0.006;0.0135;0.496;0.9827;"Full";46
"B-SGD";15.626;0.0315;0.006;0.0136;0.3703;0.941;"Full";46
"AvaGrad";42.297;0.0383;0.1455;0.0261;-0.0214;0.2588;"Train";46
"Fisher";63.485;0.0335;0.1448;0.0141;0.3752;0.8553;"Train";46
"NBWaVE";78.136;0.0327;0.1447;0.015;0.5406;0.9961;"Train";46
"CMF";100.013;0.034;0.1449;0.0148;0.3055;0.8051;"Train";46
"NMF";113.594;0.035;0.1451;0.0166;0.2344;0.7784;"Train";46
"NNLM";63.983;0.033;0.1447;0.014;0.1154;0.8368;"Train";46
"AIRWLS";81.035;0.0317;0.1445;0.012;0.4966;0.9952;"Train";46
"Newton";46.719;0.0317;0.1445;0.012;0.4946;0.9943;"Train";46
