"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"Newton";1.82;0.016;0.4917;0.0187;0.4356;0.8229;"Test";34
"C-SGD";3.391;0.0175;0.4917;0.0239;0.3979;0.7789;"Test";34
"B-SGD";1.972;0.0209;0.4917;0.0202;0.3009;0.7038;"Test";34
"AvaGrad";1.234;0.0259;0.0019;0.0188;-0.031;0.2584;"Full";35
"Fisher";1.371;0.0191;0.0014;0.0108;0.216;0.6228;"Full";35
"NBWaVE";11.538;0.0167;0.0013;0.0099;0.4321;0.8019;"Full";35
"CMF";10.222;0.0191;0.0014;0.0084;0.1425;0.6114;"Full";35
"NMF";4.859;0.0212;0.0016;0.0118;0.0546;0.5042;"Full";35
"NNLM";3.635;0.0182;0.0014;0.008;0.0729;0.6109;"Full";35
"AIRWLS";3.604;0.0163;0.0012;0.0064;0.4654;0.8506;"Full";35
"Newton";1.814;0.0163;0.0012;0.0071;0.4419;0.8388;"Full";35
"C-SGD";3.372;0.0165;0.0013;0.0069;0.4602;0.8253;"Full";35
"B-SGD";1.955;0.0162;0.0012;0.0069;0.3294;0.7576;"Full";35
"AvaGrad";1.234;0.0258;0.1417;0.0181;-0.031;0.2584;"Train";35
"Fisher";1.371;0.0186;0.1414;0.0061;0.216;0.6228;"Train";35
"NBWaVE";11.538;0.0157;0.1411;0.0094;0.4321;0.8019;"Train";35
"CMF";10.222;0.0188;0.1411;0.0062;0.1425;0.6114;"Train";35
"NMF";4.859;0.0209;0.1415;0.008;0.0546;0.5042;"Train";35
"NNLM";3.635;0.018;0.141;0.0065;0.0729;0.6109;"Train";35
"AIRWLS";3.604;0.016;0.1409;0.0047;0.4654;0.8506;"Train";35
"Newton";1.814;0.016;0.141;0.0047;0.4419;0.8388;"Train";35
"C-SGD";3.372;0.0158;0.1409;0.0056;0.4602;0.8253;"Train";35
"B-SGD";1.955;0.0147;0.1409;0.006;0.3294;0.7576;"Train";35
"AvaGrad";1.234;0.0259;0.4907;0.0208;-0.031;0.2584;"Test";35
"Fisher";1.371;0.0203;0.4902;0.0241;0.216;0.6228;"Test";35
"NBWaVE";11.538;0.0197;0.4903;0.0113;0.4321;0.8019;"Test";35
"CMF";10.222;0.0199;0.4907;0.0146;0.1425;0.6114;"Test";35
"NMF";4.859;0.022;0.4903;0.0225;0.0546;0.5042;"Test";35
"NNLM";3.635;0.0188;0.4908;0.0125;0.0729;0.6109;"Test";35
"AIRWLS";3.604;0.0172;0.4906;0.0115;0.4654;0.8506;"Test";35
"Newton";1.814;0.0173;0.4905;0.014;0.4419;0.8388;"Test";35
"C-SGD";3.372;0.0185;0.4906;0.0106;0.4602;0.8253;"Test";35
"B-SGD";1.955;0.0207;0.4906;0.0097;0.3294;0.7576;"Test";35
"AvaGrad";11.02;0.0169;0.0019;0.0089;0.0129;0.3955;"Full";36
"Fisher";1.383;0.0164;0.0019;0.0083;0.0177;0.395;"Full";36
"NBWaVE";10.38;0.0141;0.0016;0.0083;0.4695;0.8528;"Full";36
"CMF";9.995;0.0174;0.002;0.0101;-0.0818;0.308;"Full";36
"NMF";5.583;0.0175;0.002;0.0092;0.0059;0.3323;"Full";36
"NNLM";3.622;0.0157;0.0018;0.0072;0.0388;0.376;"Full";36
"AIRWLS";3.592;0.0147;0.0017;0.0063;0.1377;0.5139;"Full";36
"Newton";1.807;0.0146;0.0017;0.0071;0.1457;0.5313;"Full";36
"C-SGD";3.36;0.0146;0.0017;0.0064;0.1688;0.5272;"Full";36
"B-SGD";1.952;0.0145;0.0017;0.0065;0.1205;0.5011;"Full";36
"AvaGrad";11.02;0.0168;0.1413;0.0067;0.0129;0.3955;"Train";36
"Fisher";1.383;0.0162;0.1413;0.0053;0.0177;0.395;"Train";36
"NBWaVE";10.38;0.0133;0.1411;0.008;0.4695;0.8528;"Train";36
"CMF";9.995;0.0171;0.1412;0.006;-0.0818;0.308;"Train";36
"NMF";5.583;0.0174;0.1414;0.007;0.0059;0.3323;"Train";36
"NNLM";3.622;0.0155;0.141;0.0056;0.0388;0.376;"Train";36
"AIRWLS";3.592;0.0144;0.141;0.0042;0.1377;0.5139;"Train";36
"Newton";1.807;0.0143;0.1411;0.0042;0.1457;0.5313;"Train";36
"C-SGD";3.36;0.0138;0.141;0.0051;0.1688;0.5272;"Train";36
"B-SGD";1.952;0.0131;0.141;0.0056;0.1205;0.5011;"Train";36
"AvaGrad";11.02;0.0172;0.4913;0.0149;0.0129;0.3955;"Test";36
"Fisher";1.383;0.017;0.4912;0.0168;0.0177;0.395;"Test";36
"NBWaVE";10.38;0.0162;0.4911;0.0092;0.4695;0.8528;"Test";36
"CMF";9.995;0.018;0.4916;0.0212;-0.0818;0.308;"Test";36
"NMF";5.583;0.0179;0.4913;0.0152;0.0059;0.3323;"Test";36
"NNLM";3.622;0.0161;0.4916;0.0116;0.0388;0.376;"Test";36
"AIRWLS";3.592;0.0154;0.4913;0.0123;0.1377;0.5139;"Test";36
"Newton";1.807;0.0155;0.4913;0.0151;0.1457;0.5313;"Test";36
"C-SGD";3.36;0.0168;0.4913;0.0098;0.1688;0.5272;"Test";36
"B-SGD";1.952;0.0183;0.4913;0.0088;0.1205;0.5011;"Test";36
"AvaGrad";1.158;0.0202;0.0028;0.0149;-0.0535;0.262;"Full";37
"Fisher";1.428;0.0172;0.0024;0.0082;0.1205;0.6011;"Full";37
"NBWaVE";10.501;0.0153;0.0021;0.0075;0.2722;0.6982;"Full";37
"CMF";9.842;0.0176;0.0024;0.0075;0.0948;0.5226;"Full";37
"NMF";4.853;0.0186;0.0026;0.0088;0.049;0.5028;"Full";37
"NNLM";3.633;0.017;0.0024;0.0072;0.1097;0.5745;"Full";37
"AIRWLS";3.595;0.0158;0.0022;0.005;0.2639;0.6873;"Full";37
"Newton";1.82;0.016;0.0022;0.0059;0.2066;0.6214;"Full";37
"C-SGD";3.373;0.0166;0.0023;0.0056;0.1961;0.6027;"Full";37
"B-SGD";1.957;0.017;0.0024;0.0063;0.0901;0.5337;"Full";37
"AvaGrad";1.158;0.0201;0.141;0.0143;-0.0535;0.262;"Train";37
"Fisher";1.428;0.0169;0.1408;0.0037;0.1205;0.6011;"Train";37
"NBWaVE";10.501;0.0144;0.1404;0.0069;0.2722;0.6982;"Train";37
"CMF";9.842;0.0173;0.1406;0.004;0.0948;0.5226;"Train";37
"NMF";4.853;0.0183;0.141;0.0049;0.049;0.5028;"Train";37
"NNLM";3.633;0.0167;0.1403;0.0043;0.1097;0.5745;"Train";37
"AIRWLS";3.595;0.0155;0.1404;0.003;0.2639;0.6873;"Train";37
"Newton";1.82;0.0156;0.1404;0.003;0.2066;0.6214;"Train";37
"C-SGD";3.373;0.0158;0.1405;0.004;0.1961;0.6027;"Train";37
"B-SGD";1.957;0.0143;0.1404;0.0052;0.0901;0.5337;"Train";37
"AvaGrad";1.158;0.0206;0.4936;0.0168;-0.0535;0.262;"Test";37
"Fisher";1.428;0.0183;0.493;0.0214;0.1205;0.6011;"Test";37
"NBWaVE";10.501;0.0179;0.4932;0.0095;0.2722;0.6982;"Test";37
"CMF";9.842;0.0185;0.4934;0.0181;0.0948;0.5226;"Test";37
"NMF";4.853;0.0195;0.4931;0.0207;0.049;0.5028;"Test";37
"NNLM";3.633;0.0178;0.4939;0.0157;0.1097;0.5745;"Test";37
"AIRWLS";3.595;0.0167;0.4934;0.0111;0.2639;0.6873;"Test";37
"Newton";1.82;0.017;0.4933;0.0146;0.2066;0.6214;"Test";37
"C-SGD";3.373;0.0191;0.4934;0.0102;0.1961;0.6027;"Test";37
"B-SGD";1.957;0.025;0.4936;0.0097;0.0901;0.5337;"Test";37
"AvaGrad";2.24;0.0188;0.002;0.014;-0.0403;0.2498;"Full";38
"Fisher";1.766;0.0157;0.0017;0.0097;0.027;0.3949;"Full";38
"NBWaVE";13.217;0.0141;0.0015;0.0091;0.1823;0.5925;"Full";38
"CMF";9.979;0.016;0.0017;0.013;0.001;0.3775;"Full";38
"NMF";4.845;0.0168;0.0018;0.0105;-0.0222;0.3717;"Full";38
"NNLM";3.617;0.0151;0.0016;0.008;0.0432;0.386;"Full";38
"AIRWLS";3.566;0.0145;0.0015;0.0061;0.0403;0.4251;"Full";38
"Newton";1.814;0.0146;0.0015;0.007;0.0304;0.424;"Full";38
"C-SGD";3.367;0.0146;0.0015;0.0067;0.0594;0.4418;"Full";38
"B-SGD";1.954;0.0148;0.0016;0.0068;0.0485;0.3897;"Full";38
"AvaGrad";2.24;0.0189;0.1407;0.0135;-0.0403;0.2498;"Train";38
"Fisher";1.766;0.0155;0.1405;0.0054;0.027;0.3949;"Train";38
"NBWaVE";13.217;0.0132;0.1403;0.0086;0.1823;0.5925;"Train";38
"CMF";9.979;0.0158;0.1408;0.0057;0.001;0.3775;"Train";38
"NMF";4.845;0.0167;0.1406;0.007;-0.0222;0.3717;"Train";38
"NNLM";3.617;0.015;0.1402;0.0056;0.0432;0.386;"Train";38
"AIRWLS";3.566;0.0143;0.1403;0.0045;0.0403;0.4251;"Train";38
"Newton";1.814;0.0143;0.1403;0.0045;0.0304;0.424;"Train";38
"C-SGD";3.367;0.0133;0.1402;0.0057;0.0594;0.4418;"Train";38
"B-SGD";1.954;0.0124;0.1402;0.0062;0.0485;0.3897;"Train";38
"AvaGrad";2.24;0.0186;0.4924;0.0156;-0.0403;0.2498;"Test";38
"Fisher";1.766;0.0163;0.4921;0.0217;0.027;0.3949;"Test";38
"NBWaVE";13.217;0.0166;0.4921;0.0103;0.1823;0.5925;"Test";38
"CMF";9.979;0.0165;0.4917;0.0335;0.001;0.3775;"Test";38
"NMF";4.845;0.0172;0.4922;0.0203;-0.0222;0.3717;"Test";38
"NNLM";3.617;0.0155;0.4925;0.0146;0.0432;0.386;"Test";38
"AIRWLS";3.566;0.0152;0.4922;0.0107;0.0403;0.4251;"Test";38
"Newton";1.814;0.0153;0.4922;0.0143;0.0304;0.424;"Test";38
"C-SGD";3.367;0.0183;0.4924;0.0096;0.0594;0.4418;"Test";38
"B-SGD";1.954;0.0215;0.4924;0.0087;0.0485;0.3897;"Test";38
"AvaGrad";11.176;0.0183;0.0021;0.0134;-0.0023;0.4539;"Full";39
"Fisher";1.403;0.0165;0.0019;0.0087;0.2083;0.652;"Full";39
"NBWaVE";14.121;0.0149;0.0017;0.0087;0.4237;0.8188;"Full";39
"CMF";9.98;0.0175;0.002;0.0122;-0.0472;0.4026;"Full";39
"NMF";4.84;0.0184;0.0021;0.01;-0.1193;0.3841;"Full";39
"NNLM";3.618;0.0161;0.0019;0.0075;0.0173;0.5528;"Full";39
"AIRWLS";3.596;0.0147;0.0017;0.0061;0.4473;0.8368;"Full";39
"Newton";1.818;0.0149;0.0017;0.0085;0.4256;0.8228;"Full";39
"C-SGD";3.353;0.0151;0.0018;0.0069;0.3654;0.7465;"Full";39
"B-SGD";1.946;0.015;0.0017;0.0072;0.1575;0.5942;"Full";39
"AvaGrad";11.176;0.0182;0.1404;0.0111;-0.0023;0.4539;"Train";39
"Fisher";1.403;0.0162;0.1402;0.0053;0.2083;0.652;"Train";39
"NBWaVE";14.121;0.0141;0.14;0.0083;0.4237;0.8188;"Train";39
"CMF";9.98;0.0172;0.1405;0.0061;-0.0472;0.4026;"Train";39
"NMF";4.84;0.0182;0.1404;0.0071;-0.1193;0.3841;"Train";39
"NNLM";3.618;0.0158;0.1399;0.006;0.0173;0.5528;"Train";39
"AIRWLS";3.596;0.0144;0.1399;0.0042;0.4473;0.8368;"Train";39
"Newton";1.818;0.0145;0.1399;0.0043;0.4256;0.8228;"Train";39
"C-SGD";3.353;0.0143;0.1399;0.0055;0.3654;0.7465;"Train";39
"B-SGD";1.946;0.0135;0.1399;0.0063;0.1575;0.5942;"Train";39
"AvaGrad";11.176;0.0188;0.4933;0.02;-0.0023;0.4539;"Test";39
"Fisher";1.403;0.0175;0.4931;0.0185;0.2083;0.652;"Test";39
"NBWaVE";14.121;0.0173;0.493;0.0099;0.4237;0.8188;"Test";39
"CMF";9.98;0.0184;0.4929;0.0295;-0.0472;0.4026;"Test";39
"NMF";4.84;0.0192;0.4932;0.0184;-0.1193;0.3841;"Test";39
"NNLM";3.618;0.0168;0.4935;0.0117;0.0173;0.5528;"Test";39
"AIRWLS";3.596;0.0156;0.4933;0.0116;0.4473;0.8368;"Test";39
"Newton";1.818;0.0159;0.4933;0.0205;0.4256;0.8228;"Test";39
"C-SGD";3.353;0.0172;0.4933;0.0107;0.3654;0.7465;"Test";39
"B-SGD";1.946;0.0189;0.4934;0.0096;0.1575;0.5942;"Test";39
"AvaGrad";10.574;0.0197;0.0021;0.0118;0.1311;0.7088;"Full";40
"Fisher";2.297;0.0165;0.0018;0.0079;0.3969;0.7905;"Full";40
"NBWaVE";8.202;0.0146;0.0016;0.0073;0.6121;0.9524;"Full";40
"CMF";9.66;0.0178;0.0019;0.0095;0.0885;0.5936;"Full";40
"NMF";4.077;0.0188;0.002;0.0095;0.0537;0.5443;"Full";40
"NNLM";3.631;0.0164;0.0018;0.007;0.0993;0.6829;"Full";40
"AIRWLS";3.582;0.0142;0.0015;0.0053;0.646;0.9778;"Full";40
"Newton";1.82;0.0143;0.0015;0.0054;0.6721;0.9745;"Full";40
"C-SGD";3.365;0.0146;0.0016;0.006;0.4583;0.8574;"Full";40
"B-SGD";1.953;0.0147;0.0016;0.006;0.4409;0.8328;"Full";40
"AvaGrad";10.574;0.0198;0.1415;0.0104;0.1311;0.7088;"Train";40
"Fisher";2.297;0.0162;0.1413;0.0048;0.3969;0.7905;"Train";40
"NBWaVE";8.202;0.0139;0.1412;0.0068;0.6121;0.9524;"Train";40
"CMF";9.66;0.0175;0.1411;0.0058;0.0885;0.5936;"Train";40
"NMF";4.077;0.0186;0.1415;0.0069;0.0537;0.5443;"Train";40
"NNLM";3.631;0.0162;0.1411;0.0057;0.0993;0.6829;"Train";40
"AIRWLS";3.582;0.0139;0.141;0.0035;0.646;0.9778;"Train";40
"Newton";1.82;0.014;0.141;0.0036;0.6721;0.9745;"Train";40
"C-SGD";3.365;0.0141;0.141;0.0047;0.4583;0.8574;"Train";40
"B-SGD";1.953;0.0134;0.141;0.0051;0.4409;0.8328;"Train";40
"AvaGrad";10.574;0.0194;0.4913;0.0156;0.1311;0.7088;"Test";40
"Fisher";2.297;0.0174;0.4909;0.0163;0.3969;0.7905;"Test";40
"NBWaVE";8.202;0.0166;0.4907;0.0085;0.6121;0.9524;"Test";40
"CMF";9.66;0.0186;0.4917;0.0192;0.0885;0.5936;"Test";40
"NMF";4.077;0.0194;0.491;0.0164;0.0537;0.5443;"Test";40
"NNLM";3.631;0.017;0.4912;0.0105;0.0993;0.6829;"Test";40
"AIRWLS";3.582;0.015;0.4911;0.0098;0.646;0.9778;"Test";40
"Newton";1.82;0.0152;0.491;0.0102;0.6721;0.9745;"Test";40
"C-SGD";3.365;0.0161;0.4911;0.0095;0.4583;0.8574;"Test";40
"B-SGD";1.953;0.0183;0.4912;0.0084;0.4409;0.8328;"Test";40
"AvaGrad";1.299;0.0202;0.0029;0.0139;-0.0543;0.26;"Full";41
"Fisher";1.471;0.0172;0.0025;0.0084;0.0389;0.4255;"Full";41
"NBWaVE";14.268;0.015;0.0022;0.0077;0.4227;0.8385;"Full";41
"CMF";8.876;0.0177;0.0026;0.009;0.038;0.401;"Full";41
"NMF";3.704;0.0183;0.0027;0.0093;0.0528;0.3811;"Full";41
"NNLM";3.614;0.0161;0.0023;0.0063;0.0713;0.5358;"Full";41
"AIRWLS";3.57;0.0155;0.0023;0.0062;0.2956;0.6743;"Full";41
"Newton";1.818;0.0154;0.0022;0.0063;0.3287;0.7127;"Full";41
"C-SGD";3.333;0.0158;0.0023;0.0059;0.2574;0.6387;"Full";41
"B-SGD";1.942;0.0165;0.0024;0.0064;0.0698;0.4471;"Full";41
"AvaGrad";1.299;0.0203;0.1419;0.0134;-0.0543;0.26;"Train";41
"Fisher";1.471;0.0172;0.1416;0.0055;0.0389;0.4255;"Train";41
"NBWaVE";14.268;0.0143;0.1413;0.0074;0.4227;0.8385;"Train";41
"CMF";8.876;0.0176;0.1415;0.0056;0.038;0.401;"Train";41
"NMF";3.704;0.0183;0.1417;0.0073;0.0528;0.3811;"Train";41
"NNLM";3.614;0.0161;0.1413;0.0055;0.0713;0.5358;"Train";41
"AIRWLS";3.57;0.0154;0.1413;0.0041;0.2956;0.6743;"Train";41
"Newton";1.818;0.0153;0.1413;0.0041;0.3287;0.7127;"Train";41
"C-SGD";3.333;0.0151;0.1414;0.005;0.2574;0.6387;"Train";41
"B-SGD";1.942;0.0144;0.1414;0.0058;0.0698;0.4471;"Train";41
"AvaGrad";1.299;0.0199;0.4923;0.0152;-0.0543;0.26;"Test";41
"Fisher";1.471;0.0174;0.492;0.0165;0.0389;0.4255;"Test";41
"NBWaVE";14.268;0.0168;0.4917;0.0086;0.4227;0.8385;"Test";41
"CMF";8.876;0.018;0.4923;0.0186;0.038;0.401;"Test";41
"NMF";3.704;0.0183;0.4921;0.0151;0.0528;0.3811;"Test";41
"NNLM";3.614;0.0162;0.4921;0.0086;0.0713;0.5358;"Test";41
"AIRWLS";3.57;0.0158;0.492;0.012;0.2956;0.6743;"Test";41
"Newton";1.818;0.0157;0.492;0.0123;0.3287;0.7127;"Test";41
"C-SGD";3.333;0.018;0.4919;0.0084;0.2574;0.6387;"Test";41
"B-SGD";1.942;0.0223;0.4921;0.0081;0.0698;0.4471;"Test";41
"AvaGrad";1.159;0.0248;0.0034;0.0239;-0.0339;0.3307;"Full";42
"Fisher";1.462;0.0182;0.0025;0.01;0.3004;0.7308;"Full";42
"NBWaVE";10.587;0.0163;0.0023;0.0093;0.4121;0.7879;"Full";42
"CMF";9.435;0.0194;0.0027;0.0201;0.0022;0.6103;"Full";42
"NMF";4.841;0.0198;0.0027;0.0115;0.1809;0.6057;"Full";42
"NNLM";3.611;0.0176;0.0025;0.0097;0.2598;0.6888;"Full";42
"AIRWLS";3.593;0.0162;0.0023;0.0086;0.4528;0.8179;"Full";42
"Newton";1.819;0.0161;0.0023;0.0062;0.4816;0.8414;"Full";42
"C-SGD";3.346;0.0162;0.0023;0.0083;0.3902;0.7707;"Full";42
"B-SGD";1.945;0.0169;0.0024;0.0079;0.3116;0.6998;"Full";42
"AvaGrad";1.159;0.0248;0.1423;0.0221;-0.0339;0.3307;"Train";42
"Fisher";1.462;0.0178;0.1417;0.0041;0.3004;0.7308;"Train";42
"NBWaVE";10.587;0.0154;0.1414;0.0076;0.4121;0.7879;"Train";42
"CMF";9.435;0.0189;0.1421;0.0055;0.0022;0.6103;"Train";42
"NMF";4.841;0.0196;0.1419;0.0062;0.1809;0.6057;"Train";42
"NNLM";3.611;0.0173;0.1412;0.0048;0.2598;0.6888;"Train";42
"AIRWLS";3.593;0.0159;0.1413;0.003;0.4528;0.8179;"Train";42
"Newton";1.819;0.0158;0.1413;0.003;0.4816;0.8414;"Train";42
"C-SGD";3.346;0.0153;0.1412;0.0043;0.3902;0.7707;"Train";42
"B-SGD";1.945;0.015;0.1414;0.0047;0.3116;0.6998;"Train";42
"AvaGrad";1.159;0.0248;0.4925;0.0292;-0.0339;0.3307;"Test";42
"Fisher";1.462;0.0191;0.4917;0.0266;0.3004;0.7308;"Test";42
"NBWaVE";10.587;0.0188;0.4918;0.014;0.4121;0.7879;"Test";42
"CMF";9.435;0.0209;0.4916;0.0617;0.0022;0.6103;"Test";42
"NMF";4.841;0.0205;0.4919;0.0263;0.1809;0.6057;"Test";42
"NNLM";3.611;0.0184;0.4925;0.0238;0.2598;0.6888;"Test";42
"AIRWLS";3.593;0.0171;0.492;0.0244;0.4528;0.8179;"Test";42
"Newton";1.819;0.017;0.492;0.0153;0.4816;0.8414;"Test";42
"C-SGD";3.346;0.0189;0.4921;0.0195;0.3902;0.7707;"Test";42
"B-SGD";1.945;0.0223;0.4921;0.0168;0.3116;0.6998;"Test";42
"AvaGrad";2.228;0.0187;0.0028;0.0138;-0.0521;0.2409;"Full";43
"Fisher";2.095;0.0151;0.0023;0.0069;0.2022;0.6301;"Full";43
"NBWaVE";11.708;0.0136;0.002;0.0069;0.3751;0.7942;"Full";43
"CMF";8.915;0.0161;0.0024;0.0058;0.087;0.4917;"Full";43
"NMF";4.861;0.0167;0.0025;0.0078;0.0343;0.4334;"Full";43
"NNLM";3.616;0.0151;0.0023;0.0052;0.1344;0.5517;"Full";43
"AIRWLS";3.578;0.0138;0.0021;0.0041;0.3882;0.7748;"Full";43
"Newton";1.813;0.0139;0.0021;0.0045;0.3804;0.7544;"Full";43
"C-SGD";3.356;0.0139;0.0021;0.0045;0.4107;0.7921;"Full";43
"B-SGD";1.942;0.0143;0.0021;0.0046;0.2277;0.6337;"Full";43
"AvaGrad";2.228;0.0183;0.14;0.0127;-0.0521;0.2409;"Train";43
"Fisher";2.095;0.0145;0.1396;0.0031;0.2022;0.6301;"Train";43
"NBWaVE";11.708;0.0125;0.1394;0.0064;0.3751;0.7942;"Train";43
"CMF";8.915;0.0156;0.1398;0.0038;0.087;0.4917;"Train";43
"NMF";4.861;0.0162;0.1398;0.0042;0.0343;0.4334;"Train";43
"NNLM";3.616;0.0146;0.1393;0.0037;0.1344;0.5517;"Train";43
"AIRWLS";3.578;0.0133;0.1393;0.0025;0.3882;0.7748;"Train";43
"Newton";1.813;0.0133;0.1394;0.0025;0.3804;0.7544;"Train";43
"C-SGD";3.356;0.0131;0.1393;0.0032;0.4107;0.7921;"Train";43
"B-SGD";1.942;0.0128;0.1393;0.0035;0.2277;0.6337;"Train";43
"AvaGrad";2.228;0.02;0.4953;0.017;-0.0521;0.2409;"Test";43
"Fisher";2.095;0.0169;0.4948;0.0189;0.2022;0.6301;"Test";43
"NBWaVE";11.708;0.0167;0.4948;0.0082;0.3751;0.7942;"Test";43
"CMF";8.915;0.0176;0.4949;0.012;0.087;0.4917;"Test";43
"NMF";4.861;0.0184;0.4949;0.0191;0.0343;0.4334;"Test";43
"NNLM";3.616;0.0166;0.4953;0.0101;0.1344;0.5517;"Test";43
"AIRWLS";3.578;0.0156;0.4949;0.0092;0.3882;0.7748;"Test";43
"Newton";1.813;0.0156;0.4948;0.0109;0.3804;0.7544;"Test";43
"C-SGD";3.356;0.0164;0.495;0.0085;0.4107;0.7921;"Test";43
"B-SGD";1.942;0.0186;0.4951;0.0079;0.2277;0.6337;"Test";43
"AvaGrad";1.738;0.0182;0.0027;0.0104;-0.0322;0.2414;"Full";44
"Fisher";1.567;0.0151;0.0023;0.0072;0.0635;0.4316;"Full";44
"NBWaVE";10.175;0.0134;0.002;0.0068;0.3008;0.7;"Full";44
"CMF";9.789;0.0166;0.0025;0.0096;-0.0311;0.2711;"Full";44
"NMF";4.841;0.0169;0.0025;0.0085;-0.0762;0.3064;"Full";44
"NNLM";3.62;0.0146;0.0022;0.0054;-0.0426;0.4495;"Full";44
"AIRWLS";3.567;0.0139;0.0021;0.005;0.1718;0.5738;"Full";44
"Newton";1.814;0.0139;0.0021;0.0057;0.2025;0.5661;"Full";44
"C-SGD";3.346;0.014;0.0021;0.0051;0.2882;0.6649;"Full";44
"B-SGD";1.941;0.0147;0.0022;0.0056;0.0657;0.4323;"Full";44
"AvaGrad";1.738;0.018;0.141;0.0098;-0.0322;0.2414;"Train";44
"Fisher";1.567;0.0148;0.1408;0.0039;0.0635;0.4316;"Train";44
"NBWaVE";10.175;0.0125;0.1405;0.0065;0.3008;0.7;"Train";44
"CMF";9.789;0.0163;0.1411;0.005;-0.0311;0.2711;"Train";44
"NMF";4.841;0.0166;0.141;0.0056;-0.0762;0.3064;"Train";44
"NNLM";3.62;0.0143;0.1406;0.0044;-0.0426;0.4495;"Train";44
"AIRWLS";3.567;0.0136;0.1406;0.0032;0.1718;0.5738;"Train";44
"Newton";1.814;0.0135;0.1406;0.0031;0.2025;0.5661;"Train";44
"C-SGD";3.346;0.0131;0.1406;0.0044;0.2882;0.6649;"Train";44
"B-SGD";1.941;0.0122;0.1406;0.005;0.0657;0.4323;"Train";44
"AvaGrad";1.738;0.0186;0.4933;0.0122;-0.0322;0.2414;"Test";44
"Fisher";1.567;0.016;0.4928;0.0168;0.0635;0.4316;"Test";44
"NBWaVE";10.175;0.016;0.4928;0.0078;0.3008;0.7;"Test";44
"CMF";9.789;0.0176;0.4928;0.0231;-0.0311;0.2711;"Test";44
"NMF";4.841;0.0176;0.493;0.0171;-0.0762;0.3064;"Test";44
"NNLM";3.62;0.0152;0.4931;0.0085;-0.0426;0.4495;"Test";44
"AIRWLS";3.567;0.0148;0.4928;0.0105;0.1718;0.5738;"Test";44
"Newton";1.814;0.0149;0.4928;0.0134;0.2025;0.5661;"Test";44
"C-SGD";3.346;0.0167;0.4929;0.0072;0.2882;0.6649;"Test";44
"B-SGD";1.941;0.0218;0.493;0.0074;0.0657;0.4323;"Test";44
"AvaGrad";11.753;0.0207;0.0027;0.0127;-0.0616;0.2477;"Full";45
"Fisher";1.404;0.0177;0.0023;0.0082;0.0234;0.4702;"Full";45
"NBWaVE";14.727;0.0156;0.002;0.008;0.3144;0.7164;"Full";45
"CMF";9.469;0.019;0.0025;0.012;-0.0085;0.4067;"Full";45
"NMF";1.637;0.0194;0.0025;0.01;-0.0186;0.4078;"Full";45
"NNLM";3.622;0.0168;0.0022;0.0064;0.0896;0.5282;"Full";45
"AIRWLS";3.588;0.0159;0.0021;0.0056;0.3447;0.7187;"Full";45
"Newton";1.816;0.016;0.0021;0.0061;0.3341;0.7108;"Full";45
"C-SGD";3.352;0.016;0.0021;0.0062;0.1816;0.5747;"Full";45
"B-SGD";1.941;0.0162;0.0021;0.0061;0.1326;0.5256;"Full";45
"AvaGrad";11.753;0.0208;0.1416;0.012;-0.0616;0.2477;"Train";45
"Fisher";1.404;0.0176;0.1414;0.0046;0.0234;0.4702;"Train";45
"NBWaVE";14.727;0.0149;0.1412;0.0075;0.3144;0.7164;"Train";45
"CMF";9.469;0.0188;0.1414;0.0054;-0.0085;0.4067;"Train";45
"NMF";1.637;0.0194;0.1416;0.0073;-0.0186;0.4078;"Train";45
"NNLM";3.622;0.0167;0.1411;0.0049;0.0896;0.5282;"Train";45
"AIRWLS";3.588;0.0158;0.1412;0.0034;0.3447;0.7187;"Train";45
"Newton";1.816;0.0158;0.1412;0.0034;0.3341;0.7108;"Train";45
"C-SGD";3.352;0.0154;0.1411;0.0048;0.1816;0.5747;"Train";45
"B-SGD";1.941;0.0147;0.1411;0.005;0.1326;0.5256;"Train";45
"AvaGrad";11.753;0.0204;0.4923;0.0144;-0.0616;0.2477;"Test";45
"Fisher";1.404;0.018;0.4919;0.0183;0.0234;0.4702;"Test";45
"NBWaVE";14.727;0.0176;0.4917;0.0094;0.3144;0.7164;"Test";45
"CMF";9.469;0.0196;0.4923;0.0306;-0.0085;0.4067;"Test";45
"NMF";1.637;0.0194;0.4921;0.0174;-0.0186;0.4078;"Test";45
"NNLM";3.622;0.0171;0.4922;0.0105;0.0896;0.5282;"Test";45
"AIRWLS";3.588;0.0163;0.4919;0.0118;0.3447;0.7187;"Test";45
"Newton";1.816;0.0164;0.4919;0.0138;0.3341;0.7108;"Test";45
"C-SGD";3.352;0.0177;0.492;0.01;0.1816;0.5747;"Test";45
"B-SGD";1.941;0.0204;0.492;0.0092;0.1326;0.5256;"Test";45
"AvaGrad";2.512;0.0205;0.0024;0.017;-0.0351;0.2598;"Full";46
"Fisher";1.452;0.0172;0.002;0.0099;0.1085;0.5669;"Full";46
"NBWaVE";7.379;0.0151;0.0018;0.01;0.323;0.7496;"Full";46
"CMF";9.615;0.0176;0.0021;0.0104;0.0526;0.4424;"Full";46
"NMF";4.847;0.0185;0.0022;0.0116;-0.053;0.4183;"Full";46
"NNLM";3.616;0.0166;0.0019;0.0082;0.0616;0.5635;"Full";46
