"Model";"Time";"RSS";"Cos";"Dev";"Sil";"Purity";"Set";"Iter"
"NNLM";227.5;0.0305;0.1452;0.0094;0.167;0.8567;"Train";46
"AIRWLS";217.988;0.0301;0.1452;0.0087;0.498;0.7889;"Train";46
"Newton";79.204;0.03;0.1452;0.0087;0.469;0.7876;"Train";46
"C-SGD";46.118;0.0285;0.145;0.0104;0.4869;0.7876;"Train";46
"B-SGD";33.357;0.0272;0.1449;0.0111;0.3685;0.6975;"Train";46
"AvaGrad";35.496;0.0361;0.495;0.0222;-0.0211;0.2647;"Test";46
"Fisher";318.142;0.033;0.4943;0.0257;0.3061;0.6999;"Test";46
"NBWaVE";217.281;0.034;0.4947;0.015;0.4261;0.7671;"Test";46
"CMF";797.322;0.0331;0.494;Inf;0.0622;0.7041;"Test";46
"NMF";537.637;0.0333;0.4944;0.0235;0.053;0.7279;"Test";46
"NNLM";227.5;0.0316;0.4947;0.0157;0.167;0.8567;"Test";46
"AIRWLS";217.988;0.0318;0.4946;0.0208;0.498;0.7889;"Test";46
"Newton";79.204;0.0321;0.4945;0.0261;0.469;0.7876;"Test";46
"C-SGD";46.118;0.0343;0.4947;0.0147;0.4869;0.7876;"Test";46
"B-SGD";33.357;0.0391;0.4949;0.0143;0.3685;0.6975;"Test";46
"AvaGrad";34.487;0.0347;0.0072;0.0215;-0.0163;0.2647;"Full";47
"Fisher";260.469;0.0305;0.0064;0.0139;0.3511;0.759;"Full";47
"NBWaVE";269.735;0.0278;0.0058;0.0137;0.4348;0.7728;"Full";47
"CMF";791.958;0.0301;0.0063;0.0177;0.1745;0.7537;"Full";47
"NMF";537.476;0.0311;0.0065;0.0143;0.0538;0.6963;"Full";47
"NNLM";227.651;0.0291;0.0061;0.0113;0.0529;0.8436;"Full";47
"AIRWLS";217.737;0.0289;0.0061;0.0116;0.5302;0.8158;"Full";47
"Newton";78.932;0.0289;0.0061;0.0127;0.5051;0.8125;"Full";47
"C-SGD";45.974;0.0287;0.006;0.0117;0.5004;0.7944;"Full";47
"B-SGD";33.365;0.029;0.0061;0.0119;0.445;0.7777;"Full";47
"AvaGrad";34.487;0.0347;0.1456;0.0214;-0.0163;0.2647;"Train";47
"Fisher";260.469;0.0301;0.145;0.0098;0.3511;0.759;"Train";47
"NBWaVE";269.735;0.0262;0.1442;0.0132;0.4348;0.7728;"Train";47
"CMF";791.958;0.0296;0.1452;0.0093;0.1745;0.7537;"Train";47
"NMF";537.476;0.0308;0.1451;0.0108;0.0538;0.6963;"Train";47
"NNLM";227.651;0.0288;0.1444;0.0094;0.0529;0.8436;"Train";47
"AIRWLS";217.737;0.0284;0.1445;0.0088;0.5302;0.8158;"Train";47
"Newton";78.932;0.0283;0.1445;0.0088;0.5051;0.8125;"Train";47
"C-SGD";45.974;0.0271;0.1443;0.0104;0.5004;0.7944;"Train";47
"B-SGD";33.365;0.0257;0.1443;0.0109;0.445;0.7777;"Train";47
"AvaGrad";34.487;0.0348;0.4944;0.0219;-0.0163;0.2647;"Test";47
"Fisher";260.469;0.0315;0.4937;0.0258;0.3511;0.759;"Test";47
"NBWaVE";269.735;0.0325;0.4941;0.0153;0.4348;0.7728;"Test";47
"CMF";791.958;0.0315;0.4932;0.0416;0.1745;0.7537;"Test";47
"NMF";537.476;0.032;0.4938;0.0243;0.0538;0.6963;"Test";47
"NNLM";227.651;0.0301;0.4942;0.0166;0.0529;0.8436;"Test";47
"AIRWLS";217.737;0.0304;0.494;0.0198;0.5302;0.8158;"Test";47
"Newton";78.932;0.0305;0.494;0.0242;0.5051;0.8125;"Test";47
"C-SGD";45.974;0.0332;0.4942;0.0154;0.5004;0.7944;"Test";47
"B-SGD";33.365;0.0385;0.4943;0.0149;0.445;0.7777;"Test";47
"AvaGrad";36.111;0.0355;0.0086;0.0188;-0.0144;0.2648;"Full";48
"Fisher";371.997;0.0313;0.0076;0.0128;0.3784;0.7548;"Full";48
"NBWaVE";211.395;0.0287;0.007;0.0128;0.4368;0.7541;"Full";48
"CMF";794.023;0.0312;0.0076;0.0154;0.0076;0.5987;"Full";48
"NMF";NA;NA;NA;NA;NA;NA;"Full";48
"NNLM";227.149;0.03;0.0074;0.0103;0.0896;0.852;"Full";48
"AIRWLS";218.228;0.0297;0.0073;0.0109;0.5007;0.8064;"Full";48
"Newton";79.016;0.0297;0.0073;0.0123;0.4731;0.8028;"Full";48
"C-SGD";46.778;0.0293;0.0072;0.0107;0.4443;0.7721;"Full";48
"B-SGD";33.298;0.0295;0.0072;0.011;0.4505;0.7566;"Full";48
"AvaGrad";36.111;0.0355;0.1468;0.0186;-0.0144;0.2648;"Train";48
"Fisher";371.997;0.031;0.1461;0.0089;0.3784;0.7548;"Train";48
"NBWaVE";211.395;0.0271;0.1452;0.0124;0.4368;0.7541;"Train";48
"CMF";794.023;0.0308;0.1461;0.0086;0.0076;0.5987;"Train";48
"NMF";NA;NA;NA;NA;NA;NA;"Train";48
"NNLM";227.149;0.0298;0.1456;0.0086;0.0896;0.852;"Train";48
"AIRWLS";218.228;0.0293;0.1455;0.0079;0.5007;0.8064;"Train";48
"Newton";79.016;0.0292;0.1456;0.0079;0.4731;0.8028;"Train";48
"C-SGD";46.778;0.028;0.1454;0.0094;0.4443;0.7721;"Train";48
"B-SGD";33.298;0.0267;0.1453;0.01;0.4505;0.7566;"Train";48
"AvaGrad";36.111;0.0355;0.4951;0.0192;-0.0144;0.2648;"Test";48
"Fisher";371.997;0.0321;0.4943;0.0239;0.3784;0.7548;"Test";48
"NBWaVE";211.395;0.0332;0.4947;0.0141;0.4368;0.7541;"Test";48
"CMF";794.023;0.0322;0.4944;0.0349;0.0076;0.5987;"Test";48
"NMF";NA;NA;NA;NA;NA;NA;"Test";48
"NNLM";227.149;0.0308;0.4948;0.0152;0.0896;0.852;"Test";48
"AIRWLS";218.228;0.031;0.4946;0.0194;0.5007;0.8064;"Test";48
"Newton";79.016;0.0312;0.4946;0.0247;0.4731;0.8028;"Test";48
"C-SGD";46.778;0.033;0.4948;0.0145;0.4443;0.7721;"Test";48
"B-SGD";33.298;0.0376;0.4949;0.0137;0.4505;0.7566;"Test";48
"AvaGrad";477.813;0.0381;0.0073;0.0219;-0.0272;0.2672;"Full";49
"Fisher";334.575;0.0332;0.0064;0.0145;0.4798;0.8;"Full";49
"NBWaVE";244.607;0.0305;0.0059;0.0144;0.4675;0.8002;"Full";49
"CMF";788.826;0.0328;0.0063;0.0202;0.0387;0.5708;"Full";49
"NMF";537.065;0.0339;0.0065;0.0149;0.0605;0.6898;"Full";49
"NNLM";226.059;0.0318;0.0061;0.0118;0.0771;0.8435;"Full";49
"AIRWLS";217.744;0.0316;0.0061;0.0124;0.5406;0.8297;"Full";49
"Newton";78.054;0.0315;0.0061;0.014;0.5252;0.8326;"Full";49
"C-SGD";46.031;0.0313;0.0061;0.0122;0.5202;0.8171;"Full";49
"B-SGD";33.405;0.032;0.0062;0.0127;0.4783;0.79;"Full";49
"AvaGrad";477.813;0.038;0.1457;0.0217;-0.0272;0.2672;"Train";49
"Fisher";334.575;0.0329;0.145;0.0104;0.4798;0.8;"Train";49
"NBWaVE";244.607;0.0288;0.1442;0.0139;0.4675;0.8002;"Train";49
"CMF";788.826;0.0323;0.1453;0.0099;0.0387;0.5708;"Train";49
"NMF";537.065;0.0335;0.1451;0.0114;0.0605;0.6898;"Train";49
"NNLM";226.059;0.0314;0.1445;0.0101;0.0771;0.8435;"Train";49
"AIRWLS";217.744;0.031;0.1445;0.0093;0.5406;0.8297;"Train";49
"Newton";78.054;0.0309;0.1445;0.0093;0.5252;0.8326;"Train";49
"C-SGD";46.031;0.0298;0.1444;0.0108;0.5202;0.8171;"Train";49
"B-SGD";33.405;0.0284;0.1444;0.0117;0.4783;0.79;"Train";49
"AvaGrad";477.813;0.0381;0.4944;0.0224;-0.0272;0.2672;"Test";49
"Fisher";334.575;0.0343;0.4938;0.0263;0.4798;0.8;"Test";49
"NBWaVE";244.607;0.0354;0.494;0.0157;0.4675;0.8002;"Test";49
"CMF";788.826;0.0344;0.4931;0.0494;0.0387;0.5708;"Test";49
"NMF";537.065;0.0347;0.4938;0.0248;0.0605;0.6898;"Test";49
"NNLM";226.059;0.0328;0.4941;0.0167;0.0771;0.8435;"Test";49
"AIRWLS";217.744;0.0335;0.4941;0.021;0.5406;0.8297;"Test";49
"Newton";78.054;0.0332;0.494;0.0273;0.5252;0.8326;"Test";49
"C-SGD";46.031;0.0356;0.4942;0.016;0.5202;0.8171;"Test";49
"B-SGD";33.405;0.0422;0.4943;0.0155;0.4783;0.79;"Test";49
"AvaGrad";491.601;0.0368;0.0075;0.0224;-0.0139;0.2608;"Full";50
"Fisher";295.301;0.0322;0.0066;0.0137;0.4202;0.7798;"Full";50
"NBWaVE";243.389;0.0295;0.006;0.0131;0.4758;0.7785;"Full";50
"CMF";771.74;0.0317;0.0065;0.0158;0.068;0.6504;"Full";50
"NMF";537.249;0.0328;0.0067;0.0139;0.0604;0.7104;"Full";50
"NNLM";227.931;0.0309;0.0064;0.0105;0.2374;0.8499;"Full";50
"AIRWLS";218.875;0.0306;0.0063;0.0108;0.5001;0.8028;"Full";50
"Newton";78.826;0.0305;0.0063;0.0121;0.5151;0.7989;"Full";50
"C-SGD";46.049;0.0304;0.0063;0.0109;0.5044;0.7953;"Full";50
"B-SGD";33.675;0.0308;0.0063;0.0113;0.43;0.7551;"Full";50
"AvaGrad";491.601;0.0368;0.1459;0.0222;-0.0139;0.2608;"Train";50
"Fisher";295.301;0.0318;0.1452;0.0092;0.4202;0.7798;"Train";50
"NBWaVE";243.389;0.0278;0.1444;0.0126;0.4758;0.7785;"Train";50
"CMF";771.74;0.0313;0.1453;0.0089;0.068;0.6504;"Train";50
"NMF";537.249;0.0324;0.1453;0.01;0.0604;0.7104;"Train";50
"NNLM";227.931;0.0305;0.1447;0.0089;0.2374;0.8499;"Train";50
"AIRWLS";218.875;0.03;0.1447;0.0083;0.5001;0.8028;"Train";50
"Newton";78.826;0.0298;0.1447;0.0083;0.5151;0.7989;"Train";50
"C-SGD";46.049;0.0287;0.1446;0.0096;0.5044;0.7953;"Train";50
"B-SGD";33.675;0.0274;0.1446;0.0103;0.43;0.7551;"Train";50
"AvaGrad";491.601;0.037;0.4946;0.0229;-0.0139;0.2608;"Test";50
"Fisher";295.301;0.0334;0.4938;0.0264;0.4202;0.7798;"Test";50
"NBWaVE";243.389;0.0345;0.4942;0.0145;0.4758;0.7785;"Test";50
"CMF";771.74;0.0328;0.4935;0.0356;0.068;0.6504;"Test";50
"NMF";537.249;0.0337;0.4939;0.025;0.0604;0.7104;"Test";50
"NNLM";227.931;0.032;0.4942;0.0152;0.2374;0.8499;"Test";50
"AIRWLS";218.875;0.0323;0.4941;0.018;0.5001;0.8028;"Test";50
"Newton";78.826;0.0325;0.4941;0.023;0.5151;0.7989;"Test";50
"C-SGD";46.049;0.0351;0.4943;0.0147;0.5044;0.7953;"Test";50
"B-SGD";33.675;0.0405;0.4944;0.014;0.43;0.7551;"Test";50
"AvaGrad";482.904;0.0382;0.007;0.0227;-0.0222;0.2655;"Full";51
"Fisher";331.327;0.0337;0.0062;0.0148;0.4114;0.7758;"Full";51
"NBWaVE";218.942;0.0307;0.0057;0.0146;0.4247;0.7485;"Full";51
"CMF";784.285;0.0332;0.0061;0.0175;0.0559;0.6651;"Full";51
"NMF";537.268;0.0343;0.0063;0.0151;0.07;0.7288;"Full";51
"NNLM";227.294;0.0324;0.006;0.012;0.057;0.8686;"Full";51
"AIRWLS";218.458;0.0322;0.006;0.0123;0.492;0.7968;"Full";51
"Newton";79.096;0.0321;0.0059;0.0136;0.4961;0.7991;"Full";51
"C-SGD";45.954;0.0319;0.0059;0.0125;0.5011;0.7784;"Full";51
"B-SGD";33.656;0.0324;0.006;0.0129;0.4134;0.7281;"Full";51
"AvaGrad";482.904;0.0382;0.1453;0.0225;-0.0222;0.2655;"Train";51
"Fisher";331.327;0.0334;0.1448;0.0107;0.4114;0.7758;"Train";51
"NBWaVE";218.942;0.0289;0.1439;0.0141;0.4247;0.7485;"Train";51
"CMF";784.285;0.0327;0.1449;0.0102;0.0559;0.6651;"Train";51
"NMF";537.268;0.034;0.1449;0.0116;0.07;0.7288;"Train";51
"NNLM";227.294;0.032;0.1443;0.0103;0.057;0.8686;"Train";51
"AIRWLS";218.458;0.0315;0.1443;0.0097;0.492;0.7968;"Train";51
"Newton";79.096;0.0315;0.1443;0.0096;0.4961;0.7991;"Train";51
"C-SGD";45.954;0.0302;0.1442;0.0111;0.5011;0.7784;"Train";51
"B-SGD";33.656;0.0287;0.1442;0.0118;0.4134;0.7281;"Train";51
"AvaGrad";482.904;0.0382;0.4945;0.0231;-0.0222;0.2655;"Test";51
"Fisher";331.327;0.0347;0.4938;0.0265;0.4114;0.7758;"Test";51
"NBWaVE";218.942;0.0359;0.4942;0.016;0.4247;0.7485;"Test";51
"CMF";784.285;0.0346;0.4934;0.0384;0.0559;0.6651;"Test";51
"NMF";537.268;0.0351;0.4939;0.0251;0.07;0.7288;"Test";51
"NNLM";227.294;0.0334;0.4942;0.0169;0.057;0.8686;"Test";51
"AIRWLS";218.458;0.034;0.4941;0.0199;0.492;0.7968;"Test";51
"Newton";79.096;0.0338;0.4941;0.0251;0.4961;0.7991;"Test";51
"C-SGD";45.954;0.0368;0.4943;0.0162;0.5011;0.7784;"Test";51
"B-SGD";33.656;0.043;0.4944;0.0161;0.4134;0.7281;"Test";51
"AvaGrad";476.219;0.0353;0.0093;0.0195;-0.0245;0.2708;"Full";52
"Fisher";269.027;0.0318;0.0084;0.0124;0.3578;0.739;"Full";52
"NBWaVE";269.974;0.0292;0.0077;0.012;0.4155;0.7654;"Full";52
"CMF";788.915;0.0316;0.0084;0.0132;0.1658;0.6478;"Full";52
"NMF";537.525;0.0324;0.0086;0.0127;0.1564;0.686;"Full";52
"NNLM";226.029;0.0306;0.0081;0.0095;0.1594;0.8134;"Full";52
"AIRWLS";217.492;0.0303;0.0081;0.0101;0.4618;0.7977;"Full";52
"Newton";79.048;0.0303;0.0081;0.0113;0.4577;0.7915;"Full";52
"C-SGD";45.846;0.0298;0.0079;0.01;0.4492;0.7816;"Full";52
"B-SGD";32.999;0.0297;0.0079;0.0102;0.43;0.7646;"Full";52
"AvaGrad";476.219;0.0353;0.1473;0.0193;-0.0245;0.2708;"Train";52
"Fisher";269.027;0.0315;0.1467;0.0081;0.3578;0.739;"Train";52
"NBWaVE";269.974;0.0276;0.1456;0.0115;0.4155;0.7654;"Train";52
"CMF";788.915;0.0312;0.1468;0.0079;0.1658;0.6478;"Train";52
"NMF";537.525;0.0322;0.1468;0.009;0.1564;0.686;"Train";52
"NNLM";226.029;0.0303;0.1461;0.0079;0.1594;0.8134;"Train";52
"AIRWLS";217.492;0.0299;0.1461;0.0073;0.4618;0.7977;"Train";52
"Newton";79.048;0.0298;0.1461;0.0073;0.4577;0.7915;"Train";52
"C-SGD";45.846;0.0283;0.1458;0.0089;0.4492;0.7816;"Train";52
"B-SGD";32.999;0.0269;0.1457;0.0094;0.43;0.7646;"Train";52
"AvaGrad";476.219;0.0353;0.4956;0.0201;-0.0245;0.2708;"Test";52
"Fisher";269.027;0.0326;0.4949;0.0247;0.3578;0.739;"Test";52
"NBWaVE";269.974;0.0336;0.4954;0.0132;0.4155;0.7654;"Test";52
"CMF";788.915;0.0325;0.4946;0.0284;0.1658;0.6478;"Test";52
"NMF";537.525;0.0331;0.495;0.0233;0.1564;0.686;"Test";52
"NNLM";226.029;0.0315;0.4954;0.014;0.1594;0.8134;"Test";52
"AIRWLS";217.492;0.0317;0.4953;0.0183;0.4618;0.7977;"Test";52
"Newton";79.048;0.0318;0.4952;0.0226;0.4577;0.7915;"Test";52
"C-SGD";45.846;0.0339;0.4954;0.0132;0.4492;0.7816;"Test";52
"B-SGD";32.999;0.0378;0.4956;0.0124;0.43;0.7646;"Test";52
"AvaGrad";48.052;0.0364;0.008;0.0221;-0.0161;0.2599;"Full";53
"Fisher";242.137;0.0323;0.0071;0.0135;0.4525;0.7999;"Full";53
"NBWaVE";213.827;0.0295;0.0065;0.0131;0.4395;0.7878;"Full";53
"CMF";780.99;0.032;0.0071;0.0202;0.0297;0.6473;"Full";53
"NMF";535.82;0.0328;0.0072;0.0137;0.1548;0.7512;"Full";53
"NNLM";226.28;0.031;0.0069;0.0109;0.1498;0.8928;"Full";53
"AIRWLS";218.47;0.0308;0.0068;0.0111;0.5257;0.826;"Full";53
"Newton";78.805;0.0307;0.0068;0.012;0.5571;0.832;"Full";53
"C-SGD";45.732;0.0304;0.0068;0.011;0.5261;0.8207;"Full";53
"B-SGD";32.88;0.0307;0.0068;0.0113;0.5053;0.8004;"Full";53
"AvaGrad";48.052;0.0363;0.1461;0.0218;-0.0161;0.2599;"Train";53
"Fisher";242.137;0.0319;0.1455;0.0089;0.4525;0.7999;"Train";53
"NBWaVE";213.827;0.0278;0.1446;0.0124;0.4395;0.7878;"Train";53
"CMF";780.99;0.0314;0.1458;0.0086;0.0297;0.6473;"Train";53
"NMF";535.82;0.0325;0.1456;0.0099;0.1548;0.7512;"Train";53
"NNLM";226.28;0.0306;0.1449;0.0087;0.1498;0.8928;"Train";53
"AIRWLS";218.47;0.0302;0.145;0.008;0.5257;0.826;"Train";53
"Newton";78.805;0.0301;0.145;0.008;0.5571;0.832;"Train";53
"C-SGD";45.732;0.0289;0.1448;0.0095;0.5261;0.8207;"Train";53
"B-SGD";32.88;0.0277;0.1448;0.01;0.5053;0.8004;"Train";53
"AvaGrad";48.052;0.0366;0.4951;0.0229;-0.0161;0.2599;"Test";53
"Fisher";242.137;0.0335;0.4944;0.0265;0.4525;0.7999;"Test";53
"NBWaVE";213.827;0.0345;0.4948;0.0152;0.4395;0.7878;"Test";53
"CMF";780.99;0.0337;0.4938;0.0535;0.0297;0.6473;"Test";53
"NMF";535.82;0.0339;0.4945;0.0248;0.1548;0.7512;"Test";53
"NNLM";226.28;0.0321;0.4949;0.0172;0.1498;0.8928;"Test";53
"AIRWLS";218.47;0.0324;0.4947;0.0197;0.5257;0.826;"Test";53
"Newton";78.805;0.0325;0.4947;0.0234;0.5571;0.832;"Test";53
"C-SGD";45.732;0.035;0.4949;0.0155;0.5261;0.8207;"Test";53
"B-SGD";32.88;0.0395;0.495;0.015;0.5053;0.8004;"Test";53
"AvaGrad";487.414;0.0358;0.0085;0.02;-0.021;0.256;"Full";54
"Fisher";326.928;0.0318;0.0076;0.0127;0.3768;0.7626;"Full";54
"NBWaVE";215.265;0.0291;0.0069;0.0126;0.4272;0.7816;"Full";54
"CMF";791.96;0.0316;0.0075;Inf;0.1607;0.7301;"Full";54
"NMF";NA;NA;NA;NA;NA;NA;"Full";54
"NNLM";227.002;0.0306;0.0073;Inf;0.1893;0.8744;"Full";54
"AIRWLS";217.834;0.0303;0.0072;0.0107;0.5135;0.8145;"Full";54
"Newton";79.221;0.0304;0.0073;0.0123;0.5089;0.818;"Full";54
"C-SGD";45.412;0.03;0.0072;0.0106;0.4994;0.8074;"Full";54
"B-SGD";33.558;0.0301;0.0072;0.0109;0.4614;0.7779;"Full";54
"AvaGrad";487.414;0.0358;0.1469;0.0198;-0.021;0.256;"Train";54
"Fisher";326.928;0.0316;0.1462;0.0087;0.3768;0.7626;"Train";54
"NBWaVE";215.265;0.0275;0.1453;0.0122;0.4272;0.7816;"Train";54
"CMF";791.96;0.0313;0.1463;0.0083;0.1607;0.7301;"Train";54
"NMF";NA;NA;NA;NA;NA;NA;"Train";54
"NNLM";227.002;0.0303;0.1457;0.0084;0.1893;0.8744;"Train";54
"AIRWLS";217.834;0.0299;0.1457;0.0078;0.5135;0.8145;"Train";54
"Newton";79.221;0.0299;0.1457;0.0077;0.5089;0.818;"Train";54
"C-SGD";45.412;0.0287;0.1455;0.0092;0.4994;0.8074;"Train";54
"B-SGD";33.558;0.0272;0.1454;0.01;0.4614;0.7779;"Train";54
"AvaGrad";487.414;0.0356;0.4947;0.0204;-0.021;0.256;"Test";54
"Fisher";326.928;0.0325;0.494;0.0241;0.3768;0.7626;"Test";54
"NBWaVE";215.265;0.0335;0.4943;0.0138;0.4272;0.7816;"Test";54
"CMF";791.96;0.0325;0.4939;Inf;0.1607;0.7301;"Test";54
"NMF";NA;NA;NA;NA;NA;NA;"Test";54
"NNLM";227.002;0.0312;0.4945;Inf;0.1893;0.8744;"Test";54
"AIRWLS";217.834;0.0314;0.4943;0.0191;0.5135;0.8145;"Test";54
"Newton";79.221;0.0316;0.4943;0.0251;0.5089;0.818;"Test";54
"C-SGD";45.412;0.0336;0.4945;0.0145;0.4994;0.8074;"Test";54
"B-SGD";33.558;0.0383;0.4946;0.0135;0.4614;0.7779;"Test";54
"AvaGrad";46.549;0.0361;0.0078;0.0225;-0.0141;0.2584;"Full";55
"Fisher";442.786;0.032;0.0069;0.0145;0.3962;0.7728;"Full";55
"NBWaVE";236.588;0.0293;0.0063;0.0141;0.3736;0.7806;"Full";55
"CMF";793.226;0.0317;0.0069;0.0176;0.1559;0.7269;"Full";55
"NMF";537.273;0.0326;0.007;0.0147;0.1577;0.7913;"Full";55
"NNLM";226.694;0.0307;0.0067;0.0115;0.2306;0.8809;"Full";55
"AIRWLS";217.506;0.0305;0.0066;0.0121;0.5081;0.8168;"Full";55
"Newton";78.915;0.0305;0.0066;0.0135;0.5124;0.8207;"Full";55
"C-SGD";45.721;0.0301;0.0065;0.012;0.4627;0.7866;"Full";55
"B-SGD";33.185;0.0301;0.0065;0.0124;0.4459;0.7517;"Full";55
"AvaGrad";46.549;0.0361;0.146;0.0223;-0.0141;0.2584;"Train";55
"Fisher";442.786;0.0317;0.1454;0.0103;0.3962;0.7728;"Train";55
"NBWaVE";236.588;0.0277;0.1445;0.0136;0.3736;0.7806;"Train";55
"CMF";793.226;0.0312;0.1457;0.0097;0.1559;0.7269;"Train";55
"NMF";537.273;0.0323;0.1455;0.0112;0.1577;0.7913;"Train";55
"NNLM";226.694;0.0304;0.1449;0.0099;0.2306;0.8809;"Train";55
"AIRWLS";217.506;0.03;0.1449;0.0092;0.5081;0.8168;"Train";55
"Newton";78.915;0.03;0.1449;0.0092;0.5124;0.8207;"Train";55
"C-SGD";45.721;0.0285;0.1447;0.0108;0.4627;0.7866;"Train";55
"B-SGD";33.185;0.0271;0.1446;0.0115;0.4459;0.7517;"Train";55
"AvaGrad";46.549;0.0361;0.4948;0.0231;-0.0141;0.2584;"Test";55
"Fisher";442.786;0.033;0.4941;0.0266;0.3962;0.7728;"Test";55
"NBWaVE";236.588;0.0341;0.4945;0.0156;0.3736;0.7806;"Test";55
"CMF";793.226;0.033;0.4936;0.0402;0.1559;0.7269;"Test";55
"NMF";537.273;0.0333;0.4942;0.0249;0.1577;0.7913;"Test";55
"NNLM";226.694;0.0316;0.4945;0.0161;0.2306;0.8809;"Test";55
"AIRWLS";217.506;0.0319;0.4944;0.0202;0.5081;0.8168;"Test";55
"Newton";78.915;0.0321;0.4944;0.0258;0.5124;0.8207;"Test";55
"C-SGD";45.721;0.0344;0.4946;0.0154;0.4627;0.7866;"Test";55
"B-SGD";33.185;0.0389;0.4947;0.0148;0.4459;0.7517;"Test";55
"AvaGrad";46.952;0.0339;0.0091;0.0226;-0.0174;0.2614;"Full";56
"Fisher";414.769;0.0304;0.0082;0.013;0.3068;0.702;"Full";56
"NBWaVE";239.05;0.0279;0.0075;0.0124;0.3852;0.7388;"Full";56
"CMF";790.642;0.03;0.0081;0.0146;0.2125;0.7516;"Full";56
"NMF";535.947;0.031;0.0083;0.0132;0.1457;0.7291;"Full";56
"NNLM";226.001;0.0292;0.0079;0.0101;0.2819;0.8581;"Full";56
"AIRWLS";217.091;0.029;0.0078;0.0101;0.4437;0.7621;"Full";56
"Newton";78.726;0.029;0.0078;0.011;0.4496;0.7668;"Full";56
"C-SGD";45.61;0.0286;0.0077;0.0101;0.4436;0.7622;"Full";56
"B-SGD";33.05;0.0286;0.0077;0.0103;0.3854;0.7275;"Full";56
"AvaGrad";46.952;0.0339;0.1471;0.0222;-0.0174;0.2614;"Train";56
"Fisher";414.769;0.0301;0.1465;0.0079;0.3068;0.702;"Train";56
"NBWaVE";239.05;0.0264;0.1454;0.0118;0.3852;0.7388;"Train";56
"CMF";790.642;0.0296;0.1467;0.0076;0.2125;0.7516;"Train";56
"NMF";535.947;0.0307;0.1466;0.0087;0.1457;0.7291;"Train";56
"NNLM";226.001;0.0289;0.1458;0.0077;0.2819;0.8581;"Train";56
"AIRWLS";217.091;0.0285;0.1459;0.0071;0.4437;0.7621;"Train";56
"Newton";78.726;0.0285;0.1459;0.0071;0.4496;0.7668;"Train";56
"C-SGD";45.61;0.0272;0.1457;0.0087;0.4436;0.7622;"Train";56
"B-SGD";33.05;0.0259;0.1456;0.0093;0.3854;0.7275;"Train";56
"AvaGrad";46.952;0.0339;0.4956;0.0235;-0.0174;0.2614;"Test";56
"Fisher";414.769;0.0313;0.4948;0.0276;0.3068;0.702;"Test";56
"NBWaVE";239.05;0.0322;0.4952;0.014;0.3852;0.7388;"Test";56
"CMF";790.642;0.031;0.4943;0.0346;0.2125;0.7516;"Test";56
"NMF";535.947;0.0316;0.4949;0.0259;0.1457;0.7291;"Test";56
"NNLM";226.001;0.03;0.4954;0.0169;0.2819;0.8581;"Test";56
"AIRWLS";217.091;0.0302;0.4952;0.0184;0.4437;0.7621;"Test";56
"Newton";78.726;0.0304;0.4951;0.0223;0.4496;0.7668;"Test";56
"C-SGD";45.61;0.0324;0.4953;0.014;0.4436;0.7622;"Test";56
"B-SGD";33.05;0.0362;0.4955;0.0132;0.3854;0.7275;"Test";56
"AvaGrad";511.432;0.0394;0.0077;0.0193;-0.0177;0.2578;"Full";57
"Fisher";405.01;0.0348;0.0068;0.0127;0.3431;0.7334;"Full";57
"NBWaVE";217.396;0.0317;0.0062;0.0122;0.3804;0.7357;"Full";57
"CMF";762.646;0.0341;0.0067;0.0117;0.0409;0.599;"Full";57
"NMF";536.998;0.0355;0.0069;0.0129;0.0545;0.6364;"Full";57
"NNLM";226.608;0.0333;0.0066;0.01;0.0328;0.7523;"Full";57
"AIRWLS";218.317;0.0332;0.0065;0.0103;0.4824;0.7775;"Full";57
"Newton";78.209;0.0331;0.0065;0.0115;0.4646;0.7715;"Full";57
"C-SGD";45.767;0.0329;0.0065;0.0105;0.3837;0.7246;"Full";57
"B-SGD";33.222;0.0332;0.0065;0.0108;0.3614;0.6963;"Full";57
"AvaGrad";511.432;0.0394;0.1459;0.0192;-0.0177;0.2578;"Train";57
"Fisher";405.01;0.0344;0.1452;0.0088;0.3431;0.7334;"Train";57
"NBWaVE";217.396;0.0299;0.1444;0.0119;0.3804;0.7357;"Train";57
"CMF";762.646;0.0337;0.1451;0.0086;0.0409;0.599;"Train";57
"NMF";536.998;0.0351;0.1454;0.0096;0.0545;0.6364;"Train";57
"NNLM";226.608;0.0329;0.1447;0.0085;0.0328;0.7523;"Train";57
"AIRWLS";218.317;0.0324;0.1448;0.008;0.4824;0.7775;"Train";57
"Newton";78.209;0.0324;0.1447;0.008;0.4646;0.7715;"Train";57
"C-SGD";45.767;0.0311;0.1446;0.0092;0.3837;0.7246;"Train";57
"B-SGD";33.222;0.0293;0.1446;0.0099;0.3614;0.6963;"Train";57
"AvaGrad";511.432;0.0396;0.4949;0.0198;-0.0177;0.2578;"Test";57
"Fisher";405.01;0.036;0.4942;0.0238;0.3431;0.7334;"Test";57
"NBWaVE";217.396;0.0372;0.4945;0.0133;0.3804;0.7357;"Test";57
"CMF";762.646;0.0349;0.4943;0.0206;0.0409;0.599;"Test";57
"NMF";536.998;0.0365;0.4943;0.0222;0.0545;0.6364;"Test";57
"NNLM";226.608;0.0345;0.4947;0.0142;0.0328;0.7523;"Test";57
